target_island,source_island,source_island_name,phi,phi_per_individual,n_island,rank_full,rank_mean
0,4,Gjerøy,0.14748536981642246,0.00026431069859573917,558,1,4
0,11,Southern 1,0.09692949708551168,0.00016625985777960837,583,2,7
0,3,Selvær,0.07453476032242179,0.00038419979547640095,194,3,1
0,12,Southern 2,0.0688701331615448,0.0001734764059484756,397,4,6
0,6,Indre Kvarøy,0.06276494301855565,0.00017630601971504396,356,5,5
0,9,Sleneset,0.05260192097630352,0.00031687904202592484,166,6,2
0,15,Southern 5,0.027139584883116186,0.00013435438060948606,202,7,8
0,1,Myken,0.02689118664711714,0.00029229550703388193,92,8,3
0,8,Lovund,0.011454226216301322,7.24951026348185e-05,158,9,9
0,14,Southern 4,0.0012673507444560528,2.6077175811852937e-06,486,10,10
0,10,Aldra,-0.023677467089146375,-0.00013686397161356286,173,11,13
0,2,Træna,-0.05005924003198743,-0.00017143575353420354,292,12,14
0,13,Southern 3,-0.050576818827539685,-8.660414182797891e-05,584,13,12
0,5,Hestmannøy,-0.06618070090189576,-6.139211586446731e-05,1078,14,11
0,7,Onøy og Lurøy,-0.17209958815947174,-0.0006644771743608948,259,15,15
