n_removed,n_islands_remaining,n_individuals_remaining,corr_eval,mse_adj,method,order_seed,target_island
7,8,3129,0.23827382922172546,1.3623380661010742,random_individual,2,0
8,7,2643,0.16107073426246643,1.37619149684906,random_individual,2,0
9,6,1565,0.27035781741142273,1.2994155883789062,random_individual,2,0
10,5,1209,0.19720813632011414,1.3269845247268677,random_individual,2,0
11,4,625,0.03377120941877365,1.3800398111343384,random_individual,2,0
12,3,431,0.007918867282569408,1.4472593069076538,random_individual,2,0
13,2,258,-0.2617682218551636,1.410040259361267,random_individual,2,0
14,1,92,-0.09159953892230988,1.3993158340454102,random_individual,2,0
0,15,5578,0.24226811528205872,1.326960563659668,random_individual,3,0
1,14,5319,0.2285667508840561,1.3677455186843872,random_individual,3,0
2,13,5027,0.24640612304210663,1.3460489511489868,random_individual,3,0
3,12,4469,0.19788450002670288,1.3802410364151,random_individual,3,0
4,11,4311,0.16046810150146484,1.3837553262710571,random_individual,3,0
5,10,3914,0.1892656832933426,1.359204888343811,random_individual,3,0
6,9,3331,0.19158108532428741,1.3836225271224976,random_individual,3,0
7,8,3129,0.1710105538368225,1.3893414735794067,random_individual,3,0
8,7,2643,0.28025323152542114,1.3538159132003784,random_individual,3,0
9,6,1565,0.1876366287469864,1.353951334953308,random_individual,3,0
10,5,1209,0.23471084237098694,1.4134960174560547,random_individual,3,0
11,4,625,0.03349898010492325,1.4383654594421387,random_individual,3,0
12,3,431,0.1434071809053421,1.386376976966858,random_individual,3,0
13,2,258,0.0435357503592968,1.3899482488632202,random_individual,3,0
14,1,92,-0.12169256806373596,1.5823129415512085,random_individual,3,0
0,15,5578,0.19956225156784058,1.3429914712905884,random_individual,4,0
1,14,5319,0.2634549140930176,1.320892333984375,random_individual,4,0
2,13,5027,0.3302110433578491,1.299635410308838,random_individual,4,0
3,12,4469,0.2955273687839508,1.3039873838424683,random_individual,4,0
4,11,4311,0.2934201657772064,1.3004604578018188,random_individual,4,0
5,10,3914,0.2724083364009857,1.3064037561416626,random_individual,4,0
6,9,3331,0.32635870575904846,1.317325472831726,random_individual,4,0
7,8,3129,0.3052000403404236,1.3075017929077148,random_individual,4,0
8,7,2643,0.1727375090122223,1.4043426513671875,random_individual,4,0
9,6,1565,0.16151730716228485,1.3803625106811523,random_individual,4,0
10,5,1209,0.14431613683700562,1.4117070436477661,random_individual,4,0
11,4,625,-0.08867312222719193,1.4014695882797241,random_individual,4,0
12,3,431,-0.09225452691316605,1.4326847791671753,random_individual,4,0
13,2,258,-0.18538826704025269,1.4001694917678833,random_individual,4,0
14,1,92,-0.1425507813692093,1.4116196632385254,random_individual,4,0
