n_removed,n_islands_remaining,n_individuals_remaining,corr_eval,mse_adj,method,order_seed,target_island
0,15,5578,0.2702036499977112,1.3448089361190796,random_individual,1,0
1,14,5486,0.23581914603710175,1.4211406707763672,random_individual,1,0
2,13,5328,0.2407671958208084,1.3928025960922241,random_individual,1,0
3,12,4931,0.194017693400383,1.4573103189468384,random_individual,1,0
4,11,4373,0.22263097763061523,1.3983818292617798,random_individual,1,0
5,10,4017,0.36419224739074707,1.2090212106704712,random_individual,1,0
6,9,3815,0.23634396493434906,1.3552565574645996,random_individual,1,0
7,8,3556,0.3077808618545532,1.301429033279419,random_individual,1,0
8,7,3264,0.29700687527656555,1.2309767007827759,random_individual,1,0
9,6,2778,0.21123546361923218,1.2234703302383423,random_individual,1,0
10,5,2195,0.14415250718593597,1.2280181646347046,random_individual,1,0
11,4,2001,-0.0045677172020077705,1.252892017364502,random_individual,1,0
12,3,1417,0.2480941265821457,1.273704171180725,random_individual,1,0
13,2,1251,0.29978147149086,1.1955785751342773,random_individual,1,0
14,1,1078,0.3041994273662567,1.192787766456604,random_individual,1,0
0,15,5578,0.21973779797554016,1.4223321676254272,random_individual,2,0
1,14,5486,0.2608547508716583,1.34933602809906,random_individual,2,0
2,13,5328,0.22980047762393951,1.3902732133865356,random_individual,2,0
3,12,4931,0.22651034593582153,1.381339430809021,random_individual,2,0
4,11,4373,0.19954347610473633,1.388436198234558,random_individual,2,0
5,10,4017,0.18999582529067993,1.367936134338379,random_individual,2,0
6,9,3815,0.23813067376613617,1.3481029272079468,random_individual,2,0
7,8,3556,0.17675937712192535,1.371945858001709,random_individual,2,0
8,7,3264,0.16317221522331238,1.3582953214645386,random_individual,2,0
9,6,2778,0.1758807897567749,1.3381818532943726,random_individual,2,0
10,5,2195,0.21167096495628357,1.262850046157837,random_individual,2,0
11,4,2001,0.17681176960468292,1.385087013244629,random_individual,2,0
12,3,1417,0.034146491438150406,1.2433239221572876,random_individual,2,0
13,2,1251,-0.14213377237319946,1.2603079080581665,random_individual,2,0
14,1,1078,0.21354438364505768,1.2807929515838623,random_individual,2,0
0,15,5578,0.18478409945964813,1.441562294960022,random_individual,3,0
1,14,5486,0.22253286838531494,1.463971734046936,random_individual,3,0
2,13,5328,0.18631254136562347,1.5006662607192993,random_individual,3,0
3,12,4931,0.20949417352676392,1.4547204971313477,random_individual,3,0
4,11,4373,0.05368660017848015,1.2647147178649902,random_individual,3,0
5,10,4017,0.21317869424819946,1.2354536056518555,random_individual,3,0
6,9,3815,0.2195936143398285,1.359106421470642,random_individual,3,0
7,8,3556,0.1709938794374466,1.2238351106643677,random_individual,3,0
8,7,3264,0.029390014708042145,1.3072210550308228,random_individual,3,0
9,6,2778,0.2722710072994232,1.2837992906570435,random_individual,3,0
10,5,2195,0.21159660816192627,1.2107107639312744,random_individual,3,0
11,4,2001,0.2325514703989029,1.2324457168579102,random_individual,3,0
12,3,1417,0.3269294798374176,1.165258765220642,random_individual,3,0
13,2,1251,0.011854532174766064,1.2517987489700317,random_individual,3,0
14,1,1078,0.16578471660614014,1.2307205200195312,random_individual,3,0
0,15,5578,0.24659183621406555,1.4050308465957642,random_individual,4,0
1,14,5486,0.23713970184326172,1.4253077507019043,random_individual,4,0
2,13,5328,0.266737699508667,1.3536438941955566,random_individual,4,0
3,12,4931,0.20829813182353973,1.4285999536514282,random_individual,4,0
4,11,4373,0.229882150888443,1.3788472414016724,random_individual,4,0
5,10,4017,0.2592661380767822,1.4403234720230103,random_individual,4,0
6,9,3815,0.17526249587535858,1.5835727453231812,random_individual,4,0
7,8,3556,0.1755843311548233,1.5133895874023438,random_individual,4,0
8,7,3264,0.14349789917469025,1.6120871305465698,random_individual,4,0
9,6,2778,0.1519903838634491,1.525701880455017,random_individual,4,0
10,5,2195,0.07219072431325912,1.5512758493423462,random_individual,4,0
11,4,2001,0.07119288295507431,1.5704913139343262,random_individual,4,0
12,3,1417,0.06730791926383972,1.4556870460510254,random_individual,4,0
13,2,1251,0.07567340135574341,1.4630051851272583,random_individual,4,0
14,1,1078,0.19276802241802216,1.2931320667266846,random_individual,4,0
