trait,target_island,target_island_name,repeat,repeat_seed,method,weight_scheme,ringnr,ringnumber,source_island,source_island_name,rank,avg_grm,weight
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L19549,8L19549,8,Lovund,686,0.00582098588316473,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L19556,8L19556,8,Lovund,1010,0.003295952282484818,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L19559,8L19559,8,Lovund,637,0.006408825999104492,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L19578,8L19578,8,Lovund,393,0.012716512832993595,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L19596,8L19596,2,Træna,24,0.03814731881733908,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L19610,8L19610,9,Sleneset,454,0.010161452593490886,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L19624,8L19624,9,Sleneset,532,0.008066430168737085,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L19633,8L19633,2,Træna,190,0.022804415394447924,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L19661,8L19661,2,Træna,28,0.03637041946596588,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L19663,8L19663,7,Onøy og Lurøy,1673,0.0004959834633921558,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L19666,8L19666,7,Onøy og Lurøy,1559,0.0008670150500807519,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L19693,8L19693,2,Træna,176,0.023332420430919022,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L19722,8L19722,6,Indre Kvarøy,1147,0.002490810918465283,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L19728,8L19728,4,Gjerøy,3419,-0.005145767582339928,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L19729,8L19729,4,Gjerøy,2111,-0.0007641161374382101,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L19813,8L19813,5,Hestmannøy,1752,0.0002630828312765436,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L19825,8L19825,4,Gjerøy,1605,0.000739751246596333,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L19830,8L19830,5,Hestmannøy,1907,-0.00016489539242274908,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L19835,8L19835,5,Hestmannøy,2663,-0.002494243545707962,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L19839,8L19839,5,Hestmannøy,2680,-0.0025505476879136273,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L19856,8L19856,4,Gjerøy,1514,0.0010267108058422607,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L19858,8L19858,10,Aldra,3300,-0.004777338271445391,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L19860,8L19860,10,Aldra,2960,-0.0035123031959483435,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L19862,8L19862,6,Indre Kvarøy,2368,-0.0015774220914672305,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L19877,8L19877,5,Hestmannøy,2267,-0.001285306988413275,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L19899,8L19899,6,Indre Kvarøy,3063,-0.003895005457595664,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L19900,8L19900,6,Indre Kvarøy,519,0.00846954663725795,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L19912,8L19912,5,Hestmannøy,565,0.00750970666881466,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L19917,8L19917,5,Hestmannøy,38,0.03383280442300974,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L19919,8L19919,5,Hestmannøy,2012,-0.0004511804183968514,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L19920,8L19920,5,Hestmannøy,1768,0.00021805213011206518,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L19921,8L19921,5,Hestmannøy,332,0.01579643319416836,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L19922,8L19922,10,Aldra,3355,-0.004962438726621612,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L19928,8L19928,10,Aldra,4027,-0.006848372680153768,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L19926,8L19926,10,Aldra,4354,-0.007582836938354998,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L19930,8L19930,10,Aldra,2782,-0.0029085368038618198,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L19931,8L19931,10,Aldra,4904,-0.008844563030893142,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L19932,8L19932,10,Aldra,2420,-0.0017419454075829825,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L19934,8L19934,5,Hestmannøy,2936,-0.003406227669988455,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L19936,8L19936,5,Hestmannøy,2088,-0.0006765400204112907,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L19937,8L19937,5,Hestmannøy,867,0.004158444490274469,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L19944,8L19944,7,Onøy og Lurøy,2251,-0.001216443826461427,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L19951,8L19951,7,Onøy og Lurøy,3099,-0.004041456316203874,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L19952,8L19952,7,Onøy og Lurøy,1685,0.00045831399642334294,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L19953,8L19953,7,Onøy og Lurøy,819,0.004524056388405402,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L19958,8L19958,10,Aldra,3270,-0.00465414272234944,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L19960,8L19960,10,Aldra,3255,-0.00461455120855764,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L19961,8L19961,10,Aldra,3740,-0.006138651691463497,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L19969,8L19969,5,Hestmannøy,1304,0.0018395485020623293,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L19974,8L19974,5,Hestmannøy,219,0.02119975115728233,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L19977,8L19977,5,Hestmannøy,2869,-0.0031770419125333052,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L19979,8L19979,5,Hestmannøy,5136,-0.00955037596755493,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L19986,8L19986,6,Indre Kvarøy,2531,-0.0020214418653458906,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L19987,8L19987,4,Gjerøy,917,0.0037919634754769445,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L19988,8L19988,4,Gjerøy,2947,-0.0034441026488541858,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L19991,8L19991,0,Nesøy,898,0.0039216086581329085,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L19992,8L19992,4,Gjerøy,664,0.006034845965686743,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L19995,8L19995,0,Nesøy,871,0.0041080113768282005,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L19998,8L19998,5,Hestmannøy,1580,0.0008214815164662548,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L26526,8L26526,9,Sleneset,1232,0.0020962693073692407,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L26528,8L26528,6,Indre Kvarøy,1046,0.003083833061302776,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L26538,8L26538,10,Aldra,2643,-0.002404783536093019,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L26576,8L26576,6,Indre Kvarøy,2409,-0.0017064762842538802,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L26578,8L26578,6,Indre Kvarøy,2793,-0.002946303996965974,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L26579,8L26579,5,Hestmannøy,1679,0.00048709617102003875,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L26581,8L26581,6,Indre Kvarøy,422,0.011296540359056414,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L26582,8L26582,6,Indre Kvarøy,2584,-0.0021818335869910103,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L26586,8L26586,5,Hestmannøy,1701,0.0003885225276737506,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L26587,8L26587,5,Hestmannøy,3160,-0.0042664566164998426,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L26591,8L26591,5,Hestmannøy,3149,-0.004198248038411063,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L26595,8L26595,6,Indre Kvarøy,624,0.00652388293236009,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L26596,8L26596,6,Indre Kvarøy,1192,0.002262902377627826,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L26597,8L26597,6,Indre Kvarøy,1934,-0.0002414320644048555,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L30001,8L30001,10,Aldra,3338,-0.004900053759918843,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L30059,8L30059,13,Southern 3,3051,-0.003871332010061623,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L30090,8L30090,13,Southern 3,4004,-0.006788166008920272,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L30154,8L30154,11,Southern 1,4409,-0.007715243053863759,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L30162,8L30162,12,Southern 2,2783,-0.0029146116439309274,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L30164,8L30164,12,Southern 2,3518,-0.0054200016668652165,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L30167,8L30167,12,Southern 2,3378,-0.005017186698991942,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L30168,8L30168,12,Southern 2,3188,-0.004408878693772023,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L30180,8L30180,12,Southern 2,3004,-0.0036732540438735545,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L30185,8L30185,12,Southern 2,3834,-0.0063801204170466416,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L30249,8L30249,10,Aldra,3226,-0.004540027149855019,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L30260,8L30260,5,Hestmannøy,2445,-0.0018063709087971825,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L30286,8L30286,5,Hestmannøy,3977,-0.006711397760017194,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L30289,8L30289,5,Hestmannøy,2346,-0.001502304518796487,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L30298,8L30298,5,Hestmannøy,1075,0.0029649488198621684,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L30300,8L30300,5,Hestmannøy,1356,0.0016249451692446166,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L30320,8L30320,5,Hestmannøy,2150,-0.0008980868688855348,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L30340,8L30340,6,Indre Kvarøy,599,0.00689160993170202,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L30352,8L30352,7,Onøy og Lurøy,2341,-0.0014876586955632875,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L30354,8L30354,7,Onøy og Lurøy,1158,0.0024366235283584427,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L30355,8L30355,7,Onøy og Lurøy,1778,0.00019481458430466338,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L30363,8L30363,10,Aldra,2771,-0.002859247256637065,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L30372,8L30372,2,Træna,11,0.04232977116514357,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L30396,8L30396,2,Træna,325,0.016418608410341252,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L30416,8L30416,8,Lovund,578,0.007225257968308769,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L30444,8L30444,4,Gjerøy,3937,-0.006624088048076106,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L30445,8L30445,4,Gjerøy,1384,0.0015072225813987934,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L30446,8L30446,4,Gjerøy,2179,-0.0009636285314702281,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L30449,8L30449,4,Gjerøy,2979,-0.0035549843754099303,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L30451,8L30451,6,Indre Kvarøy,2275,-0.0012990573660543372,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L30459,8L30459,12,Southern 2,3423,-0.005157136542261122,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L30467,8L30467,12,Southern 2,3131,-0.0041486749661192954,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L30468,8L30468,12,Southern 2,3260,-0.004625717086671602,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L30473,8L30473,12,Southern 2,2902,-0.0032982011410679925,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L30485,8L30485,12,Southern 2,2357,-0.0015390813046788209,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L30487,8L30487,12,Southern 2,2559,-0.002091317953372352,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L30499,8L30499,2,Træna,255,0.019233085368849132,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L30500,8L30500,2,Træna,31,0.03558354682912028,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L30591,8L30591,5,Hestmannøy,3136,-0.004163644354808942,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L30596,8L30596,4,Gjerøy,3539,-0.005480471456310713,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L30597,8L30597,0,Nesøy,556,0.007652347052656036,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L30598,8L30598,5,Hestmannøy,2830,-0.003064011929496107,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L30599,8L30599,5,Hestmannøy,1174,0.0023523057494271556,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L30604,8L30604,11,Southern 1,4314,-0.0075048086727567175,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L30631,8L30631,12,Southern 2,2892,-0.003267345422708073,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L30633,8L30633,12,Southern 2,3103,-0.004054349070910224,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L30634,8L30634,12,Southern 2,2981,-0.0035573982161680564,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L30641,8L30641,11,Southern 1,5429,-0.01114064061885854,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L30667,8L30667,13,Southern 3,4341,-0.007565345158614546,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L30695,8L30695,12,Southern 2,3818,-0.006336141985351378,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L30696,8L30696,12,Southern 2,4059,-0.006908653920898495,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L30697,8L30697,12,Southern 2,3819,-0.006338998209024,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L30698,8L30698,12,Southern 2,2424,-0.0017507368698371317,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L30709,8L30709,12,Southern 2,3129,-0.004134504318406863,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L30712,8L30712,12,Southern 2,3006,-0.0036793067111389336,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L30724,8L30724,12,Southern 2,3663,-0.005914293946011948,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L30748,8L30748,11,Southern 1,4808,-0.008550708991688416,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L30750,8L30750,11,Southern 1,3432,-0.005168127991792122,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L30752,8L30752,11,Southern 1,4853,-0.0086576141587647,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L30753,8L30753,11,Southern 1,5227,-0.009856316366913472,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L30757,8L30757,11,Southern 1,4049,-0.006880135219148244,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L30758,8L30758,11,Southern 1,5312,-0.010269797440993858,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L30759,8L30759,11,Southern 1,4765,-0.008456495933373312,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L30760,8L30760,11,Southern 1,4237,-0.007320948433184216,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L30761,8L30761,10,Aldra,4238,-0.0073210787084871266,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L30762,8L30762,12,Southern 2,3519,-0.0054255624217683825,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L30763,8L30763,12,Southern 2,3045,-0.003850074702957708,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L30764,8L30764,12,Southern 2,1625,0.0006505017217663395,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L30765,8L30765,12,Southern 2,3469,-0.0052826566437435,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L30766,8L30766,12,Southern 2,4357,-0.007586236743294533,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L30767,8L30767,12,Southern 2,3194,-0.004417670150033937,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L30768,8L30768,12,Southern 2,2355,-0.0015319087449121131,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L30770,8L30770,12,Southern 2,2449,-0.0018154965024978495,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L30771,8L30771,12,Southern 2,3233,-0.004561255119332424,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L30772,8L30772,12,Southern 2,3653,-0.005885626891172834,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L30777,8L30777,12,Southern 2,3283,-0.0047081495562613755,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L30778,8L30778,12,Southern 2,3379,-0.005021043926542887,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L30779,8L30779,4,Gjerøy,3219,-0.004518303847872089,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L30780,8L30780,4,Gjerøy,3785,-0.006257877727590549,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L30781,8L30781,4,Gjerøy,2187,-0.001001046154724437,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L30782,8L30782,4,Gjerøy,2286,-0.001325364442979061,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L30783,8L30783,5,Hestmannøy,1589,0.0008033892083214935,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L30784,8L30784,5,Hestmannøy,2743,-0.0027844410130158947,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L30807,8L30807,2,Træna,288,0.018003918798422194,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L30813,8L30813,9,Sleneset,714,0.005454144031009937,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L30847,8L30847,5,Hestmannøy,2,0.049400344642657947,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L30851,8L30851,2,Træna,437,0.010686025027623204,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L30859,8L30859,9,Sleneset,587,0.007119482560423939,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L30876,8L30876,1,Myken,149,0.025126471167869126,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L30882,8L30882,4,Gjerøy,4194,-0.00721631803159419,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L30890,8L30890,5,Hestmannøy,3357,-0.004964964576925598,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L30898,8L30898,5,Hestmannøy,2091,-0.000689380742552021,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L30899,8L30899,11,Southern 1,3838,-0.006390696622510499,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L30900,8L30900,11,Southern 1,3668,-0.005928473215723962,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L30917,8L30917,2,Træna,66,0.030120762843986064,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L30920,8L30920,0,Nesøy,1826,5.8416695046017103e-05,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L30922,8L30922,0,Nesøy,2066,-0.0006178911887485134,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L30947,8L30947,2,Træna,165,0.024007279548334867,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L30963,8L30963,2,Træna,164,0.02425374894006839,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L30972,8L30972,9,Sleneset,823,0.004503067307941702,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L30984,8L30984,9,Sleneset,386,0.012969999694144186,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L48304,8L48304,5,Hestmannøy,2475,-0.0018786448572188942,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L48310,8L48310,5,Hestmannøy,2235,-0.001163657152423076,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L48311,8L48311,5,Hestmannøy,3479,-0.005321654311389724,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L48312,8L48312,5,Hestmannøy,1649,0.000564238538039334,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L48313,8L48313,5,Hestmannøy,3703,-0.006043169933282494,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L48314,8L48314,5,Hestmannøy,2467,-0.0018618434880907325,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L48315,8L48315,5,Hestmannøy,2164,-0.000933509297769849,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L48318,8L48318,5,Hestmannøy,2533,-0.002025197555889719,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L48319,8L48319,4,Gjerøy,2309,-0.0013804129527124648,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L48323,8L48323,4,Gjerøy,3322,-0.004839310144959098,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L48334,8L48334,6,Indre Kvarøy,3284,-0.004713824550737598,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L48336,8L48336,5,Hestmannøy,1875,-7.199723039387861e-05,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L48344,8L48344,0,Nesøy,1478,0.0011523354278011088,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L48365,8L48365,5,Hestmannøy,2727,-0.0027248201638392457,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L48399,8L48399,0,Nesøy,1281,0.0019155796568017167,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L48410,8L48410,5,Hestmannøy,2644,-0.002409818515475651,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L48415,8L48415,7,Onøy og Lurøy,1779,0.00019213697000259575,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L48418,8L48418,5,Hestmannøy,2694,-0.002588344049191317,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L48421,8L48421,7,Onøy og Lurøy,1415,0.0013691190176569864,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L48425,8L48425,7,Onøy og Lurøy,2225,-0.0011143864167817595,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L48435,8L48435,2,Træna,335,0.015656690567016213,1.0
body_mass,3,Selvær,0,1879982273,avggrm_weight_uniform,uniform,8L48438,8L48438,5,Hestmannøy,1687,0.0004525550540381943,1.0
