analysis,method,weight_scheme,order_seed,weighted_fit_used,n_individuals,corr_eval,mse_adj,avg_grm_obj,target_island,target_island_name,repeat,repeat_seed,trait
ranked_subset,random_individual,none,2,False,500,0.10656401820210147,0.91026371717453,,3,Selvær,0,1879982273,body_mass
ranked_subset,random_individual,none,2,False,1000,0.1517164585210686,0.902998149394989,,3,Selvær,0,1879982273,body_mass
ranked_subset,random_individual,none,2,False,1500,0.13141355572053098,0.9124425649642944,,3,Selvær,0,1879982273,body_mass
ranked_subset,random_individual,none,2,False,2000,0.12390317180867456,0.9096891283988953,,3,Selvær,0,1879982273,body_mass
ranked_subset,random_individual,none,2,False,2500,0.11534068340708246,0.9143415689468384,,3,Selvær,0,1879982273,body_mass
ranked_subset,random_individual,none,2,False,3000,0.16274082301882298,0.9034928679466248,,3,Selvær,0,1879982273,body_mass
ranked_subset,random_individual,none,2,False,3500,0.17572060901411077,0.8994709253311157,,3,Selvær,0,1879982273,body_mass
ranked_subset,random_individual,none,2,False,4000,0.20151981044681008,0.8960947394371033,,3,Selvær,0,1879982273,body_mass
ranked_subset,random_individual,none,2,False,4500,0.2166298099496081,0.8958897590637207,,3,Selvær,0,1879982273,body_mass
ranked_subset,random_individual,none,3,False,50,-0.043594624145430125,0.9277547597885132,,3,Selvær,0,1879982273,body_mass
ranked_subset,random_individual,none,3,False,100,-0.03264715859303937,0.965447187423706,,3,Selvær,0,1879982273,body_mass
ranked_subset,random_individual,none,3,False,250,0.06255942894607579,0.9367068409919739,,3,Selvær,0,1879982273,body_mass
ranked_subset,random_individual,none,3,False,500,0.14653977404221022,0.9119844436645508,,3,Selvær,0,1879982273,body_mass
ranked_subset,random_individual,none,3,False,1000,0.11811328199310488,0.9152408838272095,,3,Selvær,0,1879982273,body_mass
ranked_subset,random_individual,none,3,False,1500,0.13790106331124516,0.9100896120071411,,3,Selvær,0,1879982273,body_mass
ranked_subset,random_individual,none,3,False,2000,0.1273917874158889,0.9182764291763306,,3,Selvær,0,1879982273,body_mass
ranked_subset,random_individual,none,3,False,2500,0.16184051773517072,0.9091212749481201,,3,Selvær,0,1879982273,body_mass
ranked_subset,random_individual,none,3,False,3000,0.14696082476124087,0.9166569709777832,,3,Selvær,0,1879982273,body_mass
ranked_subset,random_individual,none,3,False,3500,0.17335568468022064,0.9142125844955444,,3,Selvær,0,1879982273,body_mass
ranked_subset,random_individual,none,3,False,4000,0.20168045871286164,0.9054065942764282,,3,Selvær,0,1879982273,body_mass
ranked_subset,random_individual,none,3,False,4500,0.19666063408590803,0.9068664908409119,,3,Selvær,0,1879982273,body_mass
ranked_subset,random_individual,none,4,False,50,0.16757237376228223,0.9296349883079529,,3,Selvær,0,1879982273,body_mass
ranked_subset,random_individual,none,4,False,100,0.2020316384274708,0.9122288227081299,,3,Selvær,0,1879982273,body_mass
ranked_subset,random_individual,none,4,False,250,0.2236972362563144,0.9055811166763306,,3,Selvær,0,1879982273,body_mass
ranked_subset,random_individual,none,4,False,500,0.25641029232635865,0.8979308009147644,,3,Selvær,0,1879982273,body_mass
ranked_subset,random_individual,none,4,False,1000,0.20672119166967332,0.895513653755188,,3,Selvær,0,1879982273,body_mass
ranked_subset,random_individual,none,4,False,1500,0.24540702333403017,0.8827458024024963,,3,Selvær,0,1879982273,body_mass
