target_island,target_island_name,repeat,split_seed,player_index,source_pool_index,source_id,source_island,source_island_name,phi,rank_phi,v_full,n_permutations,n_evals
0,Nesøy,2,2014,4548,4548,8732595,7,Onøy og Lurøy,0.0041022251422731535,1,0.15388418411454516,300,145
0,Nesøy,2,2014,945,945,8M71310,5,Hestmannøy,0.0036280940285755257,2,0.15388418411454516,300,148
0,Nesøy,2,2014,885,885,8M71098,5,Hestmannøy,0.003511427584142596,3,0.15388418411454516,300,144
0,Nesøy,2,2014,1653,1653,8N06359,5,Hestmannøy,0.0031944832232682326,4,0.15388418411454516,300,149
0,Nesøy,2,2014,238,238,8L48651,5,Hestmannøy,0.002939867863824134,5,0.15388418411454516,300,136
0,Nesøy,2,2014,1651,1651,8N06311,5,Hestmannøy,0.002708661661585198,6,0.15388418411454516,300,136
0,Nesøy,2,2014,5055,5055,8887349,5,Hestmannøy,0.002686581840154135,7,0.15388418411454516,300,147
0,Nesøy,2,2014,4183,4183,8168638,5,Hestmannøy,0.002493497979748611,8,0.15388418411454516,300,153
0,Nesøy,2,2014,791,791,8M31634,4,Gjerøy,0.0024476043240756807,9,0.15388418411454516,300,142
0,Nesøy,2,2014,1037,1037,8M71831,4,Gjerøy,0.0021359917676984663,10,0.15388418411454516,300,130
0,Nesøy,2,2014,5056,5056,8887352,5,Hestmannøy,0.0021045810471427644,11,0.15388418411454516,300,145
0,Nesøy,2,2014,730,730,8M31317,4,Gjerøy,0.0020401050048050274,12,0.15388418411454516,300,134
0,Nesøy,2,2014,919,919,8M71254,5,Hestmannøy,0.0020152165077154103,13,0.15388418411454516,300,138
0,Nesøy,2,2014,3015,3015,8N73057,4,Gjerøy,0.0018795168344903446,14,0.15388418411454516,300,133
0,Nesøy,2,2014,1019,1019,8M71531,4,Gjerøy,0.0018651194930092826,15,0.15388418411454516,300,131
0,Nesøy,2,2014,1436,1436,8N05423,4,Gjerøy,0.0017646444059011724,16,0.15388418411454516,300,144
0,Nesøy,2,2014,5316,5316,8939534,5,Hestmannøy,0.001671804359028225,17,0.15388418411454516,300,136
0,Nesøy,2,2014,5488,5488,8981274,5,Hestmannøy,0.0016608852789960348,18,0.15388418411454516,300,146
0,Nesøy,2,2014,4838,4838,8800330,7,Onøy og Lurøy,0.0016007040368265593,19,0.15388418411454516,300,145
0,Nesøy,2,2014,869,869,8M31995,1,Myken,0.001592741966603749,20,0.15388418411454516,300,143
0,Nesøy,2,2014,690,690,8M31109,12,Vega,0.0015816008834300809,21,0.15388418411454516,300,135
0,Nesøy,2,2014,883,883,8M71092,5,Hestmannøy,0.0014922070667127058,22,0.15388418411454516,300,134
0,Nesøy,2,2014,5063,5063,8887370,5,Hestmannøy,0.0014865143054918315,23,0.15388418411454516,300,134
0,Nesøy,2,2014,2323,2323,8N14902,6,Indre Kvarøy,0.0013736422553335577,24,0.15388418411454516,300,132
0,Nesøy,2,2014,2509,2509,8N27902,1,Myken,0.0013648849849119927,25,0.15388418411454516,300,146
0,Nesøy,2,2014,835,835,8M31839,1,Myken,0.0013616378131961948,26,0.15388418411454516,300,147
0,Nesøy,2,2014,2490,2490,8N27813,1,Myken,0.0013090714452741632,27,0.15388418411454516,300,139
0,Nesøy,2,2014,3223,3223,8N73604,14,Lauvøya,0.001263805772961138,28,0.15388418411454516,300,136
0,Nesøy,2,2014,4531,4531,8732300,8,Lovund,0.0012335132321643473,29,0.15388418411454516,300,140
0,Nesøy,2,2014,868,868,8M31993,1,Myken,0.0012034366189488399,30,0.15388418411454516,300,139
0,Nesøy,2,2014,2224,2224,8N14605,13,Vikna,0.0011921206592598375,31,0.15388418411454516,300,143
0,Nesøy,2,2014,3908,3908,8P11750,7,Onøy og Lurøy,0.0011700965129701525,32,0.15388418411454516,300,148
0,Nesøy,2,2014,5239,5239,8934893,5,Hestmannøy,0.0011474555215115311,33,0.15388418411454516,300,152
0,Nesøy,2,2014,4841,4841,8800338,7,Onøy og Lurøy,0.001139161099046633,34,0.15388418411454516,300,139
0,Nesøy,2,2014,2736,2736,8N42510,5,Hestmannøy,0.0011328593159206602,35,0.15388418411454516,300,140
0,Nesøy,2,2014,4628,4628,8747223,5,Hestmannøy,0.0011287547321799575,36,0.15388418411454516,300,129
0,Nesøy,2,2014,5499,5499,8981296,5,Hestmannøy,0.0011244412577244187,37,0.15388418411454516,300,141
0,Nesøy,2,2014,1750,1750,8N06749,5,Hestmannøy,0.0011059305894619198,38,0.15388418411454516,300,128
0,Nesøy,2,2014,372,372,8L52588,7,Onøy og Lurøy,0.0010673546987459992,39,0.15388418411454516,300,142
0,Nesøy,2,2014,2093,2093,8N14176,6,Indre Kvarøy,0.0010536802944249234,40,0.15388418411454516,300,136
0,Nesøy,2,2014,3943,3943,8P14063,5,Hestmannøy,0.001039252916012187,41,0.15388418411454516,300,144
0,Nesøy,2,2014,2768,2768,8N42679,5,Hestmannøy,0.0010382054891434713,42,0.15388418411454516,300,135
0,Nesøy,2,2014,5374,5374,8943014,10,Aldra,0.001014936184760422,43,0.15388418411454516,300,146
0,Nesøy,2,2014,4899,4899,8800615,5,Hestmannøy,0.0010126597482974966,44,0.15388418411454516,300,137
