trait,model_type,target_island,target_island_name,analysis,method,selection_method,lambda_label,lambda_div,n_components,n_individuals,corr_mean,corr_std,mse_mean,avg_grm_target_mean,avg_grm_train_train_mean,objective_mean,n_rows
body_mass,ridge,1,Myken,full_baseline,full_source_unweighted,none,none,,,5605,0.337272896638953,,1.6275830268859863,-0.0011549602703682,2.05903026178048e-05,,1
body_mass,ridge,1,Myken,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p1,0.1,,500,0.2846310522979803,,1.6914262771606443,0.0219753649486501,0.0219430188263835,0.0197810630660118,1
body_mass,ridge,1,Myken,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p1,0.1,,1000,0.3094648753188459,,1.6528204679489136,0.0143600648311347,0.0120831316820457,0.0131517516629301,1
body_mass,ridge,1,Myken,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p1,0.1,,1500,0.2962003640492341,,1.6550215482711792,0.0107649291705245,0.0086270860954581,0.0099022205609787,1
body_mass,ridge,1,Myken,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p1,0.1,,2000,0.326076321853138,,1.6426477432250977,0.0084382752949619,0.0068693886370784,0.007751336431254,1
body_mass,ridge,1,Myken,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p1,0.1,,2500,0.3624488974893626,,1.61516010761261,0.0066664377442529,0.0057707790740838,0.0060893598368445,1
body_mass,ridge,1,Myken,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p1,0.1,,3000,0.3645259101598625,,1.6103209257125854,0.0051975531709244,0.0048681704268697,0.0047107361282374,1
body_mass,ridge,1,Myken,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p1,0.1,,3500,0.3720616293789475,,1.6131923198699951,0.0038438969299083,0.0037102137651154,0.0034728755533968,1
body_mass,ridge,1,Myken,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p1,0.1,,4000,0.3702388279261568,,1.610805630683899,0.0025499236723988,0.0023212229372725,0.0023178013786715,1
body_mass,ridge,1,Myken,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p1,0.1,,4500,0.3610918566732622,,1.6146152019500732,0.0013334405690381,0.0011259660670881,0.0012208439623293,1
