trait,model_type,target_island,target_island_name,repeat,repeat_seed,analysis,method,selection_method,lambda_label,lambda_div,order_seed,n_components,n_individuals,corr_eval,mse_adj,avg_grm_target_obj,avg_grm_train_train_obj,objective_obj,diversity_include_diagonal
body_mass,ridge,1,Myken,0,1271503312,full_baseline,full_source_unweighted,none,none,,-2,,5605,0.33727289663895305,1.6275830268859863,-0.0011549602703682994,2.0590302617804802e-05,,True
body_mass,ridge,1,Myken,0,1271503312,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p1,0.1,-1,,500,0.28463105229798036,1.6914262771606445,0.021975364948650163,0.021943018826383564,0.019781063066011805,True
body_mass,ridge,1,Myken,0,1271503312,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p1,0.1,-1,,1000,0.3094648753188459,1.6528204679489136,0.014360064831134738,0.012083131682045736,0.013151751662930164,True
body_mass,ridge,1,Myken,0,1271503312,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p1,0.1,-1,,1500,0.2962003640492341,1.6550215482711792,0.010764929170524538,0.008627086095458198,0.009902220560978718,True
body_mass,ridge,1,Myken,0,1271503312,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p1,0.1,-1,,2000,0.326076321853138,1.6426477432250977,0.008438275294961948,0.00686938863707849,0.007751336431254099,True
body_mass,ridge,1,Myken,0,1271503312,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p1,0.1,-1,,2500,0.3624488974893626,1.6151601076126099,0.006666437744252947,0.005770779074083806,0.006089359836844567,True
body_mass,ridge,1,Myken,0,1271503312,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p1,0.1,-1,,3000,0.3645259101598625,1.6103209257125854,0.005197553170924474,0.004868170426869782,0.004710736128237495,True
body_mass,ridge,1,Myken,0,1271503312,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p1,0.1,-1,,3500,0.3720616293789475,1.6131923198699951,0.0038438969299083806,0.0037102137651154714,0.0034728755533968334,True
body_mass,ridge,1,Myken,0,1271503312,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p1,0.1,-1,,4000,0.37023882792615687,1.610805630683899,0.002549923672398812,0.0023212229372725534,0.0023178013786715568,True
body_mass,ridge,1,Myken,0,1271503312,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p1,0.1,-1,,4500,0.36109185667326227,1.6146152019500732,0.001333440569038155,0.001125966067088103,0.0012208439623293446,True
body_mass,ridge,6,Indre Kvarøy,0,1972508497,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p1,0.1,-1,,500,0.1399516650620624,1.5687142610549927,0.014552907397061322,0.014365441873513218,0.01311636320971,True
body_mass,ridge,6,Indre Kvarøy,0,1972508497,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p1,0.1,-1,,1000,0.17940576539719844,1.5532716512680054,0.009519514118558642,0.00939807494419254,0.008579706624139387,True
body_mass,ridge,6,Indre Kvarøy,0,1972508497,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p1,0.1,-1,,1500,0.20676054439829125,1.539582371711731,0.007151686516289967,0.0077073081661191015,0.0063809556996780575,True
body_mass,ridge,6,Indre Kvarøy,0,1972508497,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p1,0.1,-1,,2000,0.282160930543411,1.5159825086593628,0.005632301361548377,0.0069101309966045675,0.0049412882618879205,True
body_mass,ridge,6,Indre Kvarøy,0,1972508497,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p1,0.1,-1,,2500,0.28229674415074296,1.5096980333328247,0.004433473251103532,0.006331886926766934,0.0038002845584268388,True
body_mass,ridge,6,Indre Kvarøy,0,1972508497,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p1,0.1,-1,,3000,0.29761512856250516,1.5009909868240356,0.0033080688127762117,0.005603102565210621,0.0027477585562551495,True
body_mass,ridge,6,Indre Kvarøy,0,1972508497,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p1,0.1,-1,,3500,0.3163775174030671,1.4900152683258057,0.0019858977867415113,0.0038350642954345852,0.0016023913571980527,True
body_mass,ridge,6,Indre Kvarøy,0,1972508497,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p1,0.1,-1,,4000,0.31319950413833114,1.490515947341919,0.0006159893627149719,0.0019361046818702219,0.0004223788945279497,True
body_mass,ridge,6,Indre Kvarøy,0,1972508497,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p1,0.1,-1,,4500,0.3111239320550287,1.4882076978683472,-0.0006346379732668358,0.0007509548105383224,-0.000709733454320668,True
body_mass,ridge,11,Southern 1,0,1677144458,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p1,0.1,-1,,500,0.14761684865584893,0.9574794173240662,0.01387963000153316,0.026184042698858146,0.011261225731647345,True
body_mass,ridge,11,Southern 1,0,1677144458,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_0p1,0.1,-1,,1000,0.14200975897219342,0.9580509662628174,0.010959373686456742,0.023346261706960178,0.008624747515760724,True
