trait,fold,method,selection_method,repeat,repeat_seed,n_individuals,n_train_available,n_test,n_pcs,n_pcs_selection,n_pcs_fit,alpha,pearson_r,mse_adj,pevmean_obj,ga_generations,ga_cache_size,ga_elapsed_sec,fit_time_seconds
thr_tarsus,10,full_train_pc_ridge,full_train,-1,-1,5085,5085,565,3250,100,3250,107097.74831514445,0.38872262672231256,0.5147350430488586,0.012430964037775993,0,0,0.0,0.6305917371064425
thr_tarsus,10,pevmean_ga_pc_ridge,pevmean_ga,0,10000514,500,5085,565,3250,100,3250,107097.74831514445,0.18789683315857705,0.580798864364624,0.027112655341625214,300,26496,52.34126225113869,0.01672314596362412
thr_tarsus,10,pevmean_ga_pc_ridge,pevmean_ga,0,10001014,1000,5085,565,3250,100,3250,107097.74831514445,0.3319726560636212,0.550469160079956,0.022768957540392876,300,26506,60.8978970090393,0.05093777598813176
thr_tarsus,10,pevmean_ga_pc_ridge,pevmean_ga,0,10001514,1500,5085,565,3250,100,3250,107097.74831514445,0.3115427701048991,0.5548279285430908,0.02007104456424713,300,26579,69.4136086688377,0.09920192998833954
thr_tarsus,10,pevmean_ga_pc_ridge,pevmean_ga,0,10002014,2000,5085,565,3250,100,3250,107097.74831514445,0.329149561226591,0.540924072265625,0.018103236332535744,300,26646,79.80707121803425,0.1897437230218202
thr_tarsus,10,pevmean_ga_pc_ridge,pevmean_ga,0,10002514,2500,5085,565,3250,100,3250,107097.74831514445,0.351100092616866,0.5347686409950256,0.016650589182972908,300,26603,88.32290067896247,0.29489371995441616
thr_tarsus,10,pevmean_ga_pc_ridge,pevmean_ga,0,10003014,3000,5085,565,3250,100,3250,107097.74831514445,0.37618610557743865,0.5251786112785339,0.01537020318210125,300,26575,97.88916159491055,0.4645013068802655
thr_tarsus,10,pevmean_ga_pc_ridge,pevmean_ga,0,10003514,3500,5085,565,3250,100,3250,107097.74831514445,0.36080017629935696,0.5252910256385803,0.014358838088810444,300,26622,107.94078832003288,0.5568138039670885
thr_tarsus,10,pevmean_ga_pc_ridge,pevmean_ga,0,10004014,4000,5085,565,3250,100,3250,107097.74831514445,0.38499649238492933,0.520251989364624,0.013556769117712975,300,26595,117.31412500492297,0.6186382339801639
thr_tarsus,10,pevmean_ga_pc_ridge,pevmean_ga,0,10004514,4500,5085,565,3250,100,3250,107097.74831514445,0.39865700200523185,0.5148048400878906,0.012905113399028778,300,26500,106.9288321339991,0.6593114580027759
