n_individuals,corr_eval,mse_adj,method,order_seed,pevmean_obj,target_island,target_island_name,repeat,repeat_seed,trait
1500,0.14242897192554677,1.461875557899475,pevmean_ga,-1,18062.959791891346,4,Gjerøy,0,1623418790,body_mass
2500,0.09733728631973942,1.4737458229064941,pevmean_ga,-1,17700.216095882057,4,Gjerøy,0,1623418790,body_mass
3000,0.11059016189109559,1.4705852270126343,pevmean_ga,-1,17540.983922062467,4,Gjerøy,0,1623418790,body_mass
1500,0.024027908462824706,1.504828929901123,random_individual,0,,4,Gjerøy,0,1623418790,body_mass
2500,0.06766469916343233,1.4897944927215576,random_individual,0,,4,Gjerøy,0,1623418790,body_mass
3000,0.08014675357657852,1.4830474853515625,random_individual,0,,4,Gjerøy,0,1623418790,body_mass
1500,0.07965420521461153,1.4804883003234863,random_individual,1,,4,Gjerøy,0,1623418790,body_mass
2500,0.04079974638113901,1.490308403968811,random_individual,1,,4,Gjerøy,0,1623418790,body_mass
3000,0.021321031354372577,1.495032548904419,random_individual,1,,4,Gjerøy,0,1623418790,body_mass
1500,0.009374615696123356,1.4988813400268555,random_individual,2,,4,Gjerøy,0,1623418790,body_mass
2500,0.05267895454541861,1.4881523847579956,random_individual,2,,4,Gjerøy,0,1623418790,body_mass
3000,0.0645265774910008,1.487139344215393,random_individual,2,,4,Gjerøy,0,1623418790,body_mass
1500,0.13940792589831302,1.468845248222351,random_individual,3,,4,Gjerøy,0,1623418790,body_mass
2500,0.11290973845444578,1.4726109504699707,random_individual,3,,4,Gjerøy,0,1623418790,body_mass
3000,0.10753035806713121,1.471381664276123,random_individual,3,,4,Gjerøy,0,1623418790,body_mass
1500,0.15459611823117142,1.4675371646881104,random_individual,4,,4,Gjerøy,0,1623418790,body_mass
2500,0.09232965573258681,1.4837204217910767,random_individual,4,,4,Gjerøy,0,1623418790,body_mass
3000,0.08863374409875668,1.4813438653945923,random_individual,4,,4,Gjerøy,0,1623418790,body_mass
