n_removed,n_islands_remaining,n_individuals_remaining,corr_eval,mse_adj,method,order_seed,n_islands,n_individuals,target_island,target_island_name,repeat,split_seed,n_permutations,trait,cal_fraction,n_cal_samples
14,1,173,0.1694205047057645,1.0521763563156128,shapley_mean,-1,1,173,3,Selvær,8,1181740231,10,body_mass,0.05154639175257732,10
13,2,465,0.4475076307268861,0.9754924178123474,shapley_mean,-1,2,465,3,Selvær,8,1181740231,10,body_mass,0.05154639175257732,10
12,3,951,0.4345832129922685,0.9777445197105408,shapley_mean,-1,3,951,3,Selvær,8,1181740231,10,body_mass,0.05154639175257732,10
11,4,1109,0.46527723363440127,0.9662829041481018,shapley_mean,-1,4,1109,3,Selvær,8,1181740231,10,body_mass,0.05154639175257732,10
10,5,1693,0.47280915278463015,0.960995614528656,shapley_mean,-1,5,1693,3,Selvær,8,1181740231,10,body_mass,0.05154639175257732,10
9,6,1812,0.5051254180350733,0.9415512084960938,shapley_mean,-1,6,1812,3,Selvær,8,1181740231,10,body_mass,0.05154639175257732,10
8,7,2890,0.3998586007698768,0.9748849868774414,shapley_mean,-1,7,2890,3,Selvær,8,1181740231,10,body_mass,0.05154639175257732,10
7,8,3092,0.4008899945576641,0.9727769494056702,shapley_mean,-1,8,3092,3,Selvær,8,1181740231,10,body_mass,0.05154639175257732,10
6,9,3258,0.38176527887928835,0.9741407632827759,shapley_mean,-1,9,3258,3,Selvær,8,1181740231,10,body_mass,0.05154639175257732,10
5,10,3841,0.4064144131777539,0.9688215255737305,shapley_mean,-1,10,3841,3,Selvær,8,1181740231,10,body_mass,0.05154639175257732,10
4,11,4238,0.39535152889175174,0.9801570773124695,shapley_mean,-1,11,4238,3,Selvær,8,1181740231,10,body_mass,0.05154639175257732,10
3,12,4594,0.4287888323461649,0.9642215967178345,shapley_mean,-1,12,4594,3,Selvær,8,1181740231,10,body_mass,0.05154639175257732,10
2,13,5152,0.3549154839156586,0.9930161833763123,shapley_mean,-1,13,5152,3,Selvær,8,1181740231,10,body_mass,0.05154639175257732,10
1,14,5244,0.3394416096121912,0.9963247179985046,shapley_mean,-1,14,5244,3,Selvær,8,1181740231,10,body_mass,0.05154639175257732,10
0,15,5503,0.3409230246717694,0.9989230632781982,shapley_mean,-1,15,5503,3,Selvær,8,1181740231,10,body_mass,0.05154639175257732,10
14,1,173,0.08225749684625577,1.0608288049697876,random_individual,0,1,173,3,Selvær,8,1181740231,10,body_mass,0.05154639175257732,10
13,2,465,0.16369705321734815,1.0408066511154175,random_individual,0,2,465,3,Selvær,8,1181740231,10,body_mass,0.05154639175257732,10
12,3,951,0.27497222209767735,1.0250592231750488,random_individual,0,3,951,3,Selvær,8,1181740231,10,body_mass,0.05154639175257732,10
11,4,1109,0.3209440834002285,1.015261173248291,random_individual,0,4,1109,3,Selvær,8,1181740231,10,body_mass,0.05154639175257732,10
10,5,1693,0.30328549392674026,1.0077763795852661,random_individual,0,5,1693,3,Selvær,8,1181740231,10,body_mass,0.05154639175257732,10
9,6,1812,0.2647004327535123,1.021294116973877,random_individual,0,6,1812,3,Selvær,8,1181740231,10,body_mass,0.05154639175257732,10
8,7,2890,0.31585005411321637,1.0011875629425049,random_individual,0,7,2890,3,Selvær,8,1181740231,10,body_mass,0.05154639175257732,10
7,8,3092,0.3001744892884156,1.0070143938064575,random_individual,0,8,3092,3,Selvær,8,1181740231,10,body_mass,0.05154639175257732,10
6,9,3258,0.24957311590328993,1.0257023572921753,random_individual,0,9,3258,3,Selvær,8,1181740231,10,body_mass,0.05154639175257732,10
5,10,3841,0.24594515964375235,1.0265681743621826,random_individual,0,10,3841,3,Selvær,8,1181740231,10,body_mass,0.05154639175257732,10
4,11,4238,0.30274243135496787,1.0056945085525513,random_individual,0,11,4238,3,Selvær,8,1181740231,10,body_mass,0.05154639175257732,10
3,12,4594,0.34124697804441073,0.9916157126426697,random_individual,0,12,4594,3,Selvær,8,1181740231,10,body_mass,0.05154639175257732,10
2,13,5152,0.3274892917936128,0.9975433945655823,random_individual,0,13,5152,3,Selvær,8,1181740231,10,body_mass,0.05154639175257732,10
1,14,5244,0.33552920661492286,0.9972963929176331,random_individual,0,14,5244,3,Selvær,8,1181740231,10,body_mass,0.05154639175257732,10
0,15,5503,0.3409230246717694,0.9989230632781982,random_individual,0,15,5503,3,Selvær,8,1181740231,10,body_mass,0.05154639175257732,10
14,1,173,0.4343046703808491,1.0355026721954346,random_individual,1,1,173,3,Selvær,8,1181740231,10,body_mass,0.05154639175257732,10
13,2,465,0.290786450829414,1.023012638092041,random_individual,1,2,465,3,Selvær,8,1181740231,10,body_mass,0.05154639175257732,10
12,3,951,0.5077872320378763,0.9782663583755493,random_individual,1,3,951,3,Selvær,8,1181740231,10,body_mass,0.05154639175257732,10
11,4,1109,0.48544921738469526,0.9811029434204102,random_individual,1,4,1109,3,Selvær,8,1181740231,10,body_mass,0.05154639175257732,10
10,5,1693,0.44687309491676214,0.9794086813926697,random_individual,1,5,1693,3,Selvær,8,1181740231,10,body_mass,0.05154639175257732,10
9,6,1812,0.4053329651611578,0.9910919070243835,random_individual,1,6,1812,3,Selvær,8,1181740231,10,body_mass,0.05154639175257732,10
8,7,2890,0.4151879575674963,0.9869599938392639,random_individual,1,7,2890,3,Selvær,8,1181740231,10,body_mass,0.05154639175257732,10
7,8,3092,0.3269612919945252,1.0119701623916626,random_individual,1,8,3092,3,Selvær,8,1181740231,10,body_mass,0.05154639175257732,10
6,9,3258,0.3182160473016796,1.013271450996399,random_individual,1,9,3258,3,Selvær,8,1181740231,10,body_mass,0.05154639175257732,10
5,10,3841,0.2566408703983632,1.036293625831604,random_individual,1,10,3841,3,Selvær,8,1181740231,10,body_mass,0.05154639175257732,10
