n_removed,n_islands_remaining,n_individuals_remaining,corr_eval,mse_adj,method,order_seed,n_islands,n_individuals,target_island
14,1,348,0.1240604106898903,0.5745565295219421,shapley_mean,-1,1,348,5
13,2,605,0.14572606806746902,0.5723832249641418,shapley_mean,-1,2,605,5
12,3,757,0.14769697465979498,0.5713272094726562,shapley_mean,-1,3,757,5
11,4,920,0.1576062105035133,0.5696496963500977,shapley_mean,-1,4,920,5
10,5,1114,0.15361298605093607,0.569737434387207,shapley_mean,-1,5,1114,5
9,6,1697,0.1565792191446468,0.5693656206130981,shapley_mean,-1,6,1697,5
8,7,1814,0.16496753611902998,0.5677428245544434,shapley_mean,-1,7,1814,5
7,8,2300,0.1640521920586644,0.5678063035011292,shapley_mean,-1,8,2300,5
6,9,2586,0.17758836055558352,0.5658350586891174,shapley_mean,-1,9,2586,5
5,10,2678,0.18320790340445034,0.564395010471344,shapley_mean,-1,10,2678,5
4,11,3074,0.17586845187226366,0.5654683709144592,shapley_mean,-1,11,3074,5
3,12,3629,0.24507414404102779,0.5538421869277954,shapley_mean,-1,12,3629,5
2,13,4212,0.23651633331265207,0.5541011095046997,shapley_mean,-1,13,4212,5
1,14,4414,0.2384549828472621,0.5538657903671265,shapley_mean,-1,14,4414,5
0,15,4587,0.24099848308417454,0.5534698963165283,shapley_mean,-1,15,4587,5
14,1,348,0.11528864380586368,0.5810891389846802,random_individual,0,1,348,5
13,2,605,0.11887879622131153,0.5809866189956665,random_individual,0,2,605,5
12,3,757,0.12415475446862202,0.5779845714569092,random_individual,0,3,757,5
11,4,920,0.1255545969836224,0.5782465934753418,random_individual,0,4,920,5
10,5,1114,0.12636849374200657,0.5774360299110413,random_individual,0,5,1114,5
9,6,1697,0.187939707316727,0.5689600706100464,random_individual,0,6,1697,5
8,7,1814,0.19620948125664206,0.5666123032569885,random_individual,0,7,1814,5
7,8,2300,0.21952248818217565,0.5621579885482788,random_individual,0,8,2300,5
6,9,2586,0.22503685566160356,0.5604128241539001,random_individual,0,9,2586,5
5,10,2678,0.22976983430004125,0.5593661665916443,random_individual,0,10,2678,5
4,11,3074,0.22581386063260547,0.5580858588218689,random_individual,0,11,3074,5
3,12,3629,0.23686274188025996,0.5561348795890808,random_individual,0,12,3629,5
2,13,4212,0.24815749631813389,0.5529593229293823,random_individual,0,13,4212,5
1,14,4414,0.24823405947707336,0.5526018738746643,random_individual,0,14,4414,5
0,15,4587,0.24099848308417454,0.5534698963165283,random_individual,0,15,4587,5
14,1,348,0.10788012041851229,0.5782623887062073,random_individual,1,1,348,5
13,2,605,0.11596696704452068,0.5765668153762817,random_individual,1,2,605,5
12,3,757,0.10612387642494854,0.5785838961601257,random_individual,1,3,757,5
11,4,920,0.12469280293621257,0.5754871964454651,random_individual,1,4,920,5
10,5,1114,0.15001834947716533,0.5730929970741272,random_individual,1,5,1114,5
9,6,1697,0.158012216414475,0.5704082250595093,random_individual,1,6,1697,5
