target_island,target_island_name,model,removal_fraction,corr_eval_mean,corr_eval_std,mse_adj_mean,mse_adj_std,fit_time_mean_s,fit_time_std_s,n_source_train_mean,n_runs
5,Hestmannøy,ridge,0.0,0.14278600613276163,0.007351694523780939,1.5776694615681965,0.002380353020451456,258.4247201019898,1.4901131821992035,4619.0,3
5,Hestmannøy,ridge,0.25,0.13884880393743515,0.03998411385394763,1.5824737946192424,0.013621530599851502,172.98895988768587,0.8810589137469023,3464.0,3
5,Hestmannøy,ridge,0.5,0.15043971935908,0.03899512529993223,1.581338882446289,0.010330951199881602,104.65492009200777,0.669462836253477,2310.0,3
5,Hestmannøy,ridge,0.75,0.097282608350118,0.012983362989753054,1.6014755169550579,0.006687429460378624,49.02446501376107,0.18395006505282693,1155.0,3
