target_island,source_island,source_island_name,phi,phi_per_individual,n_island,rank_full,rank_mean
3,1,Myken,0.15971019309410264,0.001735980359718507,92,1,1
3,8,Lovund,0.061417164677281165,0.00040406029392948137,152,2,2
3,13,Southern 3,0.029247296728643346,5.016688975753576e-05,583,3,7
3,6,Indre Kvarøy,0.028615432924516935,8.222825553022107e-05,348,4,4
3,5,Hestmannøy,0.02429852325808999,2.2858441446933198e-05,1063,5,9
3,7,Onøy og Lurøy,0.015876561449799046,6.177650369571613e-05,257,6,6
3,0,Nesøy,0.01443090690006252,0.00012334108461591896,117,7,3
3,9,Sleneset,0.01209587773864882,7.420783888741608e-05,163,8,5
3,2,Træna,0.008440557627454914,2.9512439256835364e-05,286,9,8
3,11,Southern 1,-0.0070362658913288014,-1.2069066708968784e-05,583,10,10
3,4,Gjerøy,-0.010810301581325382,-1.947802086725294e-05,555,11,11
3,15,Southern 5,-0.011426690110163347,-5.656777282259083e-05,202,12,14
3,10,Aldra,-0.012295454294194427,-7.107199013985217e-05,173,13,15
3,12,Southern 2,-0.013829552775079428,-3.492311306838239e-05,396,14,12
3,14,Southern 4,-0.01842406875432169,-3.790960649037385e-05,486,15,13
