target_island,target_island_name,model,removal_fraction,corr_eval_mean,corr_eval_std,mse_adj_mean,mse_adj_std,fit_time_mean_s,fit_time_std_s,n_source_train_mean,n_runs
0,Nesøy,mlp,0.0,0.20748604337374368,0.065569692592247,1.3883981307347615,0.04718277086799534,115.29345595068298,1.1327608975493444,5578.0,3
0,Nesøy,mlp,0.25,0.1769241988658905,0.020270036459616655,1.4075407187143962,0.03918299779397552,84.16566506229962,0.6048838915257456,4184.0,3
0,Nesøy,mlp,0.5,0.19360552976528803,0.11135837096177977,1.3554068009058635,0.08380335611496074,53.72801104366469,1.4388421809014267,2789.0,3
0,Nesøy,mlp,0.75,0.13942968348662058,0.030180259299766518,1.3663264115651448,0.03131029991254499,25.04868285326908,0.19538621661128003,1394.0,3
0,Nesøy,ridge,0.0,0.1870660036802292,0.051998686871914244,1.3067834774653118,0.0436777589575819,84.68257480091415,0.07401883242971309,5578.0,3
0,Nesøy,ridge,0.25,0.17654338975747427,0.010517723056638716,1.2975752353668213,0.0186866812304842,55.16760023271976,0.3362784373080902,4184.0,3
0,Nesøy,ridge,0.5,0.18691425522168478,0.09787198792441276,1.2784854571024578,0.037054441094020826,33.62959392663712,0.31268455083112145,2789.0,3
0,Nesøy,ridge,0.75,0.14052348335584006,0.08815901592842619,1.3130440314610798,0.021862679679569615,14.232169474707916,0.2479893737891969,1394.0,3
