trait,method,n_train_size,pearson_r_mean,pearson_r_std,mse_adj_mean,mse_adj_std,n_evaluations,n_pcs,alpha,fit_time_total_seconds
thr_wing,random_pc_ridge,500,0.09126023699490061,0.09475131043399751,6368.77373046875,86.01722783825598,150,4500,32010.23,4.9442483999628095
thr_wing,random_pc_ridge,1000,0.12385271662407199,0.088084299467315,6368.783938802083,86.2829538173265,150,4500,32010.23,9.809478124003356
thr_wing,random_pc_ridge,1500,0.1412748327306851,0.09179848942412772,6367.634915364583,85.35772874412368,150,4500,32010.23,16.172842485972062
thr_wing,random_pc_ridge,2000,0.1520639878291392,0.09684855810985593,6366.654544270833,84.73009175002376,150,4500,32010.23,22.404237744965933
thr_wing,random_pc_ridge,2500,0.16931050784453214,0.0947338559841981,6367.825934244792,84.51030170508417,150,4500,32010.23,24.050412116026557
thr_wing,random_pc_ridge,3000,0.17540930559884899,0.09831809562908662,6366.122392578125,83.35990180803786,150,4500,32010.23,32.18822306402216
thr_wing,random_pc_ridge,3500,0.18258785270369485,0.100264694125499,6366.971897786459,83.76501853286531,150,4500,32010.23,41.4845251020015
thr_wing,random_pc_ridge,4000,0.18572391672338523,0.09778029992739043,6366.509202473958,83.82651428935846,150,4500,32010.23,49.083624671995494
thr_wing,random_pc_ridge,4500,0.1944106535381338,0.09656679224091085,6366.89984375,82.79063905641429,150,4500,32010.23,61.34433329602688
