target_island,n_cal_samples,permutation_index,source_island,source_island_name,rank_mean,rank_std,phi_per_ind_mean,n_repeats
3,10.0,1,9,Sleneset,4.2,4.289522117905443,0.00048799121609139793,10
3,10.0,1,2,Træna,4.6,4.115013163202924,0.00042133361381654336,10
3,10.0,1,8,Lovund,5.3,3.7431418769679454,0.0004514761763004288,10
3,10.0,1,0,Nesøy,6.5,4.222953153106642,0.00013855259368184951,10
3,10.0,1,1,Myken,7.2,6.321040701937898,0.0005133596260032153,10
3,10.0,1,6,Indre Kvarøy,8.0,3.681787005729087,8.180718654549646e-05,10
3,10.0,1,10,Aldra,8.7,5.012207320355197,-7.059317081351628e-05,10
3,10.0,1,15,Southern 5,8.7,3.433495141818157,0.0001302536475867217,10
3,10.0,1,5,Hestmannøy,8.8,3.675746333890726,1.716272824701745e-05,10
3,10.0,1,13,Southern 3,8.9,4.228212125447087,2.554694598347675e-06,10
3,10.0,1,11,Southern 1,9.0,1.5634719199411433,3.682356830986604e-05,10
3,10.0,1,7,Onøy og Lurøy,9.3,4.3982319680121975,-0.00012039313862390177,10
3,10.0,1,14,Southern 4,9.4,3.306559138036598,2.2581568675302954e-07,10
3,10.0,1,12,Southern 2,9.9,3.725288952252936,-3.447909840826527e-05,10
3,10.0,1,4,Gjerøy,11.5,3.13581462037113,-0.00021737399142271116,10
3,10.0,2,2,Træna,3.6,1.776388345929897,0.000446637715520429,10
3,10.0,2,8,Lovund,4.8,4.5166359162544865,0.00044136790366174777,10
3,10.0,2,9,Sleneset,5.2,4.638007234913623,0.00043154114408993385,10
3,10.0,2,0,Nesøy,6.6,4.5995168828427575,9.754271342685924e-05,10
3,10.0,2,1,Myken,7.2,6.338594306135847,0.0006846885820681878,10
3,10.0,2,6,Indre Kvarøy,8.1,3.478505426185217,6.083805773533015e-05,10
3,10.0,2,10,Aldra,8.4,4.695151163109069,-9.82642237269065e-05,10
3,10.0,2,15,Southern 5,8.4,3.1340424729448424,9.590156822307795e-05,10
3,10.0,2,7,Onøy og Lurøy,8.7,4.808557187163549,-2.922318863593147e-05,10
3,10.0,2,13,Southern 3,8.8,4.4671641514002545,-3.0173958920831406e-05,10
3,10.0,2,11,Southern 1,9.1,1.7919573407620815,2.6744749825337187e-05,10
3,10.0,2,14,Southern 4,9.6,3.134042472944842,7.211934154618528e-06,10
3,10.0,2,5,Hestmannøy,9.8,3.359894178227774,-1.1514032360335056e-05,10
3,10.0,2,4,Gjerøy,10.5,3.865804501581067,-0.00010736251136897433,10
3,10.0,2,12,Southern 2,11.2,2.485513584307633,-8.637705447871116e-05,10
3,10.0,3,2,Træna,3.5,1.957890020745122,0.0004953184193923236,10
3,10.0,3,9,Sleneset,5.3,4.643992535164831,0.00044710372555654894,10
3,10.0,3,8,Lovund,5.7,4.571651780264984,0.00045729609472988913,10
3,10.0,3,1,Myken,6.1,5.97122730730924,0.000794777527680606,10
3,10.0,3,0,Nesøy,6.3,4.877385456255112,0.0001828324203640894,10
3,10.0,3,15,Southern 5,7.7,2.8303906287138374,0.00011542758365832026,10
3,10.0,3,10,Aldra,8.4,4.6951511631090685,-2.3891916067330366e-05,10
3,10.0,3,6,Indre Kvarøy,8.6,3.1340424729448424,1.1002932643503478e-05,10
3,10.0,3,7,Onøy og Lurøy,8.6,4.718756898449704,-0.0001123265669630936,10
3,10.0,3,14,Southern 4,9.3,3.198958163736021,1.747985991037499e-06,10
3,10.0,3,13,Southern 3,9.4,4.247875285886398,-1.8289396101905504e-05,10
3,10.0,3,11,Southern 1,9.5,1.6499158227686108,2.6901388463375872e-05,10
3,10.0,3,5,Hestmannøy,9.7,3.7727090178455764,-1.5561727952202328e-05,10
3,10.0,3,4,Gjerøy,10.7,4.2176876234364356,-0.00013944886072746865,10
3,10.0,3,12,Southern 2,11.2,2.485513584307633,-8.448002325187738e-05,10
3,10.0,4,2,Træna,3.8,2.3944379994757297,0.00040918805653542554,10
3,10.0,4,1,Myken,5.7,5.831904586934796,0.0008653734482614688,10
3,10.0,4,8,Lovund,5.9,5.566766466171264,0.0006053345319921518,10
3,10.0,4,9,Sleneset,6.1,4.794672969962487,0.00036748943087708665,10
3,10.0,4,0,Nesøy,6.6,4.550946177566936,0.00015916951780185968,10
3,10.0,4,15,Southern 5,8.0,3.431876713662333,0.0001388254505223553,10
3,10.0,4,6,Indre Kvarøy,8.3,3.497618237219913,4.78517143922226e-05,10
3,10.0,4,7,Onøy og Lurøy,8.7,4.967673276069772,-9.118810914569908e-05,10
3,10.0,4,13,Southern 3,8.7,3.7431418769679445,-1.467467663105999e-05,10
3,10.0,4,11,Southern 1,8.9,1.7919573407620812,2.8129873967672973e-05,10
3,10.0,4,10,Aldra,9.0,4.760952285695233,-6.242235624655802e-05,10
3,10.0,4,5,Hestmannøy,9.1,3.2472210341220142,-2.010539904167324e-05,10
3,10.0,4,14,Southern 4,9.2,3.22490309931942,9.502224838329561e-06,10
3,10.0,4,4,Gjerøy,10.9,4.175324338699131,-0.00015182002681045925,10
3,10.0,4,12,Southern 2,11.1,2.64365067451978,-8.486082559129551e-05,10
3,10.0,5,2,Træna,4.1,2.2335820757001272,0.0003698435417004476,10
3,10.0,5,8,Lovund,5.5,5.233439489369194,0.0006005411216486016,10
3,10.0,5,1,Myken,5.7,6.03784361801095,0.0009806137638908913,10
3,10.0,5,9,Sleneset,6.0,5.011098792790969,0.0004307656502497149,10
3,10.0,5,0,Nesøy,6.6,4.623610902506587,0.0001962913331220738,10
3,10.0,5,15,Southern 5,8.2,3.3598941782277736,0.00010948197013753433,10
3,10.0,5,6,Indre Kvarøy,8.6,3.0983866769659336,3.859761577480654e-05,10
3,10.0,5,7,Onøy og Lurøy,8.6,4.788875998951459,-7.843780749938807e-05,10
3,10.0,5,13,Southern 3,8.6,3.7475918193480524,-7.410529294635262e-06,10
3,10.0,5,10,Aldra,8.7,5.1001089312985375,-1.1303029593330924e-05,10
3,10.0,5,11,Southern 1,8.7,2.0027758514399734,3.786500512249457e-05,10
3,10.0,5,14,Southern 4,9.3,3.0568684048294332,-3.574593468904584e-07,10
3,10.0,5,5,Hestmannøy,9.4,3.438345855527367,-2.6806772497160627e-05,10
3,10.0,5,4,Gjerøy,11.0,4.242640687119285,-0.0001575639923712274,10
3,10.0,5,12,Southern 2,11.0,2.4494897427831783,-0.00011231284934050235,10
3,10.0,6,2,Træna,3.7,2.1628170930011112,0.00043541189169271155,10
3,10.0,6,8,Lovund,5.6,5.081557066709201,0.0005962958818160212,10
3,10.0,6,1,Myken,5.8,6.178816859057871,0.0009020329319043702,10
3,10.0,6,0,Nesøy,6.2,4.565571644870382,0.00020435096301236918,10
3,10.0,6,9,Sleneset,6.3,4.877385456255112,0.00043880000856872666,10
3,10.0,6,15,Southern 5,8.4,3.1692971530679235,0.00011878915487827742,10
3,10.0,6,11,Southern 1,8.5,1.8408935028645435,3.562609712766733e-05,10
3,10.0,6,13,Southern 3,8.5,3.3416562759605704,-9.054551300604589e-06,10
3,10.0,6,10,Aldra,8.6,5.059644256269407,-1.2310450736745913e-05,10
3,10.0,6,6,Indre Kvarøy,8.8,3.011090610836324,1.6470216595751178e-05,10
3,10.0,6,7,Onøy og Lurøy,8.9,4.794672969962487,-7.287462404244129e-05,10
3,10.0,6,5,Hestmannøy,9.3,3.3349995835415367,-2.4949548019057747e-05,10
3,10.0,6,14,Southern 4,9.4,3.3730961708462712,4.686956020728511e-06,10
3,10.0,6,4,Gjerøy,10.9,4.532597979574677,-0.00017441778588248334,10
3,10.0,6,12,Southern 2,11.1,2.558211180579986,-0.00011632220936837605,10
3,10.0,7,2,Træna,4.2,3.32665998663324,0.00041835798874058984,10
3,10.0,7,1,Myken,5.6,6.168017869984202,0.0009522923970501694,10
3,10.0,7,8,Lovund,5.6,4.526465385804788,0.0005767524576778653,10
3,10.0,7,9,Sleneset,5.7,4.90011337737313,0.00045186234704986305,10
3,10.0,7,0,Nesøy,6.0,4.666666666666667,0.00020379498385578293,10
3,10.0,7,11,Southern 1,8.4,1.8973665961010275,3.618680717417086e-05,10
3,10.0,7,13,Southern 3,8.6,3.5652645218989165,-1.2979489880843287e-05,10
3,10.0,7,15,Southern 5,8.6,3.0983866769659336,9.750980492740616e-05,10
3,10.0,7,10,Aldra,8.9,4.886489310105751,-4.3733598403100856e-06,10
3,10.0,7,6,Indre Kvarøy,9.0,3.0184617127124724,2.995524492789115e-05,10
3,10.0,7,7,Onøy og Lurøy,9.0,4.714045207910317,-0.00011708531119919378,10
3,10.0,7,5,Hestmannøy,9.1,3.0349812373573437,-2.7344810095174265e-05,10
3,10.0,7,14,Southern 4,9.3,3.465704994818675,9.970826280114448e-06,10
3,10.0,7,4,Gjerøy,10.8,4.4671641514002545,-0.00015486856225482113,10
3,10.0,7,12,Southern 2,11.2,2.616188916046478,-0.00011131543851685534,10
3,10.0,8,2,Træna,3.5,2.173067468400883,0.00043559623637936834,10
3,10.0,8,9,Sleneset,5.4,4.835057163858332,0.00044337631747717513,10
3,10.0,8,8,Lovund,5.5,4.428443418528808,0.0006244967025359454,10
3,10.0,8,1,Myken,5.9,6.136412270663988,0.0009600715741672695,10
3,10.0,8,0,Nesøy,6.3,4.571651780264984,0.00021382224165430015,10
3,10.0,8,15,Southern 5,8.5,3.2058973436118907,9.398983514784611e-05,10
3,10.0,8,13,Southern 3,8.6,3.6575644598253874,-5.225956901855097e-06,10
3,10.0,8,10,Aldra,8.8,4.894441291460708,2.0597427588102647e-05,10
3,10.0,8,11,Southern 1,8.8,2.14993539954628,3.2620890305693754e-05,10
3,10.0,8,6,Indre Kvarøy,9.0,3.1622776601683795,2.9788361873155153e-05,10
3,10.0,8,7,Onøy og Lurøy,9.0,4.642796092394707,-0.00012430807075806356,10
3,10.0,8,5,Hestmannøy,9.4,3.0983866769659336,-2.9205475988717302e-05,10
3,10.0,8,14,Southern 4,9.4,3.306559138036598,2.5634503335790764e-06,10
3,10.0,8,4,Gjerøy,10.8,4.237399621885521,-0.00016828882650601817,10
