target_island,n_cal_samples,permutation_index,source_island,source_island_name,rank_mean,rank_std,phi_per_ind_mean,n_repeats
3,40.0,1,2,Træna,2.9,2.4244128727957577,0.0004657189520213186,10
3,40.0,1,8,Lovund,4.5,3.4721111093332766,0.0004016451072520121,10
3,40.0,1,10,Aldra,4.8,3.0477678535099892,0.00030172339184927606,10
3,40.0,1,6,Indre Kvarøy,6.3,2.1628170930011112,0.00010207293906458921,10
3,40.0,1,9,Sleneset,7.4,4.857983120596447,0.00018457315683065425,10
3,40.0,1,14,Southern 4,7.4,3.0983866769659336,0.00013381418667223908,10
3,40.0,1,0,Nesøy,7.6,4.376706016578628,7.513122021841526e-05,10
3,40.0,1,13,Southern 3,8.1,4.408325456829762,1.704831531756001e-05,10
3,40.0,1,5,Hestmannøy,8.3,3.368151487751768,4.306863673152674e-05,10
3,40.0,1,11,Southern 1,8.5,3.24037034920393,1.6914697003422397e-05,10
3,40.0,1,1,Myken,9.4,6.131883886702356,0.0004122554368729724,10
3,40.0,1,15,Southern 5,10.1,3.5103022978402048,-3.0646552865501045e-05,10
3,40.0,1,7,Onøy og Lurøy,10.7,3.497618237219913,-0.00011682913788058468,10
3,40.0,1,12,Southern 2,11.3,2.8303906287138374,-0.0001418547415627843,10
3,40.0,1,4,Gjerøy,12.7,2.2632326929023936,-0.0002022547422223481,10
3,40.0,2,8,Lovund,3.0,2.6246692913372702,0.0005462736261602796,10
3,40.0,2,2,Træna,4.2,3.614784456460256,0.00040982097487566747,10
3,40.0,2,10,Aldra,5.6,3.6270588023294517,0.00022126001387986214,10
3,40.0,2,6,Indre Kvarøy,6.1,3.7252889522529355,0.00013314348915865218,10
3,40.0,2,9,Sleneset,7.2,4.9396356140913875,0.00023805608610566473,10
3,40.0,2,0,Nesøy,7.3,3.683295625749672,0.00011606774114024312,10
3,40.0,2,14,Southern 4,7.8,2.3475755815545347,7.75901353174316e-05,10
3,40.0,2,1,Myken,8.4,6.449806198638839,0.00023342647130725945,10
3,40.0,2,13,Southern 3,8.6,3.533962208186286,3.27968169939554e-05,10
3,40.0,2,5,Hestmannøy,8.7,3.400980250849256,3.046844149385981e-05,10
3,40.0,2,11,Southern 1,8.9,3.2472210341220142,1.703736251455814e-05,10
3,40.0,2,15,Southern 5,9.0,3.590109871423003,6.138276725362504e-05,10
3,40.0,2,7,Onøy og Lurøy,10.5,3.4075080500434787,-8.287218407857353e-05,10
3,40.0,2,12,Southern 2,11.5,2.798809270624444,-0.0001256672591413295,10
3,40.0,2,4,Gjerøy,13.2,1.6865480854231358,-0.00020788079829855809,10
3,40.0,3,8,Lovund,2.6,1.8973665961010275,0.0006054156914005249,10
3,40.0,3,2,Træna,3.9,4.175324338699131,0.0004375310400137264,10
3,40.0,3,10,Aldra,5.4,4.141926551202418,0.00021095991266947088,10
3,40.0,3,6,Indre Kvarøy,6.3,3.560586718193755,0.00017876723833963555,10
3,40.0,3,9,Sleneset,6.8,4.541169697580373,0.00020144201479942777,10
3,40.0,3,0,Nesøy,7.6,3.1340424729448424,0.00011014261603638925,10
3,40.0,3,14,Southern 4,8.1,1.911950719959998,5.519577213121497e-05,10
3,40.0,3,1,Myken,8.3,6.700746227100382,0.00020729516377503677,10
3,40.0,3,5,Hestmannøy,8.6,3.2727833889689544,2.4790838088862932e-05,10
3,40.0,3,15,Southern 5,8.9,3.1073389830457114,3.3481754581428944e-05,10
3,40.0,3,13,Southern 3,9.0,3.366501646120693,3.179258816916134e-05,10
3,40.0,3,11,Southern 1,9.1,3.0349812373573433,-5.472703311980992e-07,10
3,40.0,3,7,Onøy og Lurøy,10.1,3.3813212407775355,-6.642170084013408e-05,10
3,40.0,3,12,Southern 2,12.1,2.1317702607092643,-0.00013260342581974317,10
3,40.0,3,4,Gjerøy,13.2,1.8135294011647258,-0.0001912811591873473,10
3,40.0,4,8,Lovund,2.9,2.6853512081497106,0.0005374223454672724,10
3,40.0,4,2,Træna,4.2,4.131182235954578,0.00043526529219876513,10
3,40.0,4,10,Aldra,5.3,3.973523485382827,0.0002138526282349759,10
3,40.0,4,6,Indre Kvarøy,6.4,3.470510689285432,0.00016609168127588837,10
3,40.0,4,9,Sleneset,6.8,4.685675570881488,0.0002039911206401767,10
3,40.0,4,0,Nesøy,7.4,3.470510689285432,0.00012882195349441344,10
3,40.0,4,1,Myken,8.1,6.903300337922112,0.00026310562193223355,10
3,40.0,4,14,Southern 4,8.2,2.043961295567452,4.34729391698356e-05,10
3,40.0,4,13,Southern 3,8.4,3.687817782917155,3.2937840869574884e-05,10
3,40.0,4,15,Southern 5,8.8,3.552776691859794,7.357216506053508e-05,10
3,40.0,4,5,Hestmannøy,8.9,2.884826203122507,2.329032834316161e-05,10
3,40.0,4,11,Southern 1,9.1,2.8848262031225076,4.1696652818490265e-07,10
3,40.0,4,7,Onøy og Lurøy,10.4,2.590581230363393,-5.3143100817471914e-05,10
3,40.0,4,12,Southern 2,11.8,2.3475755815545347,-0.00012342049853976303,10
3,40.0,4,4,Gjerøy,13.3,1.8287822299126937,-0.0001939032436497372,10
3,40.0,5,8,Lovund,3.0,2.160246899469287,0.0004893296457089088,10
3,40.0,5,2,Træna,4.0,4.136557881996952,0.0004315420594073239,10
3,40.0,5,10,Aldra,5.7,3.8311588035185618,0.00020480723038971424,10
3,40.0,5,9,Sleneset,6.5,4.600724580614087,0.0001931271989668184,10
3,40.0,5,6,Indre Kvarøy,6.6,3.4383458555273667,0.00015688495570238855,10
3,40.0,5,0,Nesøy,6.7,3.802046232695699,0.00012262718160176568,10
3,40.0,5,14,Southern 4,8.1,1.9692073983655907,4.591164620888812e-05,10
3,40.0,5,1,Myken,8.3,6.912950809089335,0.0001832063746695377,10
3,40.0,5,13,Southern 3,8.5,3.689323936863109,4.690050162166574e-05,10
3,40.0,5,15,Southern 5,8.8,3.7058512292499457,6.488388936035375e-05,10
3,40.0,5,5,Hestmannøy,9.0,2.9814239699997196,3.147540677751466e-05,10
3,40.0,5,11,Southern 1,9.4,2.6331223544175333,1.647873905402707e-06,10
3,40.0,5,7,Onøy og Lurøy,10.5,3.308238873546534,-6.263149347416159e-05,10
3,40.0,5,12,Southern 2,11.9,2.1317702607092643,-0.00011319924316061717,10
3,40.0,5,4,Gjerøy,13.0,1.699673171197595,-0.00018549151207243207,10
3,40.0,6,8,Lovund,2.5,2.273030282830976,0.000549586353622431,10
3,40.0,6,2,Træna,3.8,4.157990967870047,0.00043947281127506497,10
3,40.0,6,10,Aldra,5.6,3.8643671323171835,0.00021969978096823402,10
3,40.0,6,9,Sleneset,6.6,4.501851470969102,0.000172327413626548,10
3,40.0,6,6,Indre Kvarøy,6.7,2.9458068127047605,0.00015564521304396278,10
3,40.0,6,0,Nesøy,7.1,3.573047252229764,0.000123032534642453,10
3,40.0,6,1,Myken,8.3,6.667499947923176,0.0001621863470897816,10
3,40.0,6,14,Southern 4,8.3,1.8287822299126937,3.859560267770024e-05,10
3,40.0,6,13,Southern 3,8.4,3.7475918193480524,4.097815967001413e-05,10
3,40.0,6,5,Hestmannøy,8.9,2.960855732160327,3.087233877878264e-05,10
3,40.0,6,15,Southern 5,9.0,3.496029493900505,5.326228157491297e-05,10
3,40.0,6,11,Southern 1,9.5,2.6352313834736494,-4.478791319518509e-06,10
3,40.0,6,7,Onøy og Lurøy,10.4,3.3065591380365986,-5.768844282299086e-05,10
3,40.0,6,12,Southern 2,11.9,2.1317702607092643,-0.00010505015897764758,10
3,40.0,6,4,Gjerøy,13.0,2.494438257849294,-0.00018471141556592607,10
3,40.0,7,8,Lovund,2.1,1.1972189997378648,0.0005425520257700862,10
3,40.0,7,2,Træna,3.9,4.201851443775179,0.0004385316036864768,10
3,40.0,7,10,Aldra,5.6,3.8930136855083823,0.00021308724263558506,10
3,40.0,7,6,Indre Kvarøy,6.5,2.9533408577782247,0.00017592634071751786,10
3,40.0,7,9,Sleneset,6.5,4.352521619066865,0.00016873131925397103,10
3,40.0,7,0,Nesøy,7.2,3.73571352696584,0.0001263974664762818,10
3,40.0,7,1,Myken,8.1,6.6907896893167,0.00015131813306909999,10
3,40.0,7,13,Southern 3,8.5,3.4399612400917157,3.467140322487833e-05,10
3,40.0,7,14,Southern 4,8.5,1.7159383568311668,4.0980905260835854e-05,10
3,40.0,7,5,Hestmannøy,8.9,2.8460498941515415,3.7923115051518526e-05,10
3,40.0,7,11,Southern 1,9.3,2.3118054512532935,-1.6147186354723963e-06,10
3,40.0,7,15,Southern 5,9.6,3.7475918193480524,2.288273468524254e-05,10
3,40.0,7,7,Onøy og Lurøy,10.5,3.4075080500434782,-5.721772080440863e-05,10
3,40.0,7,12,Southern 2,11.9,2.078995483935024,-0.00011377258849185477,10
3,40.0,7,4,Gjerøy,12.9,2.4698178070456938,-0.00018607790649493352,10
3,40.0,8,8,Lovund,2.2,1.5491933384829668,0.0005227105530239947,10
3,40.0,8,2,Træna,3.8,3.7058512292499457,0.0004293618828055826,10
3,40.0,8,10,Aldra,5.7,3.802046232695699,0.0002118195060236313,10
3,40.0,8,6,Indre Kvarøy,6.4,3.0258148581093915,0.00017638632474356624,10
3,40.0,8,9,Sleneset,6.6,4.168666186896928,0.00017237807369015377,10
3,40.0,8,0,Nesøy,7.3,3.683295625749672,0.00012106086388179644,10
3,40.0,8,1,Myken,7.7,6.600505031182589,0.00022830965285368268,10
3,40.0,8,14,Southern 4,8.3,1.888562063228706,4.937707819619695e-05,10
3,40.0,8,13,Southern 3,8.4,3.565264521898917,3.5366518432051974e-05,10
3,40.0,8,5,Hestmannøy,9.0,2.905932629027116,3.1181327907158415e-05,10
3,40.0,8,11,Southern 1,9.4,2.4129281427805145,-7.141041930158341e-06,10
3,40.0,8,15,Southern 5,9.7,3.6832956257496714,2.452686204453299e-05,10
3,40.0,8,7,Onøy og Lurøy,10.3,3.7133393177689658,-4.663538974122617e-05,10
3,40.0,8,12,Southern 2,11.9,2.078995483935024,-0.000113357223186367,10
3,40.0,8,4,Gjerøy,13.3,2.3118054512532935,-0.0001832468703650378,10
3,40.0,9,8,Lovund,1.8,1.0327955589886444,0.0005374474630827361,10
3,40.0,9,2,Træna,3.7,3.6224607965059086,0.0004248517900644986,10
3,40.0,9,10,Aldra,5.7,3.7727090178455764,0.0002032160422045253,10
3,40.0,9,6,Indre Kvarøy,6.5,3.0276503540974917,0.000172771393067137,10
3,40.0,9,9,Sleneset,6.8,4.417138339593985,0.00015787440837384677,10
3,40.0,9,0,Nesøy,6.9,3.6040101122068027,0.00014302073254563336,10
3,40.0,9,1,Myken,8.0,6.411794687223781,0.00022815562443667453,10
3,40.0,9,14,Southern 4,8.4,1.7763883459298968,4.640342647965671e-05,10
3,40.0,9,13,Southern 3,8.7,3.056868404829433,3.605933167802893e-05,10
3,40.0,9,5,Hestmannøy,8.9,3.071373199943851,3.1908393390581625e-05,10
3,40.0,9,15,Southern 5,9.4,3.596294389136314,2.4424157509196267e-05,10
3,40.0,9,11,Southern 1,9.6,2.716206504995115,-9.997328698626995e-06,10
3,40.0,9,7,Onøy og Lurøy,10.4,3.4058772731852804,-4.116767432444505e-05,10
3,40.0,9,12,Southern 2,11.8,2.0976176963403033,-0.00011245542710907504,10
3,40.0,9,4,Gjerøy,13.4,2.3664319132398464,-0.0001801267802781444,10
3,40.0,10,8,Lovund,2.0,1.1547005383792515,0.0005102762473827951,10
3,40.0,10,2,Træna,3.8,3.583914681524163,0.00043040103948606775,10
3,40.0,10,10,Aldra,5.5,3.6590830666833583,0.00020355184583345197,10
3,40.0,10,9,Sleneset,6.6,4.477102237434884,0.0001682950837661437,10
3,40.0,10,0,Nesøy,6.7,3.713339317768966,0.0001524451798837105,10
3,40.0,10,6,Indre Kvarøy,6.7,2.869378562220979,0.00016564333073317483,10
3,40.0,10,1,Myken,7.7,6.532823109328598,0.00027259556734950656,10
3,40.0,10,14,Southern 4,8.5,1.7795130420052183,4.6889900428425246e-05,10
3,40.0,10,13,Southern 3,8.6,2.9514591494904874,3.186662660591722e-05,10
3,40.0,10,5,Hestmannøy,9.0,2.981423969999719,3.186191453016318e-05,10
3,40.0,10,11,Southern 1,9.5,2.5495097567963922,-9.72263247534895e-06,10
3,40.0,10,15,Southern 5,9.5,3.5668224265054493,2.0891868831430334e-05,10
3,40.0,10,7,Onøy og Lurøy,10.7,3.591656999213594,-4.86859515264721e-05,10
3,40.0,10,12,Southern 2,11.8,2.0976176963403033,-0.00010942917725775502,10
3,40.0,10,4,Gjerøy,13.4,2.3664319132398464,-0.00017694800613857976,10
3,40.0,11,8,Lovund,1.7,1.0593499054713802,0.0005242708966775994,10
3,40.0,11,2,Træna,3.3,2.8303906287138374,0.00044611285510937255,10
3,40.0,11,10,Aldra,5.8,3.6453928305312844,0.0001986397682557599,10
3,40.0,11,9,Sleneset,6.5,4.1163630117428225,0.00017154177251665938,10
3,40.0,11,0,Nesøy,6.6,3.4058772731852804,0.0001588099346911791,10
3,40.0,11,6,Indre Kvarøy,6.7,2.869378562220979,0.0001724495506570086,10
3,40.0,11,1,Myken,7.9,6.332456079595025,0.00025681642906706876,10
3,40.0,11,14,Southern 4,8.4,1.837873166945363,4.7409795960340607e-05,10
3,40.0,11,13,Southern 3,8.7,2.8303906287138374,2.8405239094162752e-05,10
3,40.0,11,5,Hestmannøy,9.2,3.1902629637347735,3.038188125485944e-05,10
3,40.0,11,11,Southern 1,9.3,2.3118054512532935,-9.119455354454632e-06,10
3,40.0,11,15,Southern 5,10.0,3.9440531887330774,1.3667948193269735e-05,10
3,40.0,11,7,Onøy og Lurøy,10.7,3.7727090178455764,-5.2775852045502846e-05,10
3,40.0,11,12,Southern 2,11.9,2.078995483935024,-0.00011081135562307224,10
3,40.0,11,4,Gjerøy,13.3,2.3118054512532935,-0.0001807778616102646,10
3,40.0,12,8,Lovund,2.1,1.1972189997378646,0.0004937144283636976,10
3,40.0,12,2,Træna,3.4,2.988868236194653,0.0004547473997067289,10
3,40.0,12,10,Aldra,5.3,3.683295625749672,0.0002154157141586041,10
3,40.0,12,0,Nesøy,6.6,3.2041639575194445,0.00015574837652928506,10
3,40.0,12,9,Sleneset,6.6,4.788875998951458,0.0001655996322843228,10
3,40.0,12,6,Indre Kvarøy,6.7,2.869378562220979,0.00017326874068488278,10
3,40.0,12,1,Myken,7.9,6.522610247779983,0.00026651581153819,10
3,40.0,12,14,Southern 4,8.6,1.577621275493231,4.9998219625849494e-05,10
3,40.0,12,13,Southern 3,8.8,2.6997942308422123,2.5112439814763696e-05,10
3,40.0,12,5,Hestmannøy,9.0,3.1269438398822866,3.267054277412764e-05,10
3,40.0,12,11,Southern 1,9.4,2.170509412813294,-1.0076328302864732e-05,10
3,40.0,12,15,Southern 5,9.8,3.9665266081716037,2.8064131484914652e-05,10
3,40.0,12,7,Onøy og Lurøy,10.7,3.7727090178455764,-5.774487811015532e-05,10
3,40.0,12,12,Southern 2,11.9,2.078995483935024,-0.00010755715825514444,10
3,40.0,12,4,Gjerøy,13.2,2.250925735484551,-0.0001889967231654755,10
3,40.0,13,8,Lovund,2.1,1.5238839267549948,0.0005104588499934184,10
3,40.0,13,2,Træna,3.6,2.8751811537130436,0.0004614926004709365,10
3,40.0,13,10,Aldra,5.3,3.683295625749672,0.00021429101966826888,10
3,40.0,13,0,Nesøy,6.6,3.2041639575194445,0.00015032054101870443,10
3,40.0,13,9,Sleneset,6.6,4.835057163858332,0.00015963877420686675,10
