target_island,n_cal_samples,permutation_index,source_island,source_island_name,rank_mean,rank_std,phi_per_ind_mean,n_repeats
3,80.0,1,8,Lovund,2.1,1.1972189997378648,0.00035512354236999716,10
3,80.0,1,10,Aldra,4.2,2.5298221281347035,0.00021760247516357055,10
3,80.0,1,2,Træna,4.4,4.273952113286562,0.0004002327404181396,10
3,80.0,1,6,Indre Kvarøy,6.6,2.913569784454954,5.311508070979645e-05,10
3,80.0,1,0,Nesøy,6.8,3.011090610836324,7.898306069533806e-05,10
3,80.0,1,13,Southern 3,6.9,2.64365067451978,4.775728663471535e-05,10
3,80.0,1,15,Southern 5,7.2,2.936362072739365,3.3620643769229026e-05,10
3,80.0,1,14,Southern 4,7.6,1.577621275493231,3.162021720285857e-05,10
3,80.0,1,5,Hestmannøy,9.2,3.2591750830880843,-9.330128543400901e-06,10
3,80.0,1,11,Southern 1,9.4,2.796823595120404,-5.418935186439898e-06,10
3,80.0,1,1,Myken,9.8,6.356099432828282,-0.0001321953003457921,10
3,80.0,1,9,Sleneset,9.9,4.976611966656298,-3.215073049267022e-05,10
3,80.0,1,12,Southern 2,10.4,2.9514591494904874,-3.0484327410872358e-05,10
3,80.0,1,7,Onøy og Lurøy,12.2,3.3928028399998595,-7.172861558605644e-05,10
3,80.0,1,4,Gjerøy,13.3,1.337493509849259,-0.00011190901792801247,10
3,80.0,2,8,Lovund,2.3,1.766981104093143,0.00036132655518287274,10
3,80.0,2,2,Træna,2.7,3.683295625749672,0.00042734406388758524,10
3,80.0,2,10,Aldra,4.6,2.4129281427805145,0.0001593823622947257,10
3,80.0,2,6,Indre Kvarøy,6.4,3.0983866769659336,7.861057904048534e-05,10
3,80.0,2,0,Nesøy,6.8,2.973961069759395,7.22211123810855e-05,10
3,80.0,2,13,Southern 3,7.0,2.1081851067789197,4.922076445132924e-05,10
3,80.0,2,15,Southern 5,7.5,2.798809270624444,2.3310386120075243e-05,10
3,80.0,2,14,Southern 4,7.8,2.14993539954628,4.009826986650211e-05,10
3,80.0,2,5,Hestmannøy,8.9,2.960855732160327,-3.230181668526915e-06,10
