n_permutations,cal_fraction,method,n_removed,corr_mean,corr_std,mse_mean,mse_std,n_rows
10,0.05,random_individual,0,0.20855728578840219,0.014442683473607927,1.2784311771392822,0.03296724995783189,50
10,0.05,random_individual,1,0.20704931033156052,0.02134949980918375,1.2791004109382629,0.033727763521319044,50
10,0.05,random_individual,2,0.20201245391551712,0.02586646758888061,1.280819206237793,0.035699978029289474,50
10,0.05,random_individual,3,0.1949690754989814,0.029157126796025886,1.2822200012207032,0.035116602623470786,50
10,0.05,random_individual,4,0.18940200643826027,0.03806408613672756,1.2839254927635193,0.036420749473723944,50
10,0.05,random_individual,5,0.18075046137242165,0.04460705857332578,1.286353476047516,0.037744839923624596,50
10,0.05,random_individual,6,0.1747086905084396,0.052840586762201075,1.2882797837257385,0.040431854724736205,50
10,0.05,random_individual,7,0.17063923173217418,0.05536650956296694,1.289716444015503,0.0407757599288955,50
10,0.05,random_individual,8,0.15186773029223738,0.06222763776070158,1.294559359550476,0.04024242087281371,50
10,0.05,random_individual,9,0.1296537400494799,0.07653018246976731,1.2989893007278441,0.042685635330192435,50
10,0.05,random_individual,10,0.1199927581334712,0.07232078125872587,1.3023640608787537,0.04275846696812091,50
10,0.05,random_individual,11,0.11238208508135628,0.09196618866257375,1.3028582525253296,0.04198741167225462,50
10,0.05,random_individual,12,0.08542493472277052,0.10607500309610988,1.3061678671836854,0.039707094282628315,50
10,0.05,random_individual,13,0.0791440572608644,0.11598881811501228,1.3090759229660034,0.039531997322508526,50
10,0.05,random_individual,14,0.05948416569213036,0.1443499803570096,1.3188716864585877,0.04885283277103416,50
10,0.05,shapley_mean,0,0.20855728578840216,0.015070916944766723,1.2784311771392822,0.034401272237238226,10
10,0.05,shapley_mean,1,0.21011125116895651,0.021882879364806228,1.276406168937683,0.038973494018830504,10
10,0.05,shapley_mean,2,0.2142845545596499,0.03177708193731887,1.2733818292617798,0.042180519750440626,10
10,0.05,shapley_mean,3,0.2068913533447001,0.0442386942704273,1.2760341882705688,0.04367330431109877,10
10,0.05,shapley_mean,4,0.19802186436122776,0.04683667970810478,1.2784618496894837,0.041544261889892284,10
10,0.05,shapley_mean,5,0.20827801974617643,0.05570792995697185,1.277014470100403,0.044227032567883615,10
10,0.05,shapley_mean,6,0.1904245544582903,0.053395266169480184,1.2842637777328492,0.04765989085300596,10
10,0.05,shapley_mean,7,0.19559946950238577,0.058576993934688,1.2807757019996644,0.049591485230076525,10
10,0.05,shapley_mean,8,0.1999975250403387,0.0722093652571602,1.277171778678894,0.05641802532742234,10
10,0.05,shapley_mean,9,0.20566837516020048,0.07832021519200094,1.27853182554245,0.05848650981915227,10
10,0.05,shapley_mean,10,0.1943044479953601,0.09126725983401877,1.2836397647857667,0.06267503331362193,10
10,0.05,shapley_mean,11,0.1949179511128631,0.08084336732800669,1.2855074405670166,0.055731531484358464,10
10,0.05,shapley_mean,12,0.18976610356269252,0.07460454837630096,1.2875263690948486,0.05339245809338473,10
10,0.05,shapley_mean,13,0.15060558909238925,0.04558138473016425,1.2939342379570007,0.04094842006712434,10
10,0.05,shapley_mean,14,0.10586794436845041,0.06906803419081278,1.306098186969757,0.03789513112512977,10
10,0.1,random_individual,0,0.20383795343816502,0.011167284883300129,1.266621208190918,0.0772360232214179,50
10,0.1,random_individual,1,0.20478481046910393,0.02323632555575073,1.2666806077957153,0.07610442970630736,50
10,0.1,random_individual,2,0.20016378046428368,0.030088693735085735,1.2679900527000427,0.0760488277535335,50
10,0.1,random_individual,3,0.19144317755655973,0.0351472687119236,1.2709733986854552,0.07673002299944572,50
10,0.1,random_individual,4,0.18758602038265196,0.04251867480171018,1.2717585444450379,0.07568124304099262,50
10,0.1,random_individual,5,0.1836437459279119,0.053341286747205646,1.272344298362732,0.07572594211293343,50
10,0.1,random_individual,6,0.17513346169186705,0.05744899951745006,1.2749750018119812,0.07577140614564988,50
10,0.1,random_individual,7,0.16799375925275872,0.06851804216230606,1.2753994464874268,0.07714536925406662,50
10,0.1,random_individual,8,0.15113463569972652,0.07652335174539143,1.2810040545463561,0.07913012656105668,50
10,0.1,random_individual,9,0.14224705435742338,0.09045729618972397,1.282495791912079,0.08157435200859277,50
10,0.1,random_individual,10,0.1426641018233922,0.0947642868015991,1.2836633539199829,0.08114965986570243,50
10,0.1,random_individual,11,0.1426806070091373,0.09746229322837253,1.284642014503479,0.08060238806130292,50
10,0.1,random_individual,12,0.11342862697537717,0.11811651689409415,1.2907799172401428,0.08634253243807408,50
10,0.1,random_individual,13,0.08950890745232107,0.13560329802043378,1.2959517288208007,0.08478108807435272,50
10,0.1,random_individual,14,0.05134036058539968,0.1091383933358163,1.310333433151245,0.08641586968751193,50
10,0.1,shapley_mean,0,0.203837953438165,0.011653043790810298,1.266621208190918,0.08059566584292653,10
10,0.1,shapley_mean,1,0.20624463492793543,0.013168923176246296,1.2628237843513488,0.0864134587148942,10
10,0.1,shapley_mean,2,0.20442660542818186,0.019159409747176916,1.2634416937828064,0.08609204977814877,10
10,0.1,shapley_mean,3,0.20348097752735073,0.034718891788744655,1.2602823138237,0.0869727098990394,10
10,0.1,shapley_mean,4,0.19742335978510073,0.032097286867998294,1.2651671290397644,0.08778336983974239,10
10,0.1,shapley_mean,5,0.19653822655430658,0.041929619065251354,1.2644230008125306,0.09160413666873972,10
10,0.1,shapley_mean,6,0.20242712600236504,0.039336127582342555,1.2645059466361999,0.08943727657762424,10
10,0.1,shapley_mean,7,0.1886251894528109,0.05243080297404469,1.2693140149116515,0.08872696780232069,10
10,0.1,shapley_mean,8,0.16481387013773796,0.05175876520061063,1.2756394028663636,0.0833266558902165,10
10,0.1,shapley_mean,9,0.15856145218322762,0.05359822126338973,1.2756975412368774,0.08104745027209163,10
10,0.1,shapley_mean,10,0.16795907706208485,0.043395203498891484,1.2735875964164733,0.08182411148346044,10
10,0.1,shapley_mean,11,0.1744285364398463,0.05206671660479132,1.2704524278640748,0.08321279152225103,10
10,0.1,shapley_mean,12,0.16888002047759762,0.062397142285139026,1.2679743766784668,0.077452520489306,10
10,0.1,shapley_mean,13,0.13386385033787934,0.0517624659625946,1.2777014255523682,0.08114523896863712,10
10,0.1,shapley_mean,14,0.12222997728264103,0.07026421544912968,1.2900625348091126,0.08713851804049119,10
10,0.15,random_individual,0,0.19308112094665675,0.04670171229802973,1.3182512044906616,0.05872104778929429,50
10,0.15,random_individual,1,0.18804744734824655,0.04695133435608001,1.31963552236557,0.05997118619997242,50
10,0.15,random_individual,2,0.18511267809306767,0.05122425325131223,1.3203398156166077,0.06264706772454673,50
10,0.15,random_individual,3,0.1829108844732669,0.05090498455744,1.32051616191864,0.061807475626080716,50
10,0.15,random_individual,4,0.18528266914041308,0.05985567254384461,1.3180150055885316,0.06177425699206667,50
10,0.15,random_individual,5,0.18194885339141423,0.0649670292558354,1.3190687656402589,0.0609353631319897,50
