n_islands,n_individuals,corr_eval,mse_adj,method,order_seed,target_island
1,356,0.11181205781943337,1.6222913265228271,shapley_mean,-1,5
2,514,0.12430937079775962,1.6144514083862305,shapley_mean,-1,5
3,606,0.13517332980476848,1.6093531847000122,shapley_mean,-1,5
4,865,0.1093387615041769,1.6160798072814941,shapley_mean,-1,5
5,1423,0.1324441275247053,1.6035751104354858,shapley_mean,-1,5
6,1596,0.14468473097376658,1.598138689994812,shapley_mean,-1,5
7,2082,0.14370769757531224,1.5975534915924072,shapley_mean,-1,5
8,2374,0.14489781537322247,1.5965092182159424,shapley_mean,-1,5
9,2576,0.1388636286509967,1.5984565019607544,shapley_mean,-1,5
10,2973,0.13986859426416817,1.5991334915161133,shapley_mean,-1,5
11,3556,0.14469352414527348,1.5980525016784668,shapley_mean,-1,5
12,4140,0.1419936423173008,1.5999808311462402,shapley_mean,-1,5
13,4306,0.14314585233217839,1.5991225242614746,shapley_mean,-1,5
14,4425,0.13684336387810417,1.6006383895874023,shapley_mean,-1,5
15,4619,0.13681387803670458,1.6010823249816895,shapley_mean,-1,5
1,356,0.04150677808407909,1.6400039196014404,random_individual,0,5
2,514,0.03208858619613133,1.6375646591186523,random_individual,0,5
3,606,0.014412483639878319,1.6403108835220337,random_individual,0,5
4,865,0.027971660084720268,1.6389106512069702,random_individual,0,5
5,1423,0.04517217059689205,1.6380832195281982,random_individual,0,5
6,1596,0.04096238018393256,1.6405905485153198,random_individual,0,5
7,2082,0.07617096022395699,1.6294455528259277,random_individual,0,5
8,2374,0.07787173277753834,1.6289235353469849,random_individual,0,5
9,2576,0.08966828023353714,1.623996615409851,random_individual,0,5
10,2973,0.10365479459638012,1.618605375289917,random_individual,0,5
11,3556,0.10685779894268088,1.6157879829406738,random_individual,0,5
12,4140,0.1358892633585821,1.6032028198242188,random_individual,0,5
13,4306,0.14441920828908855,1.599310040473938,random_individual,0,5
14,4425,0.1464428325874791,1.5981707572937012,random_individual,0,5
15,4619,0.13681387803670458,1.6010823249816895,random_individual,0,5
1,356,0.05020504887388763,1.6540080308914185,random_individual,1,5
2,514,0.045126823406414274,1.6467640399932861,random_individual,1,5
3,606,0.032075211650934556,1.6509007215499878,random_individual,1,5
4,865,0.03615931539730936,1.643867015838623,random_individual,1,5
5,1423,0.05616110891590347,1.6413589715957642,random_individual,1,5
6,1596,0.07683657726013832,1.6314771175384521,random_individual,1,5
7,2082,0.07479770661043898,1.6321808099746704,random_individual,1,5
8,2374,0.10607399378191666,1.6219500303268433,random_individual,1,5
9,2576,0.11723075131017674,1.6164640188217163,random_individual,1,5
10,2973,0.14359858344459078,1.6067709922790527,random_individual,1,5
11,3556,0.13168451848615334,1.6091660261154175,random_individual,1,5
12,4140,0.12726230955457096,1.6102502346038818,random_individual,1,5
13,4306,0.13682888767745857,1.6041557788848877,random_individual,1,5
14,4425,0.13922726462399623,1.6015053987503052,random_individual,1,5
15,4619,0.13681387803670458,1.6010823249816895,random_individual,1,5
1,356,0.08347093891415151,1.6378633975982666,random_individual,2,5
2,514,0.09143698754247208,1.6323331594467163,random_individual,2,5
3,606,0.0847348906084355,1.6331290006637573,random_individual,2,5
4,865,0.086310363973568,1.6311407089233398,random_individual,2,5
5,1423,0.11626743786000181,1.620938777923584,random_individual,2,5
6,1596,0.11662883755147373,1.6210922002792358,random_individual,2,5
7,2082,0.12359771125340831,1.618897557258606,random_individual,2,5
8,2374,0.13951892160614435,1.6096867322921753,random_individual,2,5
9,2576,0.1289712480624693,1.611845850944519,random_individual,2,5
10,2973,0.1415067381060159,1.606767177581787,random_individual,2,5
11,3556,0.1322615727666526,1.6091147661209106,random_individual,2,5
12,4140,0.14261505607691316,1.6004449129104614,random_individual,2,5
13,4306,0.14167386553982717,1.6004736423492432,random_individual,2,5
14,4425,0.14288144192850205,1.5995880365371704,random_individual,2,5
15,4619,0.13681387803670458,1.6010823249816895,random_individual,2,5
1,356,0.07045114802543842,1.6371943950653076,random_individual,3,5
2,514,0.07846492475922646,1.6390137672424316,random_individual,3,5
