target_island,source_island,source_island_name,phi,phi_per_individual,n_island,rank_full,rank_mean
5,6,Indre Kvarøy,0.12824347267143363,0.0003602344737961619,356,1,1
5,4,Gjerøy,0.04933560430328772,8.841506147542603e-05,558,2,5
5,7,Onøy og Lurøy,0.025111415900235055,9.695527374608129e-05,259,3,4
5,14,Southern 4,0.02011617293499679,4.139130233538434e-05,486,4,7
5,8,Lovund,0.019394222396413013,0.00012274824301527224,158,5,2
5,2,Træna,0.011987879852858747,4.105438305773544e-05,292,6,8
5,1,Myken,0.00988253390935011,0.00010741884684076206,92,7,3
5,10,Aldra,0.009074854763154267,5.2455807879504436e-05,173,8,6
5,15,Southern 5,-0.0009214185680427631,-4.561478059617639e-06,202,9,9
5,12,Southern 2,-0.005831276878307193,-1.468835485719696e-05,397,10,10
5,0,Nesøy,-0.015278803811722327,-0.00012839330934220444,119,11,14
5,9,Sleneset,-0.018169997455281563,-0.00010945781599567207,166,12,13
5,11,Southern 1,-0.027706499150564726,-4.75240122651196e-05,583,13,11
5,13,Southern 3,-0.02898689797734891,-4.963509927628238e-05,584,14,12
5,3,Selvær,-0.036769001782529315,-0.00018953093702334697,194,15,15
