target_island,source_island,source_island_name,phi,phi_per_individual,n_island,rank_full,rank_mean
3,2,Træna,0.12697092507841143,0.00043483193520003915,292,1,2
3,8,Lovund,0.06926922107559928,0.00043841279161771696,158,2,1
3,6,Indre Kvarøy,0.044785259976121754,0.00012580129206775774,356,3,6
3,9,Sleneset,0.04406465858659046,0.0002654497505216293,166,4,3
3,10,Aldra,0.03777143270654367,0.0002183319809626802,173,5,4
3,15,Southern 5,0.02712861591551405,0.0001343000787896735,202,6,5
3,13,Southern 3,0.02585871218886101,4.42786167617483e-05,584,7,9
3,14,Southern 4,0.023433201591673596,4.821646418039835e-05,486,8,8
3,1,Myken,0.007844789468358178,8.526945074302368e-05,92,9,7
3,0,Nesøy,-0.0053897465824787275,-4.5291988088056535e-05,119,10,12
3,5,Hestmannøy,-0.008486253328855308,-7.872220156637578e-06,1078,11,10
3,11,Southern 1,-0.015951773373849322,-2.7361532373669506e-05,583,12,11
3,7,Onøy og Lurøy,-0.02451228170528983,-9.464201430613834e-05,259,13,13
3,12,Southern 2,-0.04236940163941754,-0.00010672393360054796,397,14,14
3,4,Gjerøy,-0.07825966109742623,-0.00014025028870506492,558,15,15
