ringnr,island,score,rank
8887370,5,-0.0017203862371388823,0
8N42715,4,-0.0010031200436060317,1
8N42716,4,-0.0009393186119268648,2
8L89399,6,-0.0008470878819935024,3
8816949,4,-0.0008428115106653422,4
8747224,5,-0.0008331235439982265,5
8981657,2,-0.0007872750575188547,6
8816954,4,-0.000730220548575744,7
8M72707,6,-0.0007110437290975824,8
8N13927,5,-0.0006851034268038347,9
8730417,4,-0.0006584777911484707,10
8981156,12,-0.000653598086501006,11
8N05534,5,-0.0006535677021020092,12
8P11894,14,-0.0006383960280800238,13
8981031,4,-0.000629772253887495,14
8800066,4,-0.0006154066431918181,15
8M31543,6,-0.0006132882190286182,16
8887342,5,-0.000612334391917102,17
8943897,5,-0.0006062050379114226,18
8L89654,5,-0.0006053876131772995,19
8N28784,14,-0.0006053719262126833,20
8M71865,5,-0.0006053134347894229,21
8N05709,5,-0.0006043964167474769,22
8N73568,6,-0.0006035997466824483,23
8681038,5,-0.0006004268361721188,24
8N05299,13,-0.0005713837927032728,25
8L64587,12,-0.0005703671522496734,26
8N73406,4,-0.0005660065726260655,27
8668476,5,-0.0005579807620961219,28
8681396,7,-0.0005539083140320145,29
8573608,7,-0.0005522574392671231,30
8P14856,14,-0.000550872107851319,31
8N42729,5,-0.0005468262024805881,32
8747735,7,-0.0005452821824292187,33
8794352,1,-0.0005443033041956369,34
8N05846,5,-0.0005435709608718753,35
8N42988,14,-0.000541946978046326,36
8N73409,4,-0.0005402613605838269,37
8L19960,10,-0.0005402529786806554,38
8M71304,6,-0.0005390902188082691,39
8L48314,5,-0.0005386214361351449,40
8N28510,2,-0.0005355119501473382,41
8934077,5,-0.0005280555524223018,42
8N73311,15,-0.0005218237638473511,43
8747732,7,-0.0005195420817472041,44
8P11750,7,-0.0005131048746989109,45
8981214,12,-0.0005129751552885864,46
8N72354,6,-0.0005125051939103287,47
8N42706,4,-0.0005114749219501391,48
8934302,5,-0.0005095740762044443,49
8M31781,11,-0.0005088138277642429,50
8M71867,5,-0.0005065874611318577,51
8N27142,7,-0.000501188260386698,52
8934059,5,-0.0004994122791686095,53
8747758,5,-0.0004987915344827343,54
8N28864,4,-0.0004941221668559592,55
8681371,5,-0.000494030253321398,56
8681028,5,-0.00048732090363046154,57
8N27275,5,-0.000485496948385844,58
8732595,7,-0.0004854544094996527,59
8939582,10,-0.00048290605263900943,60
