n_islands,n_individuals,corr_eval,mse_adj,method,order_seed,target_island
1,119,0.05768270536195862,1.5067861080169678,shapley_mean,-1,4
2,211,0.06712935737514161,1.4936481714248657,shapley_mean,-1,4
3,369,0.09068419986106571,1.49111008644104,shapley_mean,-1,4
4,535,0.05126218859710608,1.49787175655365,shapley_mean,-1,4
5,1118,0.07884821531588346,1.490904450416565,shapley_mean,-1,4
6,1291,0.02980729072415578,1.4971418380737305,shapley_mean,-1,4
7,1688,0.024396861832263618,1.4969158172607422,shapley_mean,-1,4
8,2174,0.033350781484175994,1.4971226453781128,shapley_mean,-1,4
9,3252,0.09664768579209194,1.48378586769104,shapley_mean,-1,4
10,3608,0.13223942894002008,1.471149206161499,shapley_mean,-1,4
11,3802,0.11237544731506462,1.4785557985305786,shapley_mean,-1,4
12,4061,0.10395021470500296,1.481026530265808,shapley_mean,-1,4
13,4353,0.11354170084885191,1.4777692556381226,shapley_mean,-1,4
14,4937,0.09151075724624483,1.48388671875,shapley_mean,-1,4
15,5139,0.09062799478751761,1.4846560955047607,shapley_mean,-1,4
1,119,-0.004044856131482722,1.5063966512680054,random_individual,0,4
2,211,0.031685399075278106,1.5018696784973145,random_individual,0,4
3,369,0.04818347541600572,1.4969290494918823,random_individual,0,4
4,535,0.062117377035967196,1.494470238685608,random_individual,0,4
5,1118,0.09883711715808395,1.4884921312332153,random_individual,0,4
6,1291,0.10723253416016487,1.4855347871780396,random_individual,0,4
7,1688,0.1499022749406814,1.474450945854187,random_individual,0,4
8,2174,0.13673337414266848,1.4762507677078247,random_individual,0,4
9,3252,0.10099700422009343,1.4813023805618286,random_individual,0,4
10,3608,0.09613135403321323,1.4808377027511597,random_individual,0,4
11,3802,0.11289259682620412,1.4769285917282104,random_individual,0,4
12,4061,0.1139783427288256,1.4748831987380981,random_individual,0,4
13,4353,0.08497219130817028,1.4845799207687378,random_individual,0,4
14,4937,0.10196980265781683,1.4812685251235962,random_individual,0,4
15,5139,0.09062799478751761,1.4846560955047607,random_individual,0,4
1,119,0.008598401253296743,1.5239920616149902,random_individual,1,4
2,211,0.04093091597851934,1.500238060951233,random_individual,1,4
3,369,-0.01405826654769004,1.5062906742095947,random_individual,1,4
4,535,0.0058490947948673915,1.5021264553070068,random_individual,1,4
5,1118,-0.001772599264121993,1.5040751695632935,random_individual,1,4
6,1291,0.0070354198715779975,1.5046467781066895,random_individual,1,4
7,1688,0.009284883596728868,1.5038871765136719,random_individual,1,4
8,2174,0.0448475234653915,1.497921109199524,random_individual,1,4
9,3252,0.04581715393200244,1.4991455078125,random_individual,1,4
10,3608,0.08605843204594608,1.4885120391845703,random_individual,1,4
11,3802,0.07618671626834901,1.4896153211593628,random_individual,1,4
12,4061,0.0767062883843476,1.4887202978134155,random_individual,1,4
13,4353,0.07205432317973809,1.4910147190093994,random_individual,1,4
14,4937,0.08637461414579038,1.4860507249832153,random_individual,1,4
15,5139,0.09062799478751761,1.4846560955047607,random_individual,1,4
1,119,-0.010144938834447602,1.505105972290039,random_individual,2,4
2,211,0.08126140772082492,1.519740343093872,random_individual,2,4
3,369,0.10603277899636616,1.4915783405303955,random_individual,2,4
4,535,0.14566212861075398,1.4823189973831177,random_individual,2,4
5,1118,0.12546952901106412,1.486362338066101,random_individual,2,4
6,1291,0.14222669859438697,1.4800211191177368,random_individual,2,4
7,1688,0.10188694237605153,1.4834927320480347,random_individual,2,4
8,2174,0.08755681296946109,1.486000418663025,random_individual,2,4
9,3252,0.07786421770623492,1.489200234413147,random_individual,2,4
10,3608,0.09838369164646414,1.483553171157837,random_individual,2,4
11,3802,0.09734287075002054,1.4839956760406494,random_individual,2,4
12,4061,0.1137209858082709,1.4781875610351562,random_individual,2,4
13,4353,0.09079788770018435,1.485158085823059,random_individual,2,4
14,4937,0.07941573480974033,1.4884858131408691,random_individual,2,4
15,5139,0.09062799478751761,1.4846560955047607,random_individual,2,4
1,119,0.03495212231284588,1.5008026361465454,random_individual,3,4
2,211,0.04611331911890468,1.4995249509811401,random_individual,3,4
3,369,-0.03739900969204649,1.5097044706344604,random_individual,3,4
4,535,0.05702610612344662,1.4995280504226685,random_individual,3,4
5,1118,0.1380350850281818,1.481978416442871,random_individual,3,4
6,1291,0.13876976346557876,1.4836413860321045,random_individual,3,4
7,1688,0.14330131861872578,1.4792250394821167,random_individual,3,4
8,2174,0.1498990252536717,1.4797251224517822,random_individual,3,4
9,3252,0.12528468922816735,1.4787839651107788,random_individual,3,4
10,3608,0.14118358658611602,1.4728158712387085,random_individual,3,4
11,3802,0.1542381534701652,1.4679182767868042,random_individual,3,4
12,4061,0.1441511357200537,1.4707285165786743,random_individual,3,4
13,4353,0.13322511884989638,1.4736860990524292,random_individual,3,4
14,4937,0.08700728616582169,1.4871011972427368,random_individual,3,4
15,5139,0.09062799478751761,1.4846560955047607,random_individual,3,4
1,119,0.038056973179070024,1.5004287958145142,random_individual,4,4
2,211,0.10531515751607369,1.4948683977127075,random_individual,4,4
3,369,0.0942956452420307,1.4969456195831299,random_individual,4,4
4,535,0.08111705092044995,1.4951224327087402,random_individual,4,4
5,1118,0.03729751706434136,1.5014196634292603,random_individual,4,4
6,1291,0.0769787830328048,1.4953075647354126,random_individual,4,4
7,1688,0.10704811355901553,1.489817500114441,random_individual,4,4
8,2174,0.1317708362391007,1.4862841367721558,random_individual,4,4
9,3252,0.10921892448963648,1.481768012046814,random_individual,4,4
10,3608,0.11166273475968974,1.476822853088379,random_individual,4,4
11,3802,0.11989533160028952,1.4737980365753174,random_individual,4,4
12,4061,0.1282129824042835,1.4708579778671265,random_individual,4,4
13,4353,0.11370987641509503,1.4756462574005127,random_individual,4,4
14,4937,0.1017924195265272,1.4800177812576294,random_individual,4,4
15,5139,0.09062799478751761,1.4846560955047607,random_individual,4,4
