target_island,target_island_name,repeat,split_seed,player_index,source_pool_index,source_id,source_island,source_island_name,phi,rank_phi,v_full,n_permutations
4,Gjerøy,1,1014,2563,2563,8N42729,5,Hestmannøy,0.023312107939543497,1,0.2527690451485406,50
4,Gjerøy,1,1014,368,368,8L52950,5,Hestmannøy,0.02058553966382201,2,0.2527690451485406,50
4,Gjerøy,1,1014,4390,4390,8747900,5,Hestmannøy,0.020335978998522797,3,0.2527690451485406,50
4,Gjerøy,1,1014,2239,2239,8N27307,5,Hestmannøy,0.019208853098889322,4,0.2527690451485406,50
4,Gjerøy,1,1014,35,35,8L19921,5,Hestmannøy,0.018834210023203592,5,0.2527690451485406,50
4,Gjerøy,1,1014,38,38,8L19926,10,Aldra,0.015536353759889982,6,0.2527690451485406,50
4,Gjerøy,1,1014,5007,5007,8981007,5,Hestmannøy,0.015004366142817381,7,0.2527690451485406,50
4,Gjerøy,1,1014,3875,3875,8168650,5,Hestmannøy,0.014131984815298568,8,0.2527690451485406,50
4,Gjerøy,1,1014,4263,4263,8747260,6,Indre Kvarøy,0.013462236537586663,9,0.2527690451485406,50
4,Gjerøy,1,1014,4899,4899,8939629,5,Hestmannøy,0.012608403254133434,10,0.2527690451485406,50
4,Gjerøy,1,1014,668,668,8M31352,5,Hestmannøy,0.012571280975743258,11,0.2527690451485406,50
4,Gjerøy,1,1014,438,438,8L64272,5,Hestmannøy,0.012357745341818627,12,0.2527690451485406,50
4,Gjerøy,1,1014,588,588,8L89654,5,Hestmannøy,0.012255713873853373,13,0.2527690451485406,50
4,Gjerøy,1,1014,535,535,8L89372,5,Hestmannøy,0.0119260512332077,14,0.2527690451485406,50
4,Gjerøy,1,1014,3873,3873,8168642,5,Hestmannøy,0.011320149414414626,15,0.2527690451485406,50
4,Gjerøy,1,1014,3827,3827,8P26525,9,Sleneset,0.011179357123054392,16,0.2527690451485406,50
4,Gjerøy,1,1014,4041,4041,8681181,5,Hestmannøy,0.011123997037474149,17,0.2527690451485406,50
4,Gjerøy,1,1014,3917,3917,8309287,5,Hestmannøy,0.011016707980322124,18,0.2527690451485406,50
4,Gjerøy,1,1014,1039,1039,8M72707,6,Indre Kvarøy,0.010723920251550844,19,0.2527690451485406,50
4,Gjerøy,1,1014,3340,3340,8N87806,14,Southern 4,0.010254433372451483,20,0.2527690451485406,50
4,Gjerøy,1,1014,537,537,8L89376,5,Hestmannøy,0.010074194778900827,21,0.2527690451485406,50
