n_individuals,corr_eval,mse_adj,method,order_seed,pevmean_obj,target_island,target_island_name,repeat,repeat_seed,trait
1500,0.13644212448588516,1.4624773263931274,pevmean_ga,-1,18059.91624373713,4,Gjerøy,4,172047015,body_mass
2500,0.09584562819646594,1.4769333600997925,pevmean_ga,-1,17687.698683019808,4,Gjerøy,4,172047015,body_mass
3000,0.14342714226474076,1.4593225717544556,pevmean_ga,-1,17541.034769421356,4,Gjerøy,4,172047015,body_mass
1500,0.10358202375758939,1.4741706848144531,random_individual,0,,4,Gjerøy,4,172047015,body_mass
2500,0.12121417126341837,1.46856689453125,random_individual,0,,4,Gjerøy,4,172047015,body_mass
3000,0.1407219507415507,1.4612818956375122,random_individual,0,,4,Gjerøy,4,172047015,body_mass
1500,0.10540225360580513,1.4782644510269165,random_individual,1,,4,Gjerøy,4,172047015,body_mass
2500,0.09926124086906492,1.480366587638855,random_individual,1,,4,Gjerøy,4,172047015,body_mass
3000,0.08806078742636576,1.4846316576004028,random_individual,1,,4,Gjerøy,4,172047015,body_mass
1500,0.008791827725119461,1.4957228899002075,random_individual,2,,4,Gjerøy,4,172047015,body_mass
2500,0.02777529336319914,1.4972542524337769,random_individual,2,,4,Gjerøy,4,172047015,body_mass
3000,0.037586259772084095,1.4962489604949951,random_individual,2,,4,Gjerøy,4,172047015,body_mass
1500,0.05826193796061494,1.4836127758026123,random_individual,3,,4,Gjerøy,4,172047015,body_mass
2500,0.07616215462212984,1.4817780256271362,random_individual,3,,4,Gjerøy,4,172047015,body_mass
3000,0.07948831674805462,1.4815727472305298,random_individual,3,,4,Gjerøy,4,172047015,body_mass
1500,-0.00892893957981139,1.5001505613327026,random_individual,4,,4,Gjerøy,4,172047015,body_mass
2500,0.04698448026347089,1.4902212619781494,random_individual,4,,4,Gjerøy,4,172047015,body_mass
3000,0.05245759439428312,1.4885364770889282,random_individual,4,,4,Gjerøy,4,172047015,body_mass
