target_island,target_island_name,repeat,split_seed,player_index,source_pool_index,source_id,source_island,source_island_name,phi,rank_phi,v_full,n_permutations
12,Southern 2,2,2014,1133,1133,8N05101,14,Southern 4,0.049216497922684725,1,0.23082952260022896,50
12,Southern 2,2,2014,1139,1139,8N05128,14,Southern 4,0.021260102155844552,2,0.23082952260022896,50
12,Southern 2,2,2014,1989,1989,8N14591,11,Southern 1,0.021035183224598884,3,0.23082952260022896,50
12,Southern 2,2,2014,880,880,8M71384,14,Southern 4,0.019567574349294948,4,0.23082952260022896,50
12,Southern 2,2,2014,435,435,8M71158,13,Southern 3,0.013976655953783963,5,0.23082952260022896,50
12,Southern 2,2,2014,1228,1228,8N05299,13,Southern 3,0.013848493638412005,6,0.23082952260022896,50
12,Southern 2,2,2014,3895,3895,8309164,10,Aldra,0.013666300372579696,7,0.23082952260022896,50
12,Southern 2,2,2014,1482,1482,8N06508,4,Gjerøy,0.012235166904555651,8,0.23082952260022896,50
12,Southern 2,2,2014,1656,1656,8N13064,14,Southern 4,0.012212347889570397,9,0.23082952260022896,50
12,Southern 2,2,2014,3945,3945,8573608,7,Onøy og Lurøy,0.011920156739232211,10,0.23082952260022896,50
12,Southern 2,2,2014,82,82,8L30059,13,Southern 3,0.01187084584606347,11,0.23082952260022896,50
12,Southern 2,2,2014,4041,4041,8681038,5,Hestmannøy,0.011749835849067618,12,0.23082952260022896,50
12,Southern 2,2,2014,4531,4531,8800146,9,Sleneset,0.011210322360723859,13,0.23082952260022896,50
12,Southern 2,2,2014,596,596,8L89739,10,Aldra,0.01114704009930724,14,0.23082952260022896,50
12,Southern 2,2,2014,1568,1568,8N06851,11,Southern 1,0.011113162223174206,15,0.23082952260022896,50
12,Southern 2,2,2014,19,19,8L19693,2,Træna,0.01110890296661337,16,0.23082952260022896,50
12,Southern 2,2,2014,4043,4043,8681041,5,Hestmannøy,0.01104991572413463,17,0.23082952260022896,50
12,Southern 2,2,2014,4890,4890,8934329,5,Hestmannøy,0.01086031850042691,18,0.23082952260022896,50
12,Southern 2,2,2014,4767,4767,8887324,6,Indre Kvarøy,0.010758031820631673,19,0.23082952260022896,50
12,Southern 2,2,2014,4854,4854,8934064,5,Hestmannøy,0.010420624122005664,20,0.23082952260022896,50
12,Southern 2,2,2014,3907,3907,8309251,5,Hestmannøy,0.010222282449388942,21,0.23082952260022896,50
12,Southern 2,2,2014,1863,1863,8N14143,6,Indre Kvarøy,0.01013099248387059,22,0.23082952260022896,50
12,Southern 2,2,2014,664,664,8M31317,4,Gjerøy,0.0098533492613214,23,0.23082952260022896,50
12,Southern 2,2,2014,3685,3685,8P14622,2,Træna,0.009814297733609536,24,0.23082952260022896,50
12,Southern 2,2,2014,3021,3021,8N73657,13,Southern 3,0.00977737318137201,25,0.23082952260022896,50
12,Southern 2,2,2014,1986,1986,8N14588,11,Southern 1,0.009753985281003212,26,0.23082952260022896,50
12,Southern 2,2,2014,62,62,8L19988,4,Gjerøy,0.009661136390972852,27,0.23082952260022896,50
12,Southern 2,2,2014,3308,3308,8N87774,5,Hestmannøy,0.009504924570927012,28,0.23082952260022896,50
12,Southern 2,2,2014,1662,1662,8N13425,9,Sleneset,0.009312133489257326,29,0.23082952260022896,50
12,Southern 2,2,2014,933,933,8M71811,0,Nesøy,0.009135257061717774,30,0.23082952260022896,50
12,Southern 2,2,2014,4017,4017,8651952,5,Hestmannøy,0.008789715140368758,31,0.23082952260022896,50
12,Southern 2,2,2014,72,72,8L26579,5,Hestmannøy,0.008701333270205482,32,0.23082952260022896,50
12,Southern 2,2,2014,1273,1273,8N05588,8,Lovund,0.008437550569043478,33,0.23082952260022896,50
12,Southern 2,2,2014,4793,4793,8887421,6,Indre Kvarøy,0.008271146068334562,34,0.23082952260022896,50
12,Southern 2,2,2014,884,884,8L57990,13,Southern 3,0.008114783337256886,35,0.23082952260022896,50
12,Southern 2,2,2014,919,919,8M71532,4,Gjerøy,0.008066859658576547,36,0.23082952260022896,50
12,Southern 2,2,2014,4035,4035,8681028,5,Hestmannøy,0.007886571858127956,37,0.23082952260022896,50
12,Southern 2,2,2014,4273,4273,8732656,5,Hestmannøy,0.007866933957527156,38,0.23082952260022896,50
12,Southern 2,2,2014,4581,4581,8800436,6,Indre Kvarøy,0.007859420592628823,39,0.23082952260022896,50
12,Southern 2,2,2014,2563,2563,8N42706,4,Gjerøy,0.0076919403715169,40,0.23082952260022896,50
12,Southern 2,2,2014,194,194,8L48479,4,Gjerøy,0.007595614286510662,41,0.23082952260022896,50
12,Southern 2,2,2014,2258,2258,8N27581,5,Hestmannøy,0.0075253984481249555,42,0.23082952260022896,50
12,Southern 2,2,2014,2131,2131,8N14969,7,Onøy og Lurøy,0.007403829023554305,43,0.23082952260022896,50
12,Southern 2,2,2014,476,476,8L89230,6,Indre Kvarøy,0.007341911406608203,44,0.23082952260022896,50
12,Southern 2,2,2014,2685,2685,8N72670,4,Gjerøy,0.0072720322093730435,45,0.23082952260022896,50
12,Southern 2,2,2014,1901,1901,8N14344,15,Southern 5,0.007140919057691515,46,0.23082952260022896,50
12,Southern 2,2,2014,5169,5169,8943897,5,Hestmannøy,0.0071086325044103175,47,0.23082952260022896,50
12,Southern 2,2,2014,2399,2399,8N28695,5,Hestmannøy,0.0070697517755068775,48,0.23082952260022896,50
12,Southern 2,2,2014,2958,2958,8N73533,5,Hestmannøy,0.006961601839837279,49,0.23082952260022896,50
12,Southern 2,2,2014,266,266,8L52229,9,Sleneset,0.006906890260065062,50,0.23082952260022896,50
12,Southern 2,2,2014,448,448,8L64839,3,Selvær,0.006902557539927274,51,0.23082952260022896,50
12,Southern 2,2,2014,1239,1239,8M71867,5,Hestmannøy,0.006861508657049754,52,0.23082952260022896,50
12,Southern 2,2,2014,3943,3943,8573603,5,Hestmannøy,0.006855963606643835,53,0.23082952260022896,50
12,Southern 2,2,2014,440,440,8M71106,13,Southern 3,0.006774050963181566,54,0.23082952260022896,50
12,Southern 2,2,2014,3648,3648,8P14278,4,Gjerøy,0.006748473306068821,55,0.23082952260022896,50
12,Southern 2,2,2014,4822,4822,8917801,2,Træna,0.006703009230186553,56,0.23082952260022896,50
12,Southern 2,2,2014,2706,2706,8N72692,11,Southern 1,0.006699151087189442,57,0.23082952260022896,50
12,Southern 2,2,2014,4628,4628,8816427,1,Myken,0.006625163507657767,58,0.23082952260022896,50
12,Southern 2,2,2014,1363,1363,8N05703,5,Hestmannøy,0.006509344911704767,59,0.23082952260022896,50
12,Southern 2,2,2014,441,441,8L64812,3,Selvær,0.006504973197701078,60,0.23082952260022896,50
12,Southern 2,2,2014,3868,3868,8168642,5,Hestmannøy,0.006389629055716166,61,0.23082952260022896,50
12,Southern 2,2,2014,2366,2366,8N28432,2,Træna,0.006382711247824923,62,0.23082952260022896,50
12,Southern 2,2,2014,4236,4236,8732503,8,Lovund,0.006197783653049358,63,0.23082952260022896,50
12,Southern 2,2,2014,1128,1128,8N05032,5,Hestmannøy,0.006195028773902207,64,0.23082952260022896,50
12,Southern 2,2,2014,1997,1997,8N14599,11,Southern 1,0.006179202072864093,65,0.23082952260022896,50
12,Southern 2,2,2014,2098,2098,8N14808,5,Hestmannøy,0.0061764969079067785,66,0.23082952260022896,50
12,Southern 2,2,2014,4643,4643,8816929,4,Gjerøy,0.006162481778602086,67,0.23082952260022896,50
12,Southern 2,2,2014,5161,5161,8943805,1,Myken,0.006121749155806804,68,0.23082952260022896,50
