n_islands,n_individuals,corr_eval,mse_adj,method,order_seed,target_island
1,92,0.08744467191558558,1.1083687543869019,shapley_mean,-1,3
2,378,0.14040429837386548,1.0318540334701538,shapley_mean,-1,3
3,529,0.2286661769397133,1.0026248693466187,shapley_mean,-1,3
4,689,0.25065870466792134,0.9926531910896301,shapley_mean,-1,3
5,945,0.26407789936267106,0.9924454092979431,shapley_mean,-1,3
6,1526,0.3135896415560573,0.9773374199867249,shapley_mean,-1,3
7,2581,0.27933388211993515,0.9969044327735901,shapley_mean,-1,3
8,2699,0.27400974092581887,0.9926608800888062,shapley_mean,-1,3
9,3048,0.28438538522022017,0.9849501848220825,shapley_mean,-1,3
10,3445,0.26487939326936794,0.9902746677398682,shapley_mean,-1,3
11,3618,0.2573349927451728,0.988332211971283,shapley_mean,-1,3
12,4201,0.2624999303596707,0.991542637348175,shapley_mean,-1,3
13,4687,0.2676652475122618,0.9872376322746277,shapley_mean,-1,3
14,5240,0.30314321450649684,0.9924612045288086,shapley_mean,-1,3
15,5442,0.28429173474634345,1.0019577741622925,shapley_mean,-1,3
1,92,0.10431046339054106,1.089173436164856,random_individual,0,3
2,378,0.24436463603943634,1.1294792890548706,random_individual,0,3
3,529,0.3121481356615963,1.1450942754745483,random_individual,0,3
4,689,0.2869746253335378,1.1270384788513184,random_individual,0,3
5,945,0.2070712267988847,1.1298809051513672,random_individual,0,3
6,1526,0.2233549304230447,1.0809320211410522,random_individual,0,3
7,2581,0.3481122565712712,1.0254048109054565,random_individual,0,3
8,2699,0.34825427621007404,1.0154014825820923,random_individual,0,3
9,3048,0.31356949310599147,1.0229380130767822,random_individual,0,3
10,3445,0.2906884317715759,1.0151346921920776,random_individual,0,3
11,3618,0.31710956419415226,1.0190024375915527,random_individual,0,3
12,4201,0.3373174352122878,1.0001401901245117,random_individual,0,3
13,4687,0.3283367072230076,1.0021253824234009,random_individual,0,3
14,5240,0.298655757249831,0.9952616691589355,random_individual,0,3
15,5442,0.28429173474634345,1.0019577741622925,random_individual,0,3
1,92,0.24851819521699342,1.0303826332092285,random_individual,1,3
2,378,0.1608280717162692,1.027209997177124,random_individual,1,3
3,529,0.2406098081905744,1.0306870937347412,random_individual,1,3
4,689,0.22077505063957292,1.040908694267273,random_individual,1,3
5,945,0.24120196702632402,1.0292229652404785,random_individual,1,3
6,1526,0.23319364673677262,1.0252336263656616,random_individual,1,3
7,2581,0.27067361439445636,0.9992443323135376,random_individual,1,3
8,2699,0.28986886649779303,1.0033982992172241,random_individual,1,3
9,3048,0.29416523414072165,1.0157763957977295,random_individual,1,3
10,3445,0.2845700036388262,1.0469133853912354,random_individual,1,3
11,3618,0.2609148800069775,1.0579332113265991,random_individual,1,3
12,4201,0.25117180288196206,1.0644776821136475,random_individual,1,3
13,4687,0.2603490682580935,1.026505947113037,random_individual,1,3
14,5240,0.26896467785645006,1.0114887952804565,random_individual,1,3
15,5442,0.28429173474634345,1.0019577741622925,random_individual,1,3
1,92,0.19976150639657403,1.1304525136947632,random_individual,2,3
2,378,0.09166879922096378,1.0753954648971558,random_individual,2,3
3,529,0.0368581209635733,1.0991407632827759,random_individual,2,3
4,689,0.05577308813193578,1.099759817123413,random_individual,2,3
5,945,0.07956762119612232,1.0782546997070312,random_individual,2,3
6,1526,0.15071528912137774,1.0739885568618774,random_individual,2,3
7,2581,0.12095220566214422,1.0860352516174316,random_individual,2,3
8,2699,0.1391643369415393,1.0788958072662354,random_individual,2,3
9,3048,0.16599550581715522,1.0906903743743896,random_individual,2,3
10,3445,0.2382047994047301,1.0679819583892822,random_individual,2,3
11,3618,0.23803109727577654,1.053406000137329,random_individual,2,3
12,4201,0.33682057967765494,1.0293729305267334,random_individual,2,3
13,4687,0.3956980378010691,1.0169832706451416,random_individual,2,3
14,5240,0.2939829461750759,1.007218360900879,random_individual,2,3
15,5442,0.28429173474634345,1.0019577741622925,random_individual,2,3
1,92,0.004130576222002632,1.1854451894760132,random_individual,3,3
2,378,0.32560334366900734,1.125101923942566,random_individual,3,3
3,529,0.3507456564256878,1.1138769388198853,random_individual,3,3
4,689,0.29024028570271104,1.1428438425064087,random_individual,3,3
5,945,0.2760573444803417,1.0737751722335815,random_individual,3,3
6,1526,0.28565632090444243,1.0393304824829102,random_individual,3,3
7,2581,0.31176241750783773,1.037670612335205,random_individual,3,3
8,2699,0.3284430187114079,1.020630121231079,random_individual,3,3
9,3048,0.23688751379371964,1.0201797485351562,random_individual,3,3
10,3445,0.18681639499243038,1.0188299417495728,random_individual,3,3
11,3618,0.20548017574739097,1.016318917274475,random_individual,3,3
12,4201,0.20593633450998913,1.020674705505371,random_individual,3,3
13,4687,0.28059309549526873,0.9982593059539795,random_individual,3,3
14,5240,0.2710039990568002,1.0026098489761353,random_individual,3,3
15,5442,0.28429173474634345,1.0019577741622925,random_individual,3,3
1,92,0.24683004912635814,1.0435242652893066,random_individual,4,3
2,378,0.23590460635450286,1.0775097608566284,random_individual,4,3
3,529,0.15211773485473887,1.099273443222046,random_individual,4,3
4,689,0.1813875900889535,1.090590000152588,random_individual,4,3
5,945,0.19556491936667256,1.064720869064331,random_individual,4,3
6,1526,0.2306305844461995,1.0612038373947144,random_individual,4,3
7,2581,0.24071636138521255,1.0555140972137451,random_individual,4,3
8,2699,0.30509957376191615,1.0423325300216675,random_individual,4,3
9,3048,0.2919400354129197,1.0242581367492676,random_individual,4,3
10,3445,0.28184054425703325,1.0319539308547974,random_individual,4,3
11,3618,0.2782396392390992,1.0306494235992432,random_individual,4,3
12,4201,0.283414206788082,1.0274666547775269,random_individual,4,3
13,4687,0.3155652031536879,1.0155949592590332,random_individual,4,3
14,5240,0.3098272790771495,1.0015603303909302,random_individual,4,3
15,5442,0.28429173474634345,1.0019577741622925,random_individual,4,3
