n_removed,n_islands_remaining,n_individuals_remaining,corr_eval,mse_adj,method,order_seed,n_islands,n_individuals,target_island
14,1,256,0.12199974754278593,1.3518619537353516,shapley_mean,-1,1,256,5
13,2,374,0.13197440760329512,1.3469918966293335,shapley_mean,-1,2,374,5
12,3,723,0.15578308761799142,1.3411966562271118,shapley_mean,-1,3,723,5
11,4,1209,0.16024138500089125,1.3374638557434082,shapley_mean,-1,4,1209,5
10,5,1495,0.1709616644525,1.3324952125549316,shapley_mean,-1,5,1495,5
9,6,1697,0.1689998887916174,1.3347097635269165,shapley_mean,-1,6,1697,5
8,7,2250,0.1572478937307575,1.343311071395874,shapley_mean,-1,7,2250,5
7,8,2441,0.16015372545276368,1.3416881561279297,shapley_mean,-1,8,2441,5
6,9,2614,0.16417625766988325,1.3380093574523926,shapley_mean,-1,9,2614,5
5,10,3197,0.14884210608197065,1.3394304513931274,shapley_mean,-1,10,3197,5
4,11,3778,0.15336982324000634,1.3360072374343872,shapley_mean,-1,11,3778,5
3,12,3870,0.15282773877855535,1.336244821548462,shapley_mean,-1,12,3870,5
2,13,4267,0.15016997869070348,1.3365002870559692,shapley_mean,-1,13,4267,5
1,14,4427,0.15267411257577315,1.3352141380310059,shapley_mean,-1,14,4427,5
0,15,4578,0.15442781985749224,1.335630178451538,shapley_mean,-1,15,4578,5
14,1,256,0.06810808285343735,1.3729544878005981,random_individual,0,1,256,5
13,2,374,0.0849652917504569,1.3695825338363647,random_individual,0,2,374,5
12,3,723,0.13071048542885316,1.3606245517730713,random_individual,0,3,723,5
11,4,1209,0.10154857108266956,1.3579665422439575,random_individual,0,4,1209,5
10,5,1495,0.09987702609424466,1.3578670024871826,random_individual,0,5,1495,5
9,6,1697,0.11018191477694314,1.3563182353973389,random_individual,0,6,1697,5
8,7,2250,0.1317518908625944,1.3445693254470825,random_individual,0,7,2250,5
7,8,2441,0.12832735779518537,1.3448179960250854,random_individual,0,8,2441,5
6,9,2614,0.13181200519683078,1.3438104391098022,random_individual,0,9,2614,5
5,10,3197,0.13674117595719978,1.340824842453003,random_individual,0,10,3197,5
4,11,3778,0.15268727365472978,1.3361916542053223,random_individual,0,11,3778,5
3,12,3870,0.15585975081898887,1.3371447324752808,random_individual,0,12,3870,5
