trait,target_island,target_island_name,repeat,repeat_seed,method,weight_scheme,n_components,ringnr,ringnumber,source_island,source_island_name,rank,avg_grm,weight
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L19988,8L19988,4,Gjerøy,1678,0.0022775116609922885,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L19992,8L19992,4,Gjerøy,1,0.08115848490601968,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L19998,8L19998,5,Hestmannøy,2570,-0.00015800657806430555,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L26526,8L26526,9,Sleneset,1670,0.0023041070585150887,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L26528,8L26528,6,Indre Kvarøy,2140,0.0010393442957870565,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L26538,8L26538,10,Aldra,2826,-0.0009262179824680278,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L26576,8L26576,6,Indre Kvarøy,1171,0.0036985663432235146,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L26578,8L26578,6,Indre Kvarøy,3027,-0.0017072393484438282,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L26579,8L26579,5,Hestmannøy,1746,0.0021194352997601197,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L26581,8L26581,6,Indre Kvarøy,2585,-0.00020220215668062156,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L26582,8L26582,6,Indre Kvarøy,2868,-0.0010587992939806391,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L26586,8L26586,5,Hestmannøy,1503,0.0027330476157901317,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L26587,8L26587,5,Hestmannøy,2268,0.0007078201185533673,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L26591,8L26591,5,Hestmannøy,3891,-0.006224895682850331,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L26595,8L26595,6,Indre Kvarøy,1679,0.0022769101280688997,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L26596,8L26596,6,Indre Kvarøy,1084,0.003955524983584155,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L26597,8L26597,6,Indre Kvarøy,3042,-0.0017850339935643006,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L30001,8L30001,10,Aldra,2976,-0.0015105500972843991,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L30059,8L30059,13,Southern 3,3598,-0.0046015468363283536,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L30090,8L30090,13,Southern 3,3844,-0.005997844878912032,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L30154,8L30154,11,Southern 1,4107,-0.007237545066942345,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L30162,8L30162,12,Southern 2,3753,-0.005492065429084363,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L30164,8L30164,12,Southern 2,3361,-0.0032535709819912608,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L30167,8L30167,12,Southern 2,3339,-0.0031123311048903363,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L30168,8L30168,12,Southern 2,3252,-0.002675354709091239,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L30180,8L30180,12,Southern 2,3606,-0.004659006964786473,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L30185,8L30185,12,Southern 2,4093,-0.0071788080884990346,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L30249,8L30249,10,Aldra,2313,0.0005907023875851868,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L30260,8L30260,5,Hestmannøy,1303,0.0032739074656543306,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L30286,8L30286,5,Hestmannøy,2883,-0.0011446091590660934,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L30289,8L30289,5,Hestmannøy,2197,0.0008565825331307157,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L30298,8L30298,5,Hestmannøy,215,0.010072360224144223,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L30300,8L30300,5,Hestmannøy,897,0.004642600993075263,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L30320,8L30320,5,Hestmannøy,2789,-0.0007987169762484586,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L30340,8L30340,6,Indre Kvarøy,1125,0.0038517261744019067,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L30352,8L30352,7,Onøy og Lurøy,1176,0.003690460034159443,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L30354,8L30354,7,Onøy og Lurøy,1669,0.0023062205010579264,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L30355,8L30355,7,Onøy og Lurøy,1115,0.003887224529840017,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L30363,8L30363,10,Aldra,1864,0.0017629884089461097,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L30372,8L30372,2,Træna,3730,-0.005358996959281421,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L30388,8L30388,3,Selvær,788,0.005111955895254424,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L30396,8L30396,2,Træna,1211,0.0035931822223261496,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L30416,8L30416,8,Lovund,888,0.004683160254479589,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L30444,8L30444,4,Gjerøy,3512,-0.004034740192949674,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L30445,8L30445,4,Gjerøy,695,0.00556599182114372,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L30446,8L30446,4,Gjerøy,2819,-0.0008957326355341135,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L30449,8L30449,4,Gjerøy,1370,0.0031073075962888444,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L30451,8L30451,6,Indre Kvarøy,1127,0.003846181627289854,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L30459,8L30459,12,Southern 2,3551,-0.00425757606983059,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L30467,8L30467,12,Southern 2,3526,-0.004106184365278954,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L30468,8L30468,12,Southern 2,3290,-0.0028485797600747488,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L30473,8L30473,12,Southern 2,3785,-0.005662702249379906,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L30485,8L30485,12,Southern 2,2521,1.5222837169206321e-05,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L30487,8L30487,12,Southern 2,3646,-0.004890520131578469,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L30499,8L30499,2,Træna,1482,0.0027863326205213247,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L30500,8L30500,2,Træna,2491,9.019354338350235e-05,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L30591,8L30591,5,Hestmannøy,2813,-0.0008815016521054849,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L30596,8L30596,4,Gjerøy,1758,0.002067006452086143,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L30598,8L30598,5,Hestmannøy,3078,-0.0019319003427336861,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L30599,8L30599,5,Hestmannøy,1811,0.0019105814131055686,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L30604,8L30604,11,Southern 1,4152,-0.0074069124264307135,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L30631,8L30631,12,Southern 2,3608,-0.004660277667453331,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L30633,8L30633,12,Southern 2,3525,-0.0041059896650566165,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L30634,8L30634,12,Southern 2,3889,-0.006218520237572749,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L30641,8L30641,11,Southern 1,4894,-0.009931882343353285,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L30667,8L30667,13,Southern 3,4281,-0.007875607441440124,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L30695,8L30695,12,Southern 2,3750,-0.005471787943711834,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L30696,8L30696,12,Southern 2,4135,-0.0073420791215288205,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L30697,8L30697,12,Southern 2,4684,-0.009227264671972775,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L30698,8L30698,12,Southern 2,3502,-0.003986939756142399,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L30709,8L30709,12,Southern 2,3635,-0.004795385881289767,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L30712,8L30712,12,Southern 2,4247,-0.007749952488548146,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L30724,8L30724,12,Southern 2,4230,-0.007692098091889791,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L30748,8L30748,11,Southern 1,4768,-0.009484578895695211,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L30750,8L30750,11,Southern 1,4121,-0.007271552760844974,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L30752,8L30752,11,Southern 1,5131,-0.010852789334711472,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L30753,8L30753,11,Southern 1,5523,-0.013138089456497233,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L30757,8L30757,11,Southern 1,3904,-0.006286394683339702,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L30758,8L30758,11,Southern 1,4401,-0.008328290994043483,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L30759,8L30759,11,Southern 1,5557,-0.013950043127461528,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L30760,8L30760,11,Southern 1,3824,-0.005877578251766221,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L30761,8L30761,10,Aldra,2272,0.000695693679939705,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L30762,8L30762,12,Southern 2,2731,-0.0006064423678427486,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L30763,8L30763,12,Southern 2,2821,-0.0009118992127545465,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L30764,8L30764,12,Southern 2,3559,-0.004325664294035036,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L30765,8L30765,12,Southern 2,4111,-0.0072436623730544785,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L30766,8L30766,12,Southern 2,3520,-0.004081527217962369,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L30767,8L30767,12,Southern 2,3683,-0.005121895497669225,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L30768,8L30768,12,Southern 2,3481,-0.0038620531910721805,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L30770,8L30770,12,Southern 2,3374,-0.0033252769477031523,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L30771,8L30771,12,Southern 2,3768,-0.005588935790385945,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L30772,8L30772,12,Southern 2,3225,-0.0025366479095852547,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L30777,8L30777,12,Southern 2,3590,-0.00455021304737486,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L30778,8L30778,12,Southern 2,3830,-0.00590920000560293,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L30779,8L30779,4,Gjerøy,3005,-0.0016327592711076575,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L30780,8L30780,4,Gjerøy,2592,-0.0002139458908796772,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L30781,8L30781,4,Gjerøy,949,0.004401886373827038,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L30782,8L30782,4,Gjerøy,1807,0.0019274564916660424,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L30783,8L30783,5,Hestmannøy,247,0.009441483378751976,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L30784,8L30784,5,Hestmannøy,2022,0.0013760014262773942,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L30807,8L30807,2,Træna,1469,0.00282822225099419,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L30809,8L30809,3,Selvær,2616,-0.00027681505669363375,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L30813,8L30813,9,Sleneset,2777,-0.0007752815841290427,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L30819,8L30819,3,Selvær,1346,0.0031716045464510517,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L30829,8L30829,3,Selvær,1783,0.0020052927946764016,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L30832,8L30832,3,Selvær,2749,-0.0006966182270300842,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L30847,8L30847,5,Hestmannøy,3106,-0.002021397069912727,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L30848,8L30848,3,Selvær,2166,0.0009680001122558288,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L30851,8L30851,2,Træna,1221,0.0035661493578215383,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L30859,8L30859,9,Sleneset,2601,-0.00023532260955587886,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L30876,8L30876,1,Myken,970,0.004305409932382381,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L30882,8L30882,4,Gjerøy,2033,0.0013464131160143677,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L30890,8L30890,5,Hestmannøy,2576,-0.00017525304273669322,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L30898,8L30898,5,Hestmannøy,255,0.009232241359609308,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L30899,8L30899,11,Southern 1,3516,-0.004060872828723784,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L30900,8L30900,11,Southern 1,3667,-0.005032838879089193,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L30917,8L30917,2,Træna,1397,0.0030364014206894943,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L30947,8L30947,2,Træna,3356,-0.0032141486228295193,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L30963,8L30963,2,Træna,2019,0.0013903922806079545,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L30972,8L30972,9,Sleneset,3269,-0.002758759259898492,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L30984,8L30984,9,Sleneset,2005,0.0014120022045045202,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L48304,8L48304,5,Hestmannøy,3304,-0.002930523780989027,1.0
body_mass,0,Nesøy,0,2076391374,bpcrr_weight_uniform,uniform,500,8L48310,8L48310,5,Hestmannøy,1664,0.002317688731222091,1.0
