trait,target_island,target_island_name,repeat,split_seed,n_islands,n_individuals,corr_eval,mse_adj,method,order_seed
thr_wing,3,Selvær,5,5014,1,286,0.09277377898518015,1.291425347328186,random_individual,0
thr_wing,3,Selvær,5,5014,2,446,0.1090753606287845,1.2693036794662476,random_individual,0
thr_wing,3,Selvær,5,5014,3,795,0.08692092968863795,1.276122808456421,random_individual,0
thr_wing,3,Selvær,5,5014,4,946,0.10191005697076932,1.264854907989502,random_individual,0
thr_wing,3,Selvær,5,5014,5,1119,0.10940345041794415,1.2555087804794312,random_individual,0
thr_wing,3,Selvær,5,5014,6,1700,0.039631040944279085,1.277596354484558,random_individual,0
thr_wing,3,Selvær,5,5014,7,2755,0.26455987210799986,1.1559394598007202,random_individual,0
thr_wing,3,Selvær,5,5014,8,2873,0.2765927982659138,1.1551923751831055,random_individual,0
thr_wing,3,Selvær,5,5014,9,3426,0.2749489679848173,1.1455070972442627,random_individual,0
thr_wing,3,Selvær,5,5014,10,4114,0.31715632944653727,1.1064168214797974,random_individual,0
thr_wing,3,Selvær,5,5014,11,4697,0.37839641526901996,1.0572383403778076,random_individual,0
thr_wing,3,Selvær,5,5014,12,5094,0.38317302879806797,1.052551031112671,random_individual,0
thr_wing,3,Selvær,5,5014,13,5350,0.3969145481928479,1.0449645519256592,random_individual,0
thr_wing,3,Selvær,5,5014,14,5442,0.3950815355780325,1.0512704849243164,random_individual,0
thr_wing,3,Selvær,5,5014,1,286,0.1040992415945817,1.2712363004684448,random_individual,1
thr_wing,3,Selvær,5,5014,2,446,0.21093707544428028,1.2419627904891968,random_individual,1
thr_wing,3,Selvær,5,5014,3,795,0.3112184952207614,1.1725988388061523,random_individual,1
thr_wing,3,Selvær,5,5014,4,946,0.3330402808658665,1.157242774963379,random_individual,1
thr_wing,3,Selvær,5,5014,5,1119,0.31899254886708694,1.163164496421814,random_individual,1
thr_wing,3,Selvær,5,5014,6,1700,0.35380567581731875,1.1261215209960938,random_individual,1
thr_wing,3,Selvær,5,5014,7,2755,0.41230934569967675,1.0856353044509888,random_individual,1
thr_wing,3,Selvær,5,5014,8,2873,0.3908869802678919,1.0946063995361328,random_individual,1
thr_wing,3,Selvær,5,5014,9,3426,0.4057862036778871,1.073027491569519,random_individual,1
thr_wing,3,Selvær,5,5014,10,4114,0.4031818340874406,1.0621364116668701,random_individual,1
thr_wing,3,Selvær,5,5014,11,4697,0.4099920623925587,1.0693106651306152,random_individual,1
thr_wing,3,Selvær,5,5014,12,5094,0.41958993170912745,1.0507302284240723,random_individual,1
thr_wing,3,Selvær,5,5014,13,5350,0.3995711534580515,1.0536425113677979,random_individual,1
thr_wing,3,Selvær,5,5014,14,5442,0.3950815355780325,1.0512704849243164,random_individual,1
thr_wing,3,Selvær,5,5014,1,286,0.04472223036092473,1.3002254962921143,random_individual,2
thr_wing,3,Selvær,5,5014,2,446,0.17565716575828305,1.273133635520935,random_individual,2
thr_wing,3,Selvær,5,5014,3,795,0.19490988147257549,1.2439966201782227,random_individual,2
thr_wing,3,Selvær,5,5014,4,946,0.24507081998087415,1.2194403409957886,random_individual,2
thr_wing,3,Selvær,5,5014,5,1119,0.28314960853631704,1.1990807056427002,random_individual,2
thr_wing,3,Selvær,5,5014,6,1700,0.3161251899817893,1.164311408996582,random_individual,2
thr_wing,3,Selvær,5,5014,7,2755,0.32503790102922697,1.1345634460449219,random_individual,2
thr_wing,3,Selvær,5,5014,8,2873,0.32404270693907594,1.1338531970977783,random_individual,2
thr_wing,3,Selvær,5,5014,9,3426,0.36340825823267103,1.0985149145126343,random_individual,2
thr_wing,3,Selvær,5,5014,10,4114,0.37529315150024584,1.0756062269210815,random_individual,2
thr_wing,3,Selvær,5,5014,11,4697,0.3940262213660993,1.0529524087905884,random_individual,2
thr_wing,3,Selvær,5,5014,12,5094,0.390014918746949,1.0503742694854736,random_individual,2
thr_wing,3,Selvær,5,5014,13,5350,0.3956355083584431,1.048400640487671,random_individual,2
thr_wing,3,Selvær,5,5014,14,5442,0.3950815355780325,1.0512704849243164,random_individual,2
thr_wing,3,Selvær,6,6014,1,118,0.13668163651669696,1.3270940780639648,random_individual,0
thr_wing,3,Selvær,6,6014,2,374,0.054948012707195015,1.3290714025497437,random_individual,0
thr_wing,3,Selvær,6,6014,3,525,-0.006121649401990917,1.36711585521698,random_individual,0
thr_wing,3,Selvær,6,6014,4,685,0.041006661338202605,1.3401086330413818,random_individual,0
thr_wing,3,Selvær,6,6014,5,858,0.06425468965985466,1.3410662412643433,random_individual,0
thr_wing,3,Selvær,6,6014,6,1411,0.07977905463146627,1.3444145917892456,random_individual,0
thr_wing,3,Selvær,6,6014,7,1697,0.06922074512089807,1.341362476348877,random_individual,0
thr_wing,3,Selvær,6,6014,8,2278,0.08515074378281362,1.3363457918167114,random_individual,0
thr_wing,3,Selvær,6,6014,9,2966,0.19428054684482365,1.250423789024353,random_individual,0
thr_wing,3,Selvær,6,6014,10,4021,0.2704274168504458,1.2006733417510986,random_individual,0
thr_wing,3,Selvær,6,6014,11,4604,0.28173134506001263,1.1817283630371094,random_individual,0
thr_wing,3,Selvær,6,6014,12,4953,0.33698217539242664,1.1372417211532593,random_individual,0
thr_wing,3,Selvær,6,6014,13,5350,0.3708792837671188,1.1120178699493408,random_individual,0
thr_wing,3,Selvær,6,6014,14,5442,0.3773199605792006,1.1072818040847778,random_individual,0
thr_wing,3,Selvær,6,6014,1,118,-0.005782670466442548,1.349588394165039,random_individual,1
thr_wing,3,Selvær,6,6014,2,374,0.22318808888538513,1.2850184440612793,random_individual,1
thr_wing,3,Selvær,6,6014,3,525,0.3021843204502099,1.2604398727416992,random_individual,1
thr_wing,3,Selvær,6,6014,4,685,0.32922280965383766,1.2487791776657104,random_individual,1
thr_wing,3,Selvær,6,6014,5,858,0.31398070026558156,1.2464386224746704,random_individual,1
thr_wing,3,Selvær,6,6014,6,1411,0.3665947628676153,1.2369590997695923,random_individual,1
thr_wing,3,Selvær,6,6014,7,1697,0.33603244087734063,1.2217085361480713,random_individual,1
thr_wing,3,Selvær,6,6014,8,2278,0.29956785071962927,1.2070780992507935,random_individual,1
thr_wing,3,Selvær,6,6014,9,2966,0.3248879064718059,1.1628015041351318,random_individual,1
thr_wing,3,Selvær,6,6014,10,4021,0.4026931130883085,1.1043879985809326,random_individual,1
thr_wing,3,Selvær,6,6014,11,4604,0.35192421880414776,1.1249780654907227,random_individual,1
thr_wing,3,Selvær,6,6014,12,4953,0.3682112700693407,1.121110439300537,random_individual,1
thr_wing,3,Selvær,6,6014,13,5350,0.37840871181871394,1.109572172164917,random_individual,1
thr_wing,3,Selvær,6,6014,14,5442,0.3773199605792006,1.1072818040847778,random_individual,1
thr_wing,3,Selvær,6,6014,1,118,0.012960186097061689,1.3356136083602905,random_individual,2
thr_wing,3,Selvær,6,6014,2,374,0.19833697728295188,1.2772624492645264,random_individual,2
thr_wing,3,Selvær,6,6014,3,525,0.30327018759163293,1.2551316022872925,random_individual,2
thr_wing,3,Selvær,6,6014,4,685,0.34175712617275666,1.2401299476623535,random_individual,2
thr_wing,3,Selvær,6,6014,5,858,0.3505270075791074,1.2167123556137085,random_individual,2
thr_wing,3,Selvær,6,6014,6,1411,0.31009221953234134,1.2137428522109985,random_individual,2
thr_wing,3,Selvær,6,6014,7,1697,0.2930452003861824,1.2043981552124023,random_individual,2
thr_wing,3,Selvær,6,6014,8,2278,0.30854031841157836,1.1874003410339355,random_individual,2
thr_wing,3,Selvær,6,6014,9,2966,0.3325536772110748,1.163331389427185,random_individual,2
thr_wing,3,Selvær,6,6014,10,4021,0.3857519640729399,1.1216169595718384,random_individual,2
thr_wing,3,Selvær,6,6014,11,4604,0.4013805748993852,1.096328854560852,random_individual,2
thr_wing,3,Selvær,6,6014,12,4953,0.3834896611286765,1.09920072555542,random_individual,2
thr_wing,3,Selvær,6,6014,13,5350,0.3760543223179799,1.1055793762207031,random_individual,2
thr_wing,3,Selvær,6,6014,14,5442,0.3773199605792006,1.1072818040847778,random_individual,2
thr_wing,3,Selvær,7,7014,1,286,-0.01562546586968443,1.2575628757476807,random_individual,0
thr_wing,3,Selvær,7,7014,2,404,-0.0024464505347102494,1.240081787109375,random_individual,0
thr_wing,3,Selvær,7,7014,3,496,0.10609137025833087,1.2187999486923218,random_individual,0
thr_wing,3,Selvær,7,7014,4,656,0.14777162261115948,1.2081902027130127,random_individual,0
thr_wing,3,Selvær,7,7014,5,1711,0.21262919454228105,1.1592389345169067,random_individual,0
thr_wing,3,Selvær,7,7014,6,2294,0.243429936497536,1.1557559967041016,random_individual,0
thr_wing,3,Selvær,7,7014,7,2875,0.27894756472303367,1.1033061742782593,random_individual,0
thr_wing,3,Selvær,7,7014,8,3224,0.32354130072601134,1.0686373710632324,random_individual,0
thr_wing,3,Selvær,7,7014,9,3912,0.2955409722398992,1.0688972473144531,random_individual,0
thr_wing,3,Selvær,7,7014,10,4465,0.331810614677047,1.0214602947235107,random_individual,0
thr_wing,3,Selvær,7,7014,11,4638,0.35403589987240014,1.0187228918075562,random_individual,0
thr_wing,3,Selvær,7,7014,12,4789,0.36348352924276567,1.0151216983795166,random_individual,0
thr_wing,3,Selvær,7,7014,13,5186,0.36594490785652767,1.011744737625122,random_individual,0
thr_wing,3,Selvær,7,7014,14,5442,0.3611294224918268,1.0139684677124023,random_individual,0
thr_wing,3,Selvær,7,7014,1,286,0.20560578214766462,1.1816775798797607,random_individual,1
thr_wing,3,Selvær,7,7014,2,404,0.13282719813211705,1.193145990371704,random_individual,1
thr_wing,3,Selvær,7,7014,3,496,0.09653350220462384,1.2073673009872437,random_individual,1
thr_wing,3,Selvær,7,7014,4,656,0.1865035049420376,1.1728774309158325,random_individual,1
thr_wing,3,Selvær,7,7014,5,1711,0.2952199241009837,1.12141752243042,random_individual,1
thr_wing,3,Selvær,7,7014,6,2294,0.26765012459836857,1.1217243671417236,random_individual,1
thr_wing,3,Selvær,7,7014,7,2875,0.2095246913103402,1.1352770328521729,random_individual,1
thr_wing,3,Selvær,7,7014,8,3224,0.25423360558385155,1.1108556985855103,random_individual,1
thr_wing,3,Selvær,7,7014,9,3912,0.32880494247190567,1.0776646137237549,random_individual,1
thr_wing,3,Selvær,7,7014,10,4465,0.3592173237973447,1.0449752807617188,random_individual,1
thr_wing,3,Selvær,7,7014,11,4638,0.36456741009564547,1.0336055755615234,random_individual,1
thr_wing,3,Selvær,7,7014,12,4789,0.35233298086481635,1.0338205099105835,random_individual,1
thr_wing,3,Selvær,7,7014,13,5186,0.35214545474251335,1.0173101425170898,random_individual,1
thr_wing,3,Selvær,7,7014,14,5442,0.3611294224918268,1.0139684677124023,random_individual,1
thr_wing,3,Selvær,7,7014,1,286,-0.08214016347652751,1.26803457736969,random_individual,2
thr_wing,3,Selvær,7,7014,2,404,-0.011346922060839718,1.2709388732910156,random_individual,2
thr_wing,3,Selvær,7,7014,3,496,0.07086499450306105,1.2473454475402832,random_individual,2
thr_wing,3,Selvær,7,7014,4,656,0.07247923514465583,1.2534664869308472,random_individual,2
thr_wing,3,Selvær,7,7014,5,1711,0.2638339800415928,1.1502474546432495,random_individual,2
thr_wing,3,Selvær,7,7014,6,2294,0.22981588277560377,1.1363651752471924,random_individual,2
thr_wing,3,Selvær,7,7014,7,2875,0.26491173398386797,1.104483723640442,random_individual,2
thr_wing,3,Selvær,7,7014,8,3224,0.27236796319298734,1.0973718166351318,random_individual,2
thr_wing,3,Selvær,7,7014,9,3912,0.30914630444998925,1.067745566368103,random_individual,2
thr_wing,3,Selvær,7,7014,10,4465,0.36540231362434056,1.031800627708435,random_individual,2
thr_wing,3,Selvær,7,7014,11,4638,0.3536091217571526,1.022348403930664,random_individual,2
thr_wing,3,Selvær,7,7014,12,4789,0.3556651447877015,1.0271704196929932,random_individual,2
thr_wing,3,Selvær,7,7014,13,5186,0.35959830939081416,1.0236659049987793,random_individual,2
thr_wing,3,Selvær,7,7014,14,5442,0.3611294224918268,1.0139684677124023,random_individual,2
thr_wing,3,Selvær,8,8014,1,286,0.05460920907194633,1.23399019241333,random_individual,0
thr_wing,3,Selvær,8,8014,2,437,0.13746097428204218,1.2084978818893433,random_individual,0
thr_wing,3,Selvær,8,8014,3,555,0.1838163920736924,1.192534327507019,random_individual,0
thr_wing,3,Selvær,8,8014,4,647,0.1706692413797211,1.1888831853866577,random_individual,0
thr_wing,3,Selvær,8,8014,5,1702,0.1312807222113602,1.1501433849334717,random_individual,0
thr_wing,3,Selvær,8,8014,6,2285,0.21169292205172419,1.1071857213974,random_individual,0
thr_wing,3,Selvær,8,8014,7,2445,0.23229170986368958,1.0895081758499146,random_individual,0
thr_wing,3,Selvær,8,8014,8,3133,0.2320487523830005,1.0998698472976685,random_individual,0
thr_wing,3,Selvær,8,8014,9,3482,0.28304817203593147,1.095152735710144,random_individual,0
thr_wing,3,Selvær,8,8014,10,4035,0.3138024040188535,1.0653780698776245,random_individual,0
thr_wing,3,Selvær,8,8014,11,4616,0.32877080187439156,1.0520633459091187,random_individual,0
thr_wing,3,Selvær,8,8014,12,4872,0.3768843746984722,1.016783356666565,random_individual,0
thr_wing,3,Selvær,8,8014,13,5269,0.38018024590946575,1.01658296585083,random_individual,0
thr_wing,3,Selvær,8,8014,14,5442,0.3735578991591631,1.0115783214569092,random_individual,0
thr_wing,3,Selvær,8,8014,1,286,-0.07635389776844162,1.248052716255188,random_individual,1
thr_wing,3,Selvær,8,8014,2,437,-0.08483141887457339,1.2584844827651978,random_individual,1
thr_wing,3,Selvær,8,8014,3,555,-0.054072556179166856,1.266580581665039,random_individual,1
thr_wing,3,Selvær,8,8014,4,647,-0.03608914752747346,1.2722816467285156,random_individual,1
thr_wing,3,Selvær,8,8014,5,1702,0.16118132512687205,1.1640474796295166,random_individual,1
thr_wing,3,Selvær,8,8014,6,2285,0.1697196130466408,1.1573247909545898,random_individual,1
thr_wing,3,Selvær,8,8014,7,2445,0.20707428443299128,1.1389092206954956,random_individual,1
thr_wing,3,Selvær,8,8014,8,3133,0.30607973042568304,1.0883899927139282,random_individual,1
thr_wing,3,Selvær,8,8014,9,3482,0.35110879902942965,1.065672516822815,random_individual,1
thr_wing,3,Selvær,8,8014,10,4035,0.30964112315149994,1.055443525314331,random_individual,1
thr_wing,3,Selvær,8,8014,11,4616,0.302256399757867,1.0582150220870972,random_individual,1
thr_wing,3,Selvær,8,8014,12,4872,0.32045280531222936,1.0520120859146118,random_individual,1
thr_wing,3,Selvær,8,8014,13,5269,0.31761543650456514,1.0535026788711548,random_individual,1
thr_wing,3,Selvær,8,8014,14,5442,0.3735578991591631,1.0115783214569092,random_individual,1
thr_wing,3,Selvær,8,8014,1,286,0.0634055377245535,1.2697092294692993,random_individual,2
thr_wing,3,Selvær,8,8014,2,437,0.04190894719964421,1.246472716331482,random_individual,2
thr_wing,3,Selvær,8,8014,3,555,0.031397172524154075,1.2471973896026611,random_individual,2
thr_wing,3,Selvær,8,8014,4,647,0.11314722572449928,1.2238060235977173,random_individual,2
thr_wing,3,Selvær,8,8014,5,1702,0.27098513178937356,1.1369320154190063,random_individual,2
thr_wing,3,Selvær,8,8014,6,2285,0.2539842218262248,1.1223595142364502,random_individual,2
thr_wing,3,Selvær,8,8014,7,2445,0.25493515206629813,1.1103190183639526,random_individual,2
thr_wing,3,Selvær,8,8014,8,3133,0.385033419056052,1.0611519813537598,random_individual,2
thr_wing,3,Selvær,8,8014,9,3482,0.4121138235087906,1.049088954925537,random_individual,2
thr_wing,3,Selvær,8,8014,10,4035,0.4207273572222997,1.018419861793518,random_individual,2
thr_wing,3,Selvær,8,8014,11,4616,0.36772716463441146,1.0261762142181396,random_individual,2
thr_wing,3,Selvær,8,8014,12,4872,0.36319975131867466,1.021069049835205,random_individual,2
thr_wing,3,Selvær,8,8014,13,5269,0.38036589125478015,1.0072451829910278,random_individual,2
thr_wing,3,Selvær,8,8014,14,5442,0.3735578991591631,1.0115783214569092,random_individual,2
thr_wing,3,Selvær,9,9014,1,286,0.25177742989976787,1.146376132965088,random_individual,0
thr_wing,3,Selvær,9,9014,2,404,0.2262747383147942,1.1538132429122925,random_individual,0
thr_wing,3,Selvær,9,9014,3,555,0.19048345778986042,1.1636732816696167,random_individual,0
thr_wing,3,Selvær,9,9014,4,1610,0.1905707486304432,1.1446559429168701,random_individual,0
thr_wing,3,Selvær,9,9014,5,1959,0.19701919543282653,1.1414817571640015,random_individual,0
thr_wing,3,Selvær,9,9014,6,2540,0.26484895516122026,1.0682575702667236,random_individual,0
thr_wing,3,Selvær,9,9014,7,3123,0.2933344619340465,1.0324034690856934,random_individual,0
thr_wing,3,Selvær,9,9014,8,3296,0.24799263712518477,1.042299747467041,random_individual,0
thr_wing,3,Selvær,9,9014,9,3456,0.2503511497666575,1.0376973152160645,random_individual,0
thr_wing,3,Selvær,9,9014,10,4144,0.31408531826068026,0.9992894530296326,random_individual,0
thr_wing,3,Selvær,9,9014,11,4697,0.3170353046664825,0.9912481904029846,random_individual,0
thr_wing,3,Selvær,9,9014,12,5094,0.31833728563257363,0.9795131683349609,random_individual,0
thr_wing,3,Selvær,9,9014,13,5186,0.31912410269502467,0.9778780937194824,random_individual,0
thr_wing,3,Selvær,9,9014,14,5442,0.3428463630340198,0.9665253162384032,random_individual,0
thr_wing,3,Selvær,9,9014,1,286,-0.027591398013752152,1.1950709819793701,random_individual,1
thr_wing,3,Selvær,9,9014,2,404,-0.05062017459316478,1.1873286962509155,random_individual,1
thr_wing,3,Selvær,9,9014,3,555,0.003552721566961533,1.1719715595245361,random_individual,1
thr_wing,3,Selvær,9,9014,4,1610,0.1875865547554156,1.1269187927246094,random_individual,1
thr_wing,3,Selvær,9,9014,5,1959,0.1745413356869978,1.127747654914856,random_individual,1
thr_wing,3,Selvær,9,9014,6,2540,0.17764478768884773,1.1098237037658691,random_individual,1
thr_wing,3,Selvær,9,9014,7,3123,0.2033452692909319,1.0835500955581665,random_individual,1
thr_wing,3,Selvær,9,9014,8,3296,0.21711822519137655,1.0794700384140015,random_individual,1
thr_wing,3,Selvær,9,9014,9,3456,0.22864122820304658,1.0664438009262085,random_individual,1
thr_wing,3,Selvær,9,9014,10,4144,0.28756051271456895,1.0285851955413818,random_individual,1
thr_wing,3,Selvær,9,9014,11,4697,0.3098987630228742,1.0092331171035767,random_individual,1
thr_wing,3,Selvær,9,9014,12,5094,0.31149864561539503,0.9963601231575012,random_individual,1
thr_wing,3,Selvær,9,9014,13,5186,0.3089913218275593,0.9955530762672424,random_individual,1
thr_wing,3,Selvær,9,9014,14,5442,0.3428463630340198,0.9665253162384032,random_individual,1
thr_wing,3,Selvær,9,9014,1,286,0.17847232498189766,1.1315253973007202,random_individual,2
thr_wing,3,Selvær,9,9014,2,404,0.2608452578865633,1.106406569480896,random_individual,2
thr_wing,3,Selvær,9,9014,3,555,0.23751425493129577,1.1151777505874634,random_individual,2
thr_wing,3,Selvær,9,9014,4,1610,0.2719495828708496,1.0474698543548584,random_individual,2
thr_wing,3,Selvær,9,9014,5,1959,0.27252969313249276,1.028533935546875,random_individual,2
thr_wing,3,Selvær,9,9014,6,2540,0.3040709943121435,1.002311110496521,random_individual,2
thr_wing,3,Selvær,9,9014,7,3123,0.31749516023536334,1.0138238668441772,random_individual,2
thr_wing,3,Selvær,9,9014,8,3296,0.2946391670246689,1.022613286972046,random_individual,2
thr_wing,3,Selvær,9,9014,9,3456,0.2926905776505483,1.0214874744415283,random_individual,2
thr_wing,3,Selvær,9,9014,10,4144,0.28965583848937904,1.009781837463379,random_individual,2
thr_wing,3,Selvær,9,9014,11,4697,0.31570008392197024,0.9903193116188049,random_individual,2
thr_wing,3,Selvær,9,9014,12,5094,0.34066044475382307,0.9791337847709656,random_individual,2
thr_wing,3,Selvær,9,9014,13,5186,0.3410290832873583,0.9732296466827393,random_individual,2
thr_wing,3,Selvær,9,9014,14,5442,0.3428463630340198,0.9665253162384032,random_individual,2
thr_wing,4,Gjerøy,0,14,1,92,-0.10109032001733234,1.2175899744033813,random_individual,0
thr_wing,4,Gjerøy,0,14,2,283,0.011709031329861256,1.2139184474945068,random_individual,0
thr_wing,4,Gjerøy,0,14,3,632,0.06050303863311764,1.223958969116211,random_individual,0
thr_wing,4,Gjerøy,0,14,4,888,0.06567899738202383,1.232639193534851,random_individual,0
thr_wing,4,Gjerøy,0,14,5,1469,0.032045623338531934,1.2361304759979248,random_individual,0
thr_wing,4,Gjerøy,0,14,6,1866,0.03186887939584335,1.2339205741882324,random_individual,0
thr_wing,4,Gjerøy,0,14,7,2152,0.043641953931579595,1.222971796989441,random_individual,0
thr_wing,4,Gjerøy,0,14,8,2270,0.049872535565003796,1.2165554761886597,random_individual,0
thr_wing,4,Gjerøy,0,14,9,2958,0.07664896530653036,1.2102611064910889,random_individual,0
thr_wing,4,Gjerøy,0,14,10,4013,0.0782102938246559,1.1998547315597534,random_individual,0
thr_wing,4,Gjerøy,0,14,11,4596,0.07425011226348976,1.2017834186553955,random_individual,0
thr_wing,4,Gjerøy,0,14,12,4769,0.07880400778849196,1.1972264051437378,random_individual,0
thr_wing,4,Gjerøy,0,14,13,4920,0.0869873754578217,1.1953624486923218,random_individual,0
thr_wing,4,Gjerøy,0,14,14,5080,0.0914944710759396,1.192277431488037,random_individual,0
thr_wing,4,Gjerøy,0,14,1,92,-0.05179500876209307,1.2354720830917358,random_individual,1
thr_wing,4,Gjerøy,0,14,2,283,0.052040815388880064,1.1903873682022095,random_individual,1
thr_wing,4,Gjerøy,0,14,3,632,0.11107033198616123,1.1801189184188843,random_individual,1
thr_wing,4,Gjerøy,0,14,4,888,0.08062566534601795,1.1977696418762207,random_individual,1
thr_wing,4,Gjerøy,0,14,5,1469,0.04572650125668079,1.219179391860962,random_individual,1
thr_wing,4,Gjerøy,0,14,6,1866,0.049238667035205394,1.2087209224700928,random_individual,1
thr_wing,4,Gjerøy,0,14,7,2152,0.06042444302245882,1.1960151195526123,random_individual,1
thr_wing,4,Gjerøy,0,14,8,2270,0.07619622821657794,1.193589210510254,random_individual,1
thr_wing,4,Gjerøy,0,14,9,2958,0.09961238993591011,1.173448920249939,random_individual,1
thr_wing,4,Gjerøy,0,14,10,4013,0.08077875192423313,1.197246789932251,random_individual,1
thr_wing,4,Gjerøy,0,14,11,4596,0.10102621341983928,1.1859002113342285,random_individual,1
thr_wing,4,Gjerøy,0,14,12,4769,0.10048148091644783,1.1892738342285156,random_individual,1
thr_wing,4,Gjerøy,0,14,13,4920,0.08665923704082816,1.1993235349655151,random_individual,1
thr_wing,4,Gjerøy,0,14,14,5080,0.0914944710759396,1.192277431488037,random_individual,1
thr_wing,4,Gjerøy,0,14,1,92,0.09528188884120818,1.241007924079895,random_individual,2
thr_wing,4,Gjerøy,0,14,2,283,-0.03838591200934341,1.2117564678192139,random_individual,2
thr_wing,4,Gjerøy,0,14,3,632,0.06847185626234183,1.1946660280227661,random_individual,2
thr_wing,4,Gjerøy,0,14,4,888,0.08137464374535669,1.1943515539169312,random_individual,2
thr_wing,4,Gjerøy,0,14,5,1469,0.008644706862683822,1.2236006259918213,random_individual,2
thr_wing,4,Gjerøy,0,14,6,1866,0.032212623456173865,1.2168614864349365,random_individual,2
thr_wing,4,Gjerøy,0,14,7,2152,0.042403574510630836,1.2096071243286133,random_individual,2
thr_wing,4,Gjerøy,0,14,8,2270,0.041689824002277574,1.2079226970672607,random_individual,2
thr_wing,4,Gjerøy,0,14,9,2958,0.05143731331058033,1.20840585231781,random_individual,2
thr_wing,4,Gjerøy,0,14,10,4013,0.06419667332674639,1.213172197341919,random_individual,2
thr_wing,4,Gjerøy,0,14,11,4596,0.09307530186062528,1.1956000328063965,random_individual,2
thr_wing,4,Gjerøy,0,14,12,4769,0.08765076902983293,1.1962348222732544,random_individual,2
thr_wing,4,Gjerøy,0,14,13,4920,0.09587257835472557,1.193111777305603,random_individual,2
thr_wing,4,Gjerøy,0,14,14,5080,0.0914944710759396,1.192277431488037,random_individual,2
thr_wing,4,Gjerøy,1,1014,1,118,0.04652807888244372,1.239464521408081,random_individual,0
thr_wing,4,Gjerøy,1,1014,2,269,0.08081790658522721,1.2391538619995117,random_individual,0
thr_wing,4,Gjerøy,1,1014,3,618,0.07296479293613223,1.2202589511871338,random_individual,0
thr_wing,4,Gjerøy,1,1014,4,874,0.08902322617639531,1.2172170877456665,random_individual,0
thr_wing,4,Gjerøy,1,1014,5,1160,0.1023419443300799,1.2149332761764526,random_individual,0
thr_wing,4,Gjerøy,1,1014,6,1557,0.1112916819616676,1.2150375843048096,random_individual,0
thr_wing,4,Gjerøy,1,1014,7,1649,0.11588640157584298,1.2134984731674194,random_individual,0
thr_wing,4,Gjerøy,1,1014,8,2704,0.10129772750489585,1.2045403718948364,random_individual,0
thr_wing,4,Gjerøy,1,1014,9,3287,0.09777199157419508,1.2038387060165405,random_individual,0
thr_wing,4,Gjerøy,1,1014,10,3447,0.09854185881269506,1.2111696004867554,random_individual,0
thr_wing,4,Gjerøy,1,1014,11,4135,0.10831113663684198,1.2194797992706299,random_individual,0
thr_wing,4,Gjerøy,1,1014,12,4716,0.11850467817182346,1.2137430906295776,random_individual,0
thr_wing,4,Gjerøy,1,1014,13,4889,0.12154847392680278,1.2107051610946655,random_individual,0
thr_wing,4,Gjerøy,1,1014,14,5080,0.1060280460185296,1.2180136442184448,random_individual,0
thr_wing,4,Gjerøy,1,1014,1,118,0.048357850313489416,1.244821310043335,random_individual,1
thr_wing,4,Gjerøy,1,1014,2,269,0.10772334908776453,1.2244447469711304,random_individual,1
thr_wing,4,Gjerøy,1,1014,3,618,0.1398428834713461,1.207266092300415,random_individual,1
thr_wing,4,Gjerøy,1,1014,4,874,0.09777451995873025,1.2368853092193604,random_individual,1
thr_wing,4,Gjerøy,1,1014,5,1160,0.12527196827351955,1.2299659252166748,random_individual,1
thr_wing,4,Gjerøy,1,1014,6,1557,0.11638309475506527,1.229077696800232,random_individual,1
thr_wing,4,Gjerøy,1,1014,7,1649,0.13438218083793985,1.2194135189056396,random_individual,1
thr_wing,4,Gjerøy,1,1014,8,2704,0.1323139293719359,1.2286474704742432,random_individual,1
thr_wing,4,Gjerøy,1,1014,9,3287,0.09764519009432147,1.2449612617492676,random_individual,1
thr_wing,4,Gjerøy,1,1014,10,3447,0.09968768436199671,1.2344321012496948,random_individual,1
thr_wing,4,Gjerøy,1,1014,11,4135,0.10640052901464904,1.2214806079864502,random_individual,1
thr_wing,4,Gjerøy,1,1014,12,4716,0.12435954136606338,1.2142016887664795,random_individual,1
thr_wing,4,Gjerøy,1,1014,13,4889,0.10314445613309568,1.220465064048767,random_individual,1
thr_wing,4,Gjerøy,1,1014,14,5080,0.1060280460185296,1.2180136442184448,random_individual,1
thr_wing,4,Gjerøy,1,1014,1,118,-0.05589348093547058,1.2614896297454834,random_individual,2
thr_wing,4,Gjerøy,1,1014,2,269,0.05594169263887672,1.2378489971160889,random_individual,2
thr_wing,4,Gjerøy,1,1014,3,618,0.16051477926317498,1.2063575983047485,random_individual,2
thr_wing,4,Gjerøy,1,1014,4,874,0.14701080369497718,1.218515157699585,random_individual,2
thr_wing,4,Gjerøy,1,1014,5,1160,0.18096957617093995,1.205945611000061,random_individual,2
thr_wing,4,Gjerøy,1,1014,6,1557,0.15220612431847005,1.2135226726531982,random_individual,2
thr_wing,4,Gjerøy,1,1014,7,1649,0.14642092195167936,1.2117550373077393,random_individual,2
thr_wing,4,Gjerøy,1,1014,8,2704,0.122412796880853,1.2123355865478516,random_individual,2
thr_wing,4,Gjerøy,1,1014,9,3287,0.1359015626487228,1.2154492139816284,random_individual,2
thr_wing,4,Gjerøy,1,1014,10,3447,0.12989195800142586,1.2125486135482788,random_individual,2
thr_wing,4,Gjerøy,1,1014,11,4135,0.10053245915738662,1.2214608192443848,random_individual,2
