n_islands,n_individuals,corr_eval,mse_adj,method,order_seed,trait,target_island,repeat,split_seed
9,2908,0.1189858970971135,1.0051177740097046,shapley_mean,-1,thr_wing,8,8,8014
10,3963,0.077641419633882,1.0141452550888062,shapley_mean,-1,thr_wing,8,8,8014
11,4651,0.0732982671020079,1.0169419050216677,shapley_mean,-1,thr_wing,8,8,8014
12,5204,0.097585609923413,1.002740740776062,shapley_mean,-1,thr_wing,8,8,8014
13,5322,0.1033464226323681,1.002010703086853,shapley_mean,-1,thr_wing,8,8,8014
14,5482,0.1240914010568588,0.9955471754074096,shapley_mean,-1,thr_wing,8,8,8014
1,191,0.1543318892124962,1.0751789808273315,shapley_mean,-1,thr_wing,8,9,9014
2,364,0.1990304057369818,1.0596405267715454,shapley_mean,-1,thr_wing,8,9,9014
3,713,0.2174488131212272,1.0242646932601929,shapley_mean,-1,thr_wing,8,9,9014
4,1296,0.24221838252942,1.0000611543655396,shapley_mean,-1,thr_wing,8,9,9014
5,1552,0.2523039115261121,0.9923821687698364,shapley_mean,-1,thr_wing,8,9,9014
6,2105,0.2761984886901425,0.9818873405456544,shapley_mean,-1,thr_wing,8,9,9014
7,2502,0.2709590877560479,0.9844285249710084,shapley_mean,-1,thr_wing,8,9,9014
8,3083,0.2616576555735994,0.9890674352645874,shapley_mean,-1,thr_wing,8,9,9014
9,4138,0.1791361098071444,1.0029425621032717,shapley_mean,-1,thr_wing,8,9,9014
10,4826,0.1743918837893051,1.0049753189086914,shapley_mean,-1,thr_wing,8,9,9014
11,4918,0.157622866323446,1.0129997730255127,shapley_mean,-1,thr_wing,8,9,9014
12,5036,0.1617833065188079,1.015079140663147,shapley_mean,-1,thr_wing,8,9,9014
13,5322,0.1762515611953699,1.0162999629974363,shapley_mean,-1,thr_wing,8,9,9014
14,5482,0.1981972217357223,1.0062806606292725,shapley_mean,-1,thr_wing,8,9,9014
1,286,0.0744395093028481,1.0215976238250732,shapley_mean,-1,thr_wing,9,0,14
2,378,0.1005729655785633,1.0105397701263428,shapley_mean,-1,thr_wing,9,0,14
3,569,0.1526498879252275,0.9988247156143188,shapley_mean,-1,thr_wing,9,0,14
4,720,0.1596010268203642,0.9765249490737916,shapley_mean,-1,thr_wing,9,0,14
5,1273,0.1552152631442368,0.9767237901687622,shapley_mean,-1,thr_wing,9,0,14
6,1856,0.1789287516009898,0.9646095633506776,shapley_mean,-1,thr_wing,9,0,14
7,2437,0.1763609890466482,0.9670501947402954,shapley_mean,-1,thr_wing,9,0,14
8,2834,0.2077666262813718,0.9621492624282836,shapley_mean,-1,thr_wing,9,0,14
9,3522,0.2085594018242168,0.9608418941497804,shapley_mean,-1,thr_wing,9,0,14
10,4577,0.1885935176536258,0.9781692028045654,shapley_mean,-1,thr_wing,9,0,14
11,4833,0.1690795620630025,0.998438835144043,shapley_mean,-1,thr_wing,9,0,14
12,5006,0.1616497613231161,0.9958934783935548,shapley_mean,-1,thr_wing,9,0,14
13,5124,0.1627465690944798,0.9958189725875854,shapley_mean,-1,thr_wing,9,0,14
14,5473,0.1766027250334321,0.9856458902359008,shapley_mean,-1,thr_wing,9,0,14
1,286,0.1292800211875773,0.9346135854721068,shapley_mean,-1,thr_wing,9,1,1014
2,683,0.1472876052434956,0.9441614151000975,shapley_mean,-1,thr_wing,9,1,1014
3,874,0.1993570145808582,0.9438501596450806,shapley_mean,-1,thr_wing,9,1,1014
4,1025,0.2041741441479454,0.9285674691200256,shapley_mean,-1,thr_wing,9,1,1014
5,1198,0.1850971826768951,0.9264966249465942,shapley_mean,-1,thr_wing,9,1,1014
6,1751,0.1845939100956846,0.9272373914718628,shapley_mean,-1,thr_wing,9,1,1014
7,2100,0.1563171718507079,0.9417079091072084,shapley_mean,-1,thr_wing,9,1,1014
8,2683,0.1780827438201681,0.928989589214325,shapley_mean,-1,thr_wing,9,1,1014
9,3371,0.1773646708143443,0.9312225580215454,shapley_mean,-1,thr_wing,9,1,1014
10,4426,0.1852976037734981,0.9391844868659972,shapley_mean,-1,thr_wing,9,1,1014
11,5007,0.1894184078591705,0.940735399723053,shapley_mean,-1,thr_wing,9,1,1014
12,5099,0.2009081002315638,0.929170310497284,shapley_mean,-1,thr_wing,9,1,1014
13,5217,0.1987131704843588,0.9298021197319032,shapley_mean,-1,thr_wing,9,1,1014
14,5473,0.1873320166500844,0.9554165601730348,shapley_mean,-1,thr_wing,9,1,1014
1,151,0.071315209758058,1.0785398483276367,shapley_mean,-1,thr_wing,9,2,2014
2,243,0.0920564009034658,1.0702176094055176,shapley_mean,-1,thr_wing,9,2,2014
3,529,0.1511497833374037,1.0337400436401367,shapley_mean,-1,thr_wing,9,2,2014
4,1112,0.1731414135256317,1.0237250328063965,shapley_mean,-1,thr_wing,9,2,2014
5,1693,0.1578035367109527,1.0296862125396729,shapley_mean,-1,thr_wing,9,2,2014
6,2748,0.1203703365726182,1.0547306537628174,shapley_mean,-1,thr_wing,9,2,2014
7,3301,0.1414331900265762,1.0506943464279177,shapley_mean,-1,thr_wing,9,2,2014
8,3557,0.1212991444307687,1.07103431224823,shapley_mean,-1,thr_wing,9,2,2014
9,4245,0.123580449314076,1.075232744216919,shapley_mean,-1,thr_wing,9,2,2014
10,4642,0.1443878946331678,1.075459122657776,shapley_mean,-1,thr_wing,9,2,2014
11,4991,0.1526015440222278,1.069462537765503,shapley_mean,-1,thr_wing,9,2,2014
12,5164,0.146959325378411,1.0657278299331665,shapley_mean,-1,thr_wing,9,2,2014
13,5355,0.1894458934679252,1.0480172634124756,shapley_mean,-1,thr_wing,9,2,2014
14,5473,0.1876797182213673,1.0471749305725098,shapley_mean,-1,thr_wing,9,2,2014
1,151,0.0424905176182845,1.0360713005065918,shapley_mean,-1,thr_wing,9,3,3014
2,548,0.0879669341605808,1.0378949642181396,shapley_mean,-1,thr_wing,9,3,3014
3,897,0.0464292563077316,1.0432932376861572,shapley_mean,-1,thr_wing,9,3,3014
4,1070,0.0303251191810545,1.040589690208435,shapley_mean,-1,thr_wing,9,3,3014
5,1653,0.0503718775557936,1.0402895212173462,shapley_mean,-1,thr_wing,9,3,3014
6,1909,0.0559634880475302,1.042561173439026,shapley_mean,-1,thr_wing,9,3,3014
7,2490,0.0567392832079992,1.048088550567627,shapley_mean,-1,thr_wing,9,3,3014
8,2681,0.1293689262386226,1.0308500528335571,shapley_mean,-1,thr_wing,9,3,3014
9,3369,0.1353726580281062,1.033111810684204,shapley_mean,-1,thr_wing,9,3,3014
10,4424,0.1397187660660753,1.0396249294281006,shapley_mean,-1,thr_wing,9,3,3014
11,4977,0.1598003296181054,1.0253483057022097,shapley_mean,-1,thr_wing,9,3,3014
12,5069,0.170346554058239,1.0140968561172483,shapley_mean,-1,thr_wing,9,3,3014
13,5355,0.2106667210949558,0.9966832995414734,shapley_mean,-1,thr_wing,9,3,3014
14,5473,0.2130629510146292,0.9979133605957032,shapley_mean,-1,thr_wing,9,3,3014
1,286,0.1076619558669006,1.0476109981536863,shapley_mean,-1,thr_wing,9,4,4014
2,378,0.1316187904453957,1.037493348121643,shapley_mean,-1,thr_wing,9,4,4014
3,569,0.1900182127576411,1.02973210811615,shapley_mean,-1,thr_wing,9,4,4014
4,687,0.1741002199673231,1.041549563407898,shapley_mean,-1,thr_wing,9,4,4014
5,1240,0.178422362918017,1.037557601928711,shapley_mean,-1,thr_wing,9,4,4014
6,2295,0.1617038886984293,1.08513343334198,shapley_mean,-1,thr_wing,9,4,4014
7,2878,0.1892825732027971,1.0520858764648438,shapley_mean,-1,thr_wing,9,4,4014
8,3566,0.1788986846326455,1.0624496936798096,shapley_mean,-1,thr_wing,9,4,4014
9,3739,0.1686546674546215,1.0586951971054075,shapley_mean,-1,thr_wing,9,4,4014
10,4320,0.1772330952364181,1.0497325658798218,shapley_mean,-1,thr_wing,9,4,4014
11,4669,0.1937281182969658,1.0305781364440918,shapley_mean,-1,thr_wing,9,4,4014
12,5066,0.2145185809152214,1.0310795307159424,shapley_mean,-1,thr_wing,9,4,4014
13,5322,0.1990322532800347,1.0635342597961426,shapley_mean,-1,thr_wing,9,4,4014
14,5473,0.2122699263370748,1.0222256183624268,shapley_mean,-1,thr_wing,9,4,4014
1,397,0.061546507898227,1.0083380937576294,shapley_mean,-1,thr_wing,9,5,5014
2,746,-0.0045122135810707,1.0108965635299685,shapley_mean,-1,thr_wing,9,5,5014
3,1801,0.0306775417884829,1.0305274724960327,shapley_mean,-1,thr_wing,9,5,5014
4,2384,0.054484084521528,1.0165636539459229,shapley_mean,-1,thr_wing,9,5,5014
5,2535,0.103293818157036,0.9820676445961,shapley_mean,-1,thr_wing,9,5,5014
6,2791,0.0909483306570166,1.017004370689392,shapley_mean,-1,thr_wing,9,5,5014
7,3372,0.0991717503614661,1.0175776481628418,shapley_mean,-1,thr_wing,9,5,5014
8,4060,0.1105774327846447,1.0155789852142334,shapley_mean,-1,thr_wing,9,5,5014
9,4613,0.1437505539799128,0.9934925436973572,shapley_mean,-1,thr_wing,9,5,5014
10,4899,0.1956456491839719,0.9734460711479188,shapley_mean,-1,thr_wing,9,5,5014
11,4991,0.2098332902661599,0.9578889012336732,shapley_mean,-1,thr_wing,9,5,5014
12,5164,0.2028545208691581,0.9537352323532104,shapley_mean,-1,thr_wing,9,5,5014
13,5355,0.2457778658517486,0.9449841380119324,shapley_mean,-1,thr_wing,9,5,5014
14,5473,0.246475401265287,0.9459811449050904,shapley_mean,-1,thr_wing,9,5,5014
1,92,0.0553559920390046,0.997480809688568,shapley_mean,-1,thr_wing,9,6,6014
2,283,0.2035385909607054,0.995290458202362,shapley_mean,-1,thr_wing,9,6,6014
3,539,0.1429410107223423,1.004942536354065,shapley_mean,-1,thr_wing,9,6,6014
4,888,0.1117590325430442,0.989650011062622,shapley_mean,-1,thr_wing,9,6,6014
5,1943,0.0906908150668993,1.0386496782302856,shapley_mean,-1,thr_wing,9,6,6014
6,2061,0.0872782066278871,1.0503088235855105,shapley_mean,-1,thr_wing,9,6,6014
7,2642,0.0786124134103612,1.0560832023620603,shapley_mean,-1,thr_wing,9,6,6014
8,3039,0.0939470017327959,1.0620718002319336,shapley_mean,-1,thr_wing,9,6,6014
9,3622,0.1155940659557703,1.0328696966171265,shapley_mean,-1,thr_wing,9,6,6014
10,3773,0.1291044525426072,0.9789144992828368,shapley_mean,-1,thr_wing,9,6,6014
11,4326,0.1473660211401579,0.966735303401947,shapley_mean,-1,thr_wing,9,6,6014
12,4612,0.1814774092329797,0.946075201034546,shapley_mean,-1,thr_wing,9,6,6014
13,5300,0.1881211009985401,0.94534569978714,shapley_mean,-1,thr_wing,9,6,6014
14,5473,0.185065018859109,0.9374791979789734,shapley_mean,-1,thr_wing,9,6,6014
1,92,0.0556068567088638,1.0249768495559692,shapley_mean,-1,thr_wing,9,7,7014
2,243,0.084824262001323,0.995011866092682,shapley_mean,-1,thr_wing,9,7,7014
3,434,0.1852041438129079,0.9533345699310304,shapley_mean,-1,thr_wing,9,7,7014
4,783,0.1391308633731768,0.963424563407898,shapley_mean,-1,thr_wing,9,7,7014
5,1069,0.159754958262143,0.9521481990814208,shapley_mean,-1,thr_wing,9,7,7014
6,1242,0.1456876931494668,0.9516443610191344,shapley_mean,-1,thr_wing,9,7,7014
7,1795,0.1482324681360011,0.949109435081482,shapley_mean,-1,thr_wing,9,7,7014
8,2192,0.1685191362177089,0.94740092754364,shapley_mean,-1,thr_wing,9,7,7014
9,2310,0.1648702605536796,0.949597179889679,shapley_mean,-1,thr_wing,9,7,7014
10,2891,0.1704773659243959,0.9529452919960022,shapley_mean,-1,thr_wing,9,7,7014
11,3579,0.182348676221892,0.9494007229804992,shapley_mean,-1,thr_wing,9,7,7014
12,4162,0.2158436036068697,0.933533251285553,shapley_mean,-1,thr_wing,9,7,7014
13,5217,0.2287261433144091,0.9258422255516052,shapley_mean,-1,thr_wing,9,7,7014
14,5473,0.2107488242626383,0.9462668299674988,shapley_mean,-1,thr_wing,9,7,7014
1,92,0.0709916826992748,1.0479234457015991,shapley_mean,-1,thr_wing,9,8,8014
2,378,0.1788024366704262,0.9929505586624146,shapley_mean,-1,thr_wing,9,8,8014
3,961,0.2328244862581621,0.9781500697135924,shapley_mean,-1,thr_wing,9,8,8014
4,2016,0.1492775572054108,1.0281569957733154,shapley_mean,-1,thr_wing,9,8,8014
5,2704,0.1272950591597478,1.042540431022644,shapley_mean,-1,thr_wing,9,8,8014
6,2960,0.1153582849147038,1.087422490119934,shapley_mean,-1,thr_wing,9,8,8014
7,3078,0.1140346742878218,1.0981236696243286,shapley_mean,-1,thr_wing,9,8,8014
8,3229,0.1256282968412059,1.041035294532776,shapley_mean,-1,thr_wing,9,8,8014
9,3402,0.1181364137211285,1.0345598459243774,shapley_mean,-1,thr_wing,9,8,8014
10,3593,0.162128930899369,1.025633692741394,shapley_mean,-1,thr_wing,9,8,8014
11,3942,0.1680629975959461,1.0155510902404783,shapley_mean,-1,thr_wing,9,8,8014
12,4523,0.1677052970197832,1.0128175020217896,shapley_mean,-1,thr_wing,9,8,8014
13,5076,0.1822226923755309,1.0005899667739868,shapley_mean,-1,thr_wing,9,8,8014
14,5473,0.2039848733924338,0.9988861083984376,shapley_mean,-1,thr_wing,9,8,8014
1,92,0.0720628383485893,1.028406262397766,shapley_mean,-1,thr_wing,9,9,9014
2,283,0.2360046498463945,1.0206506252288818,shapley_mean,-1,thr_wing,9,9,9014
3,434,0.2405778482070449,0.970547616481781,shapley_mean,-1,thr_wing,9,9,9014
4,720,0.24784199912103,0.9544972777366638,shapley_mean,-1,thr_wing,9,9,9014
5,1301,0.228913835420335,0.9651268720626832,shapley_mean,-1,thr_wing,9,9,9014
6,1884,0.2542791523555442,0.9485148191452026,shapley_mean,-1,thr_wing,9,9,9014
7,2140,0.2126651367035673,0.9647153615951538,shapley_mean,-1,thr_wing,9,9,9014
8,3195,0.1858803035560972,0.9989829659461976,shapley_mean,-1,thr_wing,9,9,9014
9,3368,0.17948018792951,0.9978551864624025,shapley_mean,-1,thr_wing,9,9,9014
10,4056,0.1787221367668505,1.0058273077011108,shapley_mean,-1,thr_wing,9,9,9014
11,4453,0.1973466597606809,1.0050610303878784,shapley_mean,-1,thr_wing,9,9,9014
12,4802,0.2100315014289202,0.9939782023429872,shapley_mean,-1,thr_wing,9,9,9014
13,5355,0.2362613553679676,0.9778580069541932,shapley_mean,-1,thr_wing,9,9,9014
14,5473,0.2368796747500999,0.981480598449707,shapley_mean,-1,thr_wing,9,9,9014
1,349,0.1176740391858883,1.3575108051300049,shapley_mean,-1,thr_wing,10,0,14
2,500,0.1176414881907539,1.2685178518295288,shapley_mean,-1,thr_wing,10,0,14
3,1083,0.1225938466878824,1.2505604028701782,shapley_mean,-1,thr_wing,10,0,14
4,1339,0.1433717038330981,1.2233238220214844,shapley_mean,-1,thr_wing,10,0,14
5,1530,0.1262067345161879,1.2299838066101074,shapley_mean,-1,thr_wing,10,0,14
6,2083,0.0827313221836076,1.2535574436187744,shapley_mean,-1,thr_wing,10,0,14
7,2771,0.0564110378208332,1.261980056762695,shapley_mean,-1,thr_wing,10,0,14
8,3352,0.0629580988052368,1.2414593696594238,shapley_mean,-1,thr_wing,10,0,14
9,3749,0.0842409450278721,1.2424585819244385,shapley_mean,-1,thr_wing,10,0,14
10,4804,0.1253382780760559,1.2114721536636353,shapley_mean,-1,thr_wing,10,0,14
11,4964,0.1293495474087076,1.207303524017334,shapley_mean,-1,thr_wing,10,0,14
12,5250,0.1406823280141638,1.201641082763672,shapley_mean,-1,thr_wing,10,0,14
13,5342,0.1384389313491333,1.2002495527267456,shapley_mean,-1,thr_wing,10,0,14
14,5460,0.1388372582140456,1.2023965120315552,shapley_mean,-1,thr_wing,10,0,14
1,286,-0.0360739403658125,1.4055231809616089,shapley_mean,-1,thr_wing,10,1,1014
2,542,0.068517724978863,1.3512042760849,shapley_mean,-1,thr_wing,10,1,1014
3,693,0.0813078454286328,1.3258870840072632,shapley_mean,-1,thr_wing,10,1,1014
4,1748,0.0992912415709326,1.3202189207077026,shapley_mean,-1,thr_wing,10,1,1014
5,2145,0.1101344647510185,1.3226594924926758,shapley_mean,-1,thr_wing,10,1,1014
6,2698,0.1047396713728789,1.3214064836502075,shapley_mean,-1,thr_wing,10,1,1014
7,3386,0.0797608544152217,1.3350024223327637,shapley_mean,-1,thr_wing,10,1,1014
8,3504,0.0801432319370791,1.333034873008728,shapley_mean,-1,thr_wing,10,1,1014
9,4085,0.0800931533656792,1.316187620162964,shapley_mean,-1,thr_wing,10,1,1014
10,4245,0.0835800107366513,1.3110554218292236,shapley_mean,-1,thr_wing,10,1,1014
11,4594,0.1128808312016282,1.2803528308868408,shapley_mean,-1,thr_wing,10,1,1014
12,5177,0.1474820779496506,1.2625898122787476,shapley_mean,-1,thr_wing,10,1,1014
13,5368,0.1469001459363267,1.2640101909637451,shapley_mean,-1,thr_wing,10,1,1014
14,5460,0.1500819028188783,1.259679675102234,shapley_mean,-1,thr_wing,10,1,1014
1,349,0.0931934027946355,1.2405898571014404,shapley_mean,-1,thr_wing,10,2,2014
2,605,0.1247670294254248,1.1503456830978394,shapley_mean,-1,thr_wing,10,2,2014
3,1002,0.1288743893537247,1.143255591392517,shapley_mean,-1,thr_wing,10,2,2014
4,1583,0.10996729870663,1.13090717792511,shapley_mean,-1,thr_wing,10,2,2014
5,1701,0.092765727318664,1.136760950088501,shapley_mean,-1,thr_wing,10,2,2014
6,2756,0.1092885399803546,1.1358047723770142,shapley_mean,-1,thr_wing,10,2,2014
7,3309,0.1005899425201369,1.1314398050308228,shapley_mean,-1,thr_wing,10,2,2014
8,3892,0.1283428779817655,1.1161690950393677,shapley_mean,-1,thr_wing,10,2,2014
9,4178,0.1297762336446446,1.117187261581421,shapley_mean,-1,thr_wing,10,2,2014
10,4338,0.1291547752251552,1.1174672842025757,shapley_mean,-1,thr_wing,10,2,2014
11,5026,0.1189486070696003,1.1239426136016846,shapley_mean,-1,thr_wing,10,2,2014
12,5177,0.1357209024382409,1.1015690565109253,shapley_mean,-1,thr_wing,10,2,2014
13,5368,0.1377634108144951,1.1038309335708618,shapley_mean,-1,thr_wing,10,2,2014
14,5460,0.1396257565334737,1.1008037328720093,shapley_mean,-1,thr_wing,10,2,2014
1,349,0.1186274911073236,1.4474451541900637,shapley_mean,-1,thr_wing,10,3,3014
2,500,0.1163285685909294,1.3426464796066284,shapley_mean,-1,thr_wing,10,3,3014
3,756,0.1424017117259775,1.301540493965149,shapley_mean,-1,thr_wing,10,3,3014
4,1339,0.1645351631975088,1.2824348211288452,shapley_mean,-1,thr_wing,10,3,3014
5,1499,0.1651907709151684,1.279314398765564,shapley_mean,-1,thr_wing,10,3,3014
6,2187,0.1519820725377066,1.280115008354187,shapley_mean,-1,thr_wing,10,3,3014
7,3242,0.1541203082342392,1.269674301147461,shapley_mean,-1,thr_wing,10,3,3014
8,3433,0.1439599873827793,1.2719204425811768,shapley_mean,-1,thr_wing,10,3,3014
9,4014,0.1466822078234523,1.251707673072815,shapley_mean,-1,thr_wing,10,3,3014
10,4567,0.131357736836581,1.2646745443344116,shapley_mean,-1,thr_wing,10,3,3014
11,4964,0.1484902339225042,1.2643418312072754,shapley_mean,-1,thr_wing,10,3,3014
12,5082,0.1444259702918162,1.2690509557724,shapley_mean,-1,thr_wing,10,3,3014
13,5368,0.1529962916058666,1.267058253288269,shapley_mean,-1,thr_wing,10,3,3014
14,5460,0.1548578295043469,1.2637481689453125,shapley_mean,-1,thr_wing,10,3,3014
1,256,0.1299575383301514,1.2592668533325195,shapley_mean,-1,thr_wing,10,4,4014
2,542,0.0814284894015253,1.281963348388672,shapley_mean,-1,thr_wing,10,4,4014
3,1597,0.0999119232416863,1.2829372882843018,shapley_mean,-1,thr_wing,10,4,4014
4,2178,0.0893001117927839,1.2666317224502563,shapley_mean,-1,thr_wing,10,4,4014
5,2575,0.0986120835688367,1.268821358680725,shapley_mean,-1,thr_wing,10,4,4014
6,3158,0.1325829253192401,1.2456811666488647,shapley_mean,-1,thr_wing,10,4,4014
7,3309,0.1446722893960821,1.2173659801483154,shapley_mean,-1,thr_wing,10,4,4014
8,3658,0.1631819276168946,1.2044090032577517,shapley_mean,-1,thr_wing,10,4,4014
9,4346,0.15663557910898,1.2013887166976929,shapley_mean,-1,thr_wing,10,4,4014
10,4899,0.1503760863053048,1.1939756870269775,shapley_mean,-1,thr_wing,10,4,4014
11,5090,0.1507690051960388,1.194427490234375,shapley_mean,-1,thr_wing,10,4,4014
12,5208,0.1490331393140133,1.1922465562820437,shapley_mean,-1,thr_wing,10,4,4014
13,5300,0.1510642179385252,1.1896370649337769,shapley_mean,-1,thr_wing,10,4,4014
14,5460,0.1609849282034351,1.1836073398590088,shapley_mean,-1,thr_wing,10,4,4014
1,160,-0.0187605645244638,1.3362842798233032,shapley_mean,-1,thr_wing,10,5,5014
2,311,0.0575482486391373,1.328596591949463,shapley_mean,-1,thr_wing,10,5,5014
3,567,0.1563823171857088,1.2737852334976196,shapley_mean,-1,thr_wing,10,5,5014
4,659,0.1087603470420348,1.2825981378555298,shapley_mean,-1,thr_wing,10,5,5014
5,1240,0.1014073181528762,1.2605448961257937,shapley_mean,-1,thr_wing,10,5,5014
6,1637,0.1135218676752208,1.266444206237793,shapley_mean,-1,thr_wing,10,5,5014
7,1828,0.1017199464605244,1.2739756107330322,shapley_mean,-1,thr_wing,10,5,5014
8,2883,0.1400919211674934,1.241718292236328,shapley_mean,-1,thr_wing,10,5,5014
9,3466,0.1787428742655139,1.2187583446502686,shapley_mean,-1,thr_wing,10,5,5014
10,4154,0.1710677929572637,1.219303846359253,shapley_mean,-1,thr_wing,10,5,5014
11,4707,0.1618216457819044,1.2372543811798096,shapley_mean,-1,thr_wing,10,5,5014
12,5056,0.1917798720461785,1.200084567070007,shapley_mean,-1,thr_wing,10,5,5014
13,5342,0.2013337057486521,1.198103666305542,shapley_mean,-1,thr_wing,10,5,5014
14,5460,0.2006634374830843,1.196131706237793,shapley_mean,-1,thr_wing,10,5,5014
1,118,-0.1234827630598634,1.3501367568969729,shapley_mean,-1,thr_wing,10,6,6014
2,404,-0.0800339423646762,1.3519346714019775,shapley_mean,-1,thr_wing,10,6,6014
3,660,0.0538170044089786,1.308836579322815,shapley_mean,-1,thr_wing,10,6,6014
4,1243,0.0692607768797713,1.2942373752593994,shapley_mean,-1,thr_wing,10,6,6014
5,1640,0.0797824670410805,1.2954062223434448,shapley_mean,-1,thr_wing,10,6,6014
6,1831,0.0754614445082886,1.2951884269714355,shapley_mean,-1,thr_wing,10,6,6014
7,2412,0.074897548106521,1.2796611785888672,shapley_mean,-1,thr_wing,10,6,6014
8,2563,0.0907657360311553,1.2631977796554563,shapley_mean,-1,thr_wing,10,6,6014
9,3251,0.0806065707629755,1.2684462070465088,shapley_mean,-1,thr_wing,10,6,6014
10,4306,0.1360358061787718,1.2466230392456057,shapley_mean,-1,thr_wing,10,6,6014
11,4859,0.1333332987063374,1.2627073526382446,shapley_mean,-1,thr_wing,10,6,6014
12,4951,0.1339836758183967,1.2578426599502563,shapley_mean,-1,thr_wing,10,6,6014
13,5300,0.1593568957875263,1.2207810878753662,shapley_mean,-1,thr_wing,10,6,6014
14,5460,0.1677724276698732,1.2129318714141846,shapley_mean,-1,thr_wing,10,6,6014
1,256,0.1381799185422343,1.3102790117263794,shapley_mean,-1,thr_wing,10,7,7014
2,416,0.1134704081985246,1.3045783042907717,shapley_mean,-1,thr_wing,10,7,7014
3,534,0.0770312786231104,1.308335781097412,shapley_mean,-1,thr_wing,10,7,7014
4,685,0.0982941899828858,1.2871769666671753,shapley_mean,-1,thr_wing,10,7,7014
5,971,0.0771127519719925,1.288785696029663,shapley_mean,-1,thr_wing,10,7,7014
6,1554,0.1105714933891997,1.274452805519104,shapley_mean,-1,thr_wing,10,7,7014
7,2242,0.0838898794404293,1.2789744138717651,shapley_mean,-1,thr_wing,10,7,7014
8,3297,0.1117029415704645,1.2500542402267456,shapley_mean,-1,thr_wing,10,7,7014
9,3694,0.1210387766268014,1.259204983711243,shapley_mean,-1,thr_wing,10,7,7014
10,3786,0.1104795133968997,1.2606492042541504,shapley_mean,-1,thr_wing,10,7,7014
11,4339,0.1015520892157304,1.269941806793213,shapley_mean,-1,thr_wing,10,7,7014
12,4688,0.125814049768715,1.2354578971862793,shapley_mean,-1,thr_wing,10,7,7014
13,5269,0.1334587351133428,1.219757318496704,shapley_mean,-1,thr_wing,10,7,7014
14,5460,0.1328963979834999,1.221196174621582,shapley_mean,-1,thr_wing,10,7,7014
1,256,0.1652228291313865,1.229522943496704,shapley_mean,-1,thr_wing,10,8,8014
2,653,0.1460101663344167,1.2361623048782349,shapley_mean,-1,thr_wing,10,8,8014
3,1708,0.1458795180838103,1.2257845401763916,shapley_mean,-1,thr_wing,10,8,8014
4,1994,0.1294034982495384,1.24848210811615,shapley_mean,-1,thr_wing,10,8,8014
5,2575,0.1256538013636525,1.237209439277649,shapley_mean,-1,thr_wing,10,8,8014
6,2726,0.1384011574815303,1.21062970161438,shapley_mean,-1,thr_wing,10,8,8014
7,2844,0.1334399061403237,1.2091190814971924,shapley_mean,-1,thr_wing,10,8,8014
8,3532,0.125136396875239,1.2120130062103271,shapley_mean,-1,thr_wing,10,8,8014
9,3624,0.1191806069703994,1.211819410324097,shapley_mean,-1,thr_wing,10,8,8014
10,4207,0.1500145610046184,1.193298101425171,shapley_mean,-1,thr_wing,10,8,8014
11,4556,0.1680621727404353,1.1681995391845703,shapley_mean,-1,thr_wing,10,8,8014
12,5109,0.165536771813124,1.1622103452682495,shapley_mean,-1,thr_wing,10,8,8014
13,5269,0.1676903042184157,1.158491849899292,shapley_mean,-1,thr_wing,10,8,8014
14,5460,0.1695516593435406,1.1566708087921145,shapley_mean,-1,thr_wing,10,8,8014
1,256,0.1365108836182132,1.2108389139175415,shapley_mean,-1,thr_wing,10,9,9014
2,407,0.1319821391147509,1.1931090354919434,shapley_mean,-1,thr_wing,10,9,9014
3,756,0.134281779350179,1.18027925491333,shapley_mean,-1,thr_wing,10,9,9014
4,1339,0.1524280490032707,1.1605290174484253,shapley_mean,-1,thr_wing,10,9,9014
5,1920,0.1343725753747772,1.149524211883545,shapley_mean,-1,thr_wing,10,9,9014
6,2975,0.1270808066654614,1.1529210805892944,shapley_mean,-1,thr_wing,10,9,9014
7,3663,0.1190622132831369,1.1443684101104736,shapley_mean,-1,thr_wing,10,9,9014
8,4060,0.1337233847914554,1.148146152496338,shapley_mean,-1,thr_wing,10,9,9014
9,4178,0.1281417196588561,1.1479374170303345,shapley_mean,-1,thr_wing,10,9,9014
10,4731,0.1152581040824514,1.1446473598480225,shapley_mean,-1,thr_wing,10,9,9014
11,4891,0.1196453283186378,1.142199993133545,shapley_mean,-1,thr_wing,10,9,9014
12,5177,0.1290972115985534,1.1390888690948486,shapley_mean,-1,thr_wing,10,9,9014
13,5368,0.1341575740413368,1.1367555856704712,shapley_mean,-1,thr_wing,10,9,9014
14,5460,0.1370333040525137,1.1334131956100464,shapley_mean,-1,thr_wing,10,9,9014
1,173,-0.0190045141276553,0.8063857555389404,shapley_mean,-1,thr_wing,11,0,14
2,324,0.0162295675484969,0.8067251443862915,shapley_mean,-1,thr_wing,11,0,14
3,721,-0.0444007992001377,0.8124862909317017,shapley_mean,-1,thr_wing,11,0,14
4,1304,0.0791511698036739,0.7986876368522644,shapley_mean,-1,thr_wing,11,0,14
5,1464,0.0640191346629695,0.8021159768104553,shapley_mean,-1,thr_wing,11,0,14
6,1720,0.0676925535493466,0.8022300601005554,shapley_mean,-1,thr_wing,11,0,14
7,2775,0.055065654704756,0.8076068758964539,shapley_mean,-1,thr_wing,11,0,14
8,3124,0.0989056283945077,0.7972173690795898,shapley_mean,-1,thr_wing,11,0,14
