permutation_index,source_island,phi_running,rank_running,source_island_name,target_island,trait,repeat,split_seed
1,1,-0.0535137882924448,13,Myken,0,thr_wing,0,14
1,2,0.0036173701613316,8,Træna,0,thr_wing,0,14
1,3,-0.0484716513014105,12,Selvær,0,thr_wing,0,14
1,4,0.0490700970366188,6,Gjerøy,0,thr_wing,0,14
1,5,0.133922435891208,3,Hestmannøy,0,thr_wing,0,14
1,6,-0.2346112616555517,14,Indre Kvarøy,0,thr_wing,0,14
1,7,-0.03995036056219,11,Onøy og Lurøy,0,thr_wing,0,14
1,8,0.0747888587869915,4,Lovund,0,thr_wing,0,14
1,9,-0.0085773448587364,9,Sleneset,0,thr_wing,0,14
1,10,-0.0206113917484293,10,Aldra,0,thr_wing,0,14
1,11,0.1780390086856783,1,Leka,0,thr_wing,0,14
1,12,0.0727497109107023,5,Vega,0,thr_wing,0,14
1,13,0.1560124546428574,2,Vikna,0,thr_wing,0,14
1,14,0.018254671769242,7,Lauvøya,0,thr_wing,0,14
2,1,-0.0450522358045969,13,Myken,0,thr_wing,0,14
2,2,-0.0014574837366733,9,Træna,0,thr_wing,0,14
2,3,-0.0399837749964022,12,Selvær,0,thr_wing,0,14
2,4,0.0463567380186581,6,Gjerøy,0,thr_wing,0,14
2,5,0.1439889500928201,1,Hestmannøy,0,thr_wing,0,14
2,6,-0.1678804309039566,14,Indre Kvarøy,0,thr_wing,0,14
2,7,0.0015490111352961,8,Onøy og Lurøy,0,thr_wing,0,14
2,8,0.0440299630423929,7,Lovund,0,thr_wing,0,14
2,9,-0.0171608540817223,10,Sleneset,0,thr_wing,0,14
2,10,-0.0305938951121903,11,Aldra,0,thr_wing,0,14
2,11,0.0981751557765645,3,Leka,0,thr_wing,0,14
2,12,0.0690284660115475,4,Vega,0,thr_wing,0,14
2,13,0.0558797542376347,5,Vikna,0,thr_wing,0,14
2,14,0.1238394457864948,2,Lauvøya,0,thr_wing,0,14
3,1,-0.0477544263143845,13,Myken,0,thr_wing,0,14
3,2,-0.0098613728376922,10,Træna,0,thr_wing,0,14
3,3,-0.0431077623437177,12,Selvær,0,thr_wing,0,14
3,4,0.0257867236818336,7,Gjerøy,0,thr_wing,0,14
3,5,0.1358913142038947,2,Hestmannøy,0,thr_wing,0,14
3,6,-0.1261572114559779,14,Indre Kvarøy,0,thr_wing,0,14
3,7,-0.007480090069946,9,Onøy og Lurøy,0,thr_wing,0,14
3,8,0.0324509678518401,5,Lovund,0,thr_wing,0,14
3,9,-0.0003974933905791,8,Sleneset,0,thr_wing,0,14
3,10,-0.0240007065262993,11,Aldra,0,thr_wing,0,14
3,11,0.0918300041590308,3,Leka,0,thr_wing,0,14
3,12,0.0639114949220497,4,Vega,0,thr_wing,0,14
3,13,0.0305729971269026,6,Vikna,0,thr_wing,0,14
3,14,0.1590343704589124,1,Lauvøya,0,thr_wing,0,14
4,1,-0.0462435183729912,12,Myken,0,thr_wing,0,14
4,2,0.0018528154665461,8,Træna,0,thr_wing,0,14
4,3,-0.0681502527064349,13,Selvær,0,thr_wing,0,14
4,4,0.0328702838224273,5,Gjerøy,0,thr_wing,0,14
4,5,0.0954162133473557,3,Hestmannøy,0,thr_wing,0,14
4,6,-0.1058523022114596,14,Indre Kvarøy,0,thr_wing,0,14
4,7,-0.0150045768304785,10,Onøy og Lurøy,0,thr_wing,0,14
4,8,0.0275320244240706,6,Lovund,0,thr_wing,0,14
4,9,-0.0049288089941536,9,Sleneset,0,thr_wing,0,14
4,10,-0.0231439424956426,11,Aldra,0,thr_wing,0,14
4,11,0.1776553403781504,1,Leka,0,thr_wing,0,14
4,12,0.0625961637828719,4,Vega,0,thr_wing,0,14
4,13,0.0222799240691106,7,Vikna,0,thr_wing,0,14
4,14,0.1238394457864948,2,Lauvøya,0,thr_wing,0,14
5,1,-0.0482036315651848,12,Myken,0,thr_wing,0,14
5,2,-0.0008549804372152,8,Træna,0,thr_wing,0,14
5,3,-0.0542465942094539,13,Selvær,0,thr_wing,0,14
5,4,0.0406914791732338,5,Gjerøy,0,thr_wing,0,14
5,5,0.088442221233898,3,Hestmannøy,0,thr_wing,0,14
5,6,-0.1038628136356402,14,Indre Kvarøy,0,thr_wing,0,14
5,7,-0.002626869498732,9,Onøy og Lurøy,0,thr_wing,0,14
5,8,0.0342909060220531,6,Lovund,0,thr_wing,0,14
5,9,-0.0049370973015417,10,Sleneset,0,thr_wing,0,14
5,10,-0.0127637457488049,11,Aldra,0,thr_wing,0,14
5,11,0.1574854681787779,1,Leka,0,thr_wing,0,14
5,12,0.0622897234291724,4,Vega,0,thr_wing,0,14
5,13,0.0173183959493521,7,Vikna,0,thr_wing,0,14
5,14,0.1076963478759526,2,Lauvøya,0,thr_wing,0,14
6,1,-0.0459852040376911,12,Myken,0,thr_wing,0,14
6,2,-3.329867535284877e-05,9,Træna,0,thr_wing,0,14
6,3,-0.047985390463607,13,Selvær,0,thr_wing,0,14
6,4,0.0432434650628472,5,Gjerøy,0,thr_wing,0,14
6,5,0.0809908507294319,3,Hestmannøy,0,thr_wing,0,14
6,6,-0.102248315971959,14,Indre Kvarøy,0,thr_wing,0,14
6,7,-0.0106141351974983,10,Onøy og Lurøy,0,thr_wing,0,14
6,8,0.0294664441611266,6,Lovund,0,thr_wing,0,14
6,9,0.001407290247333,8,Sleneset,0,thr_wing,0,14
6,10,-0.0155295508461786,11,Aldra,0,thr_wing,0,14
6,11,0.1371615663527744,1,Leka,0,thr_wing,0,14
6,12,0.0672226936198305,4,Vega,0,thr_wing,0,14
6,13,0.0156380679542252,7,Vikna,0,thr_wing,0,14
6,14,0.1279843265305851,2,Lauvøya,0,thr_wing,0,14
7,1,-0.0447206168507122,13,Myken,0,thr_wing,0,14
7,2,0.0004517813921402,8,Træna,0,thr_wing,0,14
7,3,-0.0064182027938376,10,Selvær,0,thr_wing,0,14
7,4,0.0448623705829221,5,Gjerøy,0,thr_wing,0,14
7,5,0.0780827045629741,3,Hestmannøy,0,thr_wing,0,14
7,6,-0.1111233106983477,14,Indre Kvarøy,0,thr_wing,0,14
7,7,-0.0081174506008973,11,Onøy og Lurøy,0,thr_wing,0,14
7,8,0.0272773300150677,6,Lovund,0,thr_wing,0,14
7,9,-0.0024787995007423,9,Sleneset,0,thr_wing,0,14
7,10,-0.0151642340649008,12,Aldra,0,thr_wing,0,14
7,11,0.1248812011355708,1,Leka,0,thr_wing,0,14
7,12,0.0661859217905022,4,Vega,0,thr_wing,0,14
7,13,0.0141558792397395,7,Vikna,0,thr_wing,0,14
7,14,0.1128442352563883,2,Lauvøya,0,thr_wing,0,14
8,1,-0.0424492500569851,13,Myken,0,thr_wing,0,14
8,2,-0.002477414134273,9,Træna,0,thr_wing,0,14
8,3,0.0114151343527133,8,Selvær,0,thr_wing,0,14
8,4,0.0448494387495807,5,Gjerøy,0,thr_wing,0,14
8,5,0.0752772663380521,3,Hestmannøy,0,thr_wing,0,14
8,6,-0.1087336070968668,14,Indre Kvarøy,0,thr_wing,0,14
8,7,-0.0104500311207478,11,Onøy og Lurøy,0,thr_wing,0,14
8,8,0.0274433684179412,6,Lovund,0,thr_wing,0,14
8,9,-0.0056819181309645,10,Sleneset,0,thr_wing,0,14
8,10,-0.015905504679097,12,Aldra,0,thr_wing,0,14
8,11,0.1176279111118733,1,Leka,0,thr_wing,0,14
8,12,0.0651800047288399,4,Vega,0,thr_wing,0,14
8,13,0.0233775702686897,7,Vikna,0,thr_wing,0,14
8,14,0.1012458407171109,2,Lauvøya,0,thr_wing,0,14
9,1,-0.0436707100299696,13,Myken,0,thr_wing,0,14
9,2,-0.0038832358865039,9,Træna,0,thr_wing,0,14
9,3,0.0151570943304889,7,Selvær,0,thr_wing,0,14
9,4,0.035492320120239,5,Gjerøy,0,thr_wing,0,14
9,5,0.0733977553174103,3,Hestmannøy,0,thr_wing,0,14
9,6,-0.1112402491231701,14,Indre Kvarøy,0,thr_wing,0,14
9,7,-0.012126504605157,11,Onøy og Lurøy,0,thr_wing,0,14
9,8,0.0343043477722011,6,Lovund,0,thr_wing,0,14
9,9,-0.0067896512827194,10,Sleneset,0,thr_wing,0,14
9,10,-0.0155649247678653,12,Aldra,0,thr_wing,0,14
9,11,0.1529060708811662,1,Leka,0,thr_wing,0,14
9,12,0.0653895704485282,4,Vega,0,thr_wing,0,14
9,13,0.0053865997053824,8,Vikna,0,thr_wing,0,14
9,14,0.0919603265858362,2,Lauvøya,0,thr_wing,0,14
10,1,-0.0457887090383965,13,Myken,0,thr_wing,0,14
10,2,-0.0015451633002473,9,Træna,0,thr_wing,0,14
10,3,0.0081347411282532,7,Selvær,0,thr_wing,0,14
10,4,0.0374342712405001,5,Gjerøy,0,thr_wing,0,14
10,5,0.0965727791729772,2,Hestmannøy,0,thr_wing,0,14
10,6,-0.1032661395608877,14,Indre Kvarøy,0,thr_wing,0,14
10,7,-0.0131769338117241,11,Onøy og Lurøy,0,thr_wing,0,14
10,8,0.0317474339076749,6,Lovund,0,thr_wing,0,14
10,9,-0.0057487268240287,10,Sleneset,0,thr_wing,0,14
10,10,-0.0164158779140816,12,Aldra,0,thr_wing,0,14
10,11,0.1395567007828896,1,Leka,0,thr_wing,0,14
10,12,0.0652420321541689,4,Vega,0,thr_wing,0,14
10,13,0.0032672908018257,8,Vikna,0,thr_wing,0,14
10,14,0.0847051107269434,3,Lauvøya,0,thr_wing,0,14
11,1,-0.0590077698846747,13,Myken,0,thr_wing,0,14
11,2,-0.0024670724595213,9,Træna,0,thr_wing,0,14
11,3,0.0151400796257167,7,Selvær,0,thr_wing,0,14
11,4,0.0380158970837667,5,Gjerøy,0,thr_wing,0,14
11,5,0.0938982439961076,2,Hestmannøy,0,thr_wing,0,14
11,6,-0.0984830821492091,14,Indre Kvarøy,0,thr_wing,0,14
11,7,-0.0169896623510313,11,Onøy og Lurøy,0,thr_wing,0,14
11,8,0.0305723040136092,6,Lovund,0,thr_wing,0,14
11,9,-0.008527785341427,10,Sleneset,0,thr_wing,0,14
11,10,-0.0171390963498822,12,Aldra,0,thr_wing,0,14
11,11,0.1338125478013747,1,Leka,0,thr_wing,0,14
11,12,0.0820796628642832,3,Vega,0,thr_wing,0,14
11,13,0.0109638468626907,8,Vikna,0,thr_wing,0,14
11,14,0.0788506957540637,4,Lauvøya,0,thr_wing,0,14
12,1,-0.0569904505713247,13,Myken,0,thr_wing,0,14
12,2,0.0305678583957675,6,Træna,0,thr_wing,0,14
12,3,0.0118245522709274,8,Selvær,0,thr_wing,0,14
12,4,0.0329307745096297,5,Gjerøy,0,thr_wing,0,14
12,5,0.0913148826357673,2,Hestmannøy,0,thr_wing,0,14
12,6,-0.0935224775892898,14,Indre Kvarøy,0,thr_wing,0,14
12,7,-0.022648293226626,12,Onøy og Lurøy,0,thr_wing,0,14
12,8,0.0283588628595487,7,Lovund,0,thr_wing,0,14
12,9,-0.0083857266071102,10,Sleneset,0,thr_wing,0,14
12,10,-0.0173695837089195,11,Aldra,0,thr_wing,0,14
12,11,0.124187444056881,1,Leka,0,thr_wing,0,14
12,12,0.077790478262827,3,Vega,0,thr_wing,0,14
12,13,0.0084747068801867,9,Vikna,0,thr_wing,0,14
12,14,0.0741857812976019,4,Lauvøya,0,thr_wing,0,14
13,1,-0.0628576584650263,13,Myken,0,thr_wing,0,14
13,2,0.0585204921963966,5,Træna,0,thr_wing,0,14
13,3,0.0100134913763603,8,Selvær,0,thr_wing,0,14
13,4,0.032026592092335,6,Gjerøy,0,thr_wing,0,14
13,5,0.0884743076876273,2,Hestmannøy,0,thr_wing,0,14
13,6,-0.0891713677513,14,Indre Kvarøy,0,thr_wing,0,14
13,7,-0.0227642360606826,12,Onøy og Lurøy,0,thr_wing,0,14
13,8,0.0253221618581903,7,Lovund,0,thr_wing,0,14
13,9,-0.0085181868133592,10,Sleneset,0,thr_wing,0,14
13,10,-0.0174237111755623,11,Aldra,0,thr_wing,0,14
13,11,0.1165269001265468,1,Leka,0,thr_wing,0,14
13,12,0.0762260567605524,3,Vega,0,thr_wing,0,14
13,13,0.0027060156428496,9,Vikna,0,thr_wing,0,14
13,14,0.0716379519909392,4,Lauvøya,0,thr_wing,0,14
14,1,-0.0608601876032546,13,Myken,0,thr_wing,0,14
14,2,0.0558995602127877,5,Træna,0,thr_wing,0,14
14,3,0.0266543079369616,7,Selvær,0,thr_wing,0,14
14,4,0.0337615046454693,6,Gjerøy,0,thr_wing,0,14
14,5,0.0824173064640449,2,Hestmannøy,0,thr_wing,0,14
14,6,-0.0860273909533272,14,Indre Kvarøy,0,thr_wing,0,14
14,7,-0.0233314148452533,12,Onøy og Lurøy,0,thr_wing,0,14
14,8,0.0226209144498407,8,Lovund,0,thr_wing,0,14
14,9,-0.0088416658970559,10,Sleneset,0,thr_wing,0,14
14,10,-0.0195677139359927,11,Aldra,0,thr_wing,0,14
14,11,0.1118060424544252,1,Leka,0,thr_wing,0,14
14,12,0.0768848421851362,3,Vega,0,thr_wing,0,14
14,13,0.0013882381644091,9,Vikna,0,thr_wing,0,14
14,14,0.067914466187676,4,Lauvøya,0,thr_wing,0,14
15,1,-0.05910866195793,13,Myken,0,thr_wing,0,14
15,2,0.0513938452617844,5,Træna,0,thr_wing,0,14
15,3,0.0268912574914351,7,Selvær,0,thr_wing,0,14
15,4,0.0361132214871984,6,Gjerøy,0,thr_wing,0,14
15,5,0.0828713344916663,2,Hestmannøy,0,thr_wing,0,14
15,6,-0.0848858145194846,14,Indre Kvarøy,0,thr_wing,0,14
15,7,-0.0116880847582651,10,Onøy og Lurøy,0,thr_wing,0,14
15,8,0.0233853812653778,8,Lovund,0,thr_wing,0,14
15,9,-0.0119426321708923,11,Sleneset,0,thr_wing,0,14
15,10,-0.0201742604551633,12,Aldra,0,thr_wing,0,14
15,11,0.1054316958850597,1,Leka,0,thr_wing,0,14
15,12,0.0760972933759758,3,Vega,0,thr_wing,0,14
15,13,0.0011607242848103,9,Vikna,0,thr_wing,0,14
15,14,0.0651735097842945,4,Lauvøya,0,thr_wing,0,14
16,1,-0.0575748690371874,13,Myken,0,thr_wing,0,14
16,2,0.04749717938461,5,Træna,0,thr_wing,0,14
16,3,0.0279425890244806,7,Selvær,0,thr_wing,0,14
16,4,0.0386410424600113,6,Gjerøy,0,thr_wing,0,14
16,5,0.0794790727259198,2,Hestmannøy,0,thr_wing,0,14
16,6,-0.0837294322460207,14,Indre Kvarøy,0,thr_wing,0,14
16,7,-0.0132960890497569,11,Onøy og Lurøy,0,thr_wing,0,14
16,8,0.0231047910152901,8,Lovund,0,thr_wing,0,14
16,9,-0.012031966732667,10,Sleneset,0,thr_wing,0,14
16,10,-0.0207091986877209,12,Aldra,0,thr_wing,0,14
16,11,0.1000551041026956,1,Leka,0,thr_wing,0,14
16,12,0.0749102222400455,4,Vega,0,thr_wing,0,14
16,13,0.0009911851056567,9,Vikna,0,thr_wing,0,14
16,14,0.0754391791605103,3,Lauvøya,0,thr_wing,0,14
17,1,-0.0560327472751788,13,Myken,0,thr_wing,0,14
17,2,0.0443044564775276,5,Træna,0,thr_wing,0,14
17,3,0.0291469652297393,7,Selvær,0,thr_wing,0,14
17,4,0.0389406626486202,6,Gjerøy,0,thr_wing,0,14
17,5,0.0780767271987244,3,Hestmannøy,0,thr_wing,0,14
17,6,-0.0831004379194691,14,Indre Kvarøy,0,thr_wing,0,14
17,7,-0.0149314383808359,11,Onøy og Lurøy,0,thr_wing,0,14
17,8,0.0284371641740218,8,Lovund,0,thr_wing,0,14
17,9,-0.0121899422031213,10,Sleneset,0,thr_wing,0,14
17,10,-0.0222595087812878,12,Aldra,0,thr_wing,0,14
17,11,0.0969167346986062,1,Leka,0,thr_wing,0,14
17,12,0.0740957363444178,4,Vega,0,thr_wing,0,14
17,13,0.0003972673175051,9,Vikna,0,thr_wing,0,14
17,14,0.0789171699365975,2,Lauvøya,0,thr_wing,0,14
18,1,-0.0627983598592728,13,Myken,0,thr_wing,0,14
18,2,0.0465754055265782,5,Træna,0,thr_wing,0,14
18,3,0.0248348198668976,8,Selvær,0,thr_wing,0,14
18,4,0.0370624522661044,6,Gjerøy,0,thr_wing,0,14
18,5,0.0772160123519907,3,Hestmannøy,0,thr_wing,0,14
18,6,-0.0812640422337472,14,Indre Kvarøy,0,thr_wing,0,14
18,7,-0.0152057601468168,11,Onøy og Lurøy,0,thr_wing,0,14
18,8,0.0271184184972818,7,Lovund,0,thr_wing,0,14
18,9,-0.0066831253511963,10,Sleneset,0,thr_wing,0,14
18,10,-0.0164246112805926,12,Aldra,0,thr_wing,0,14
18,11,0.0953288846729145,1,Leka,0,thr_wing,0,14
18,12,0.0799533435806809,2,Vega,0,thr_wing,0,14
18,13,-0.0005416595744775,9,Vikna,0,thr_wing,0,14
18,14,0.0755470311495222,4,Lauvøya,0,thr_wing,0,14
19,1,-0.0645787769642918,13,Myken,0,thr_wing,0,14
19,2,0.0440277047852175,5,Træna,0,thr_wing,0,14
19,3,0.0253922048735592,7,Selvær,0,thr_wing,0,14
19,4,0.0378608273339787,6,Gjerøy,0,thr_wing,0,14
19,5,0.0758646636344212,4,Hestmannøy,0,thr_wing,0,14
19,6,-0.0791585745063847,14,Indre Kvarøy,0,thr_wing,0,14
19,7,-0.0135206956332632,11,Onøy og Lurøy,0,thr_wing,0,14
19,8,0.0246491491574414,8,Lovund,0,thr_wing,0,14
19,9,-0.0068914189866486,10,Sleneset,0,thr_wing,0,14
19,10,-0.016511381253997,12,Aldra,0,thr_wing,0,14
19,11,0.0908771819631106,1,Leka,0,thr_wing,0,14
19,12,0.0801987468819347,3,Vega,0,thr_wing,0,14
19,13,-0.0011366523715872,9,Vikna,0,thr_wing,0,14
19,14,0.0836458305523761,2,Lauvøya,0,thr_wing,0,14
20,1,-0.0645304522600041,13,Myken,0,thr_wing,0,14
20,2,0.0407680712290821,5,Træna,0,thr_wing,0,14
20,3,0.0216413969789849,8,Selvær,0,thr_wing,0,14
20,4,0.0391570078216243,6,Gjerøy,0,thr_wing,0,14
20,5,0.0873288301463541,2,Hestmannøy,0,thr_wing,0,14
20,6,-0.0773194379122053,14,Indre Kvarøy,0,thr_wing,0,14
20,7,-0.0141081646766426,11,Onøy og Lurøy,0,thr_wing,0,14
20,8,0.0239978072813477,7,Lovund,0,thr_wing,0,14
20,9,-0.0062375509319527,10,Sleneset,0,thr_wing,0,14
20,10,-0.0168047654972892,12,Aldra,0,thr_wing,0,14
20,11,0.0880591007680322,1,Leka,0,thr_wing,0,14
20,12,0.0794657088656632,4,Vega,0,thr_wing,0,14
20,13,-0.0017194293499825,9,Vikna,0,thr_wing,0,14
20,14,0.081020687002855,3,Lauvøya,0,thr_wing,0,14
21,1,-0.0631215317068518,13,Myken,0,thr_wing,0,14
21,2,0.0383562445647065,6,Træna,0,thr_wing,0,14
21,3,0.0175381971639301,8,Selvær,0,thr_wing,0,14
21,4,0.0427795654477856,5,Gjerøy,0,thr_wing,0,14
21,5,0.0963855061019088,1,Hestmannøy,0,thr_wing,0,14
21,6,-0.0814956120934924,14,Indre Kvarøy,0,thr_wing,0,14
21,7,-0.012607257072893,11,Onøy og Lurøy,0,thr_wing,0,14
21,8,0.0231707981270906,7,Lovund,0,thr_wing,0,14
21,9,-0.0069261262924183,10,Sleneset,0,thr_wing,0,14
21,10,-0.0148232441160879,12,Aldra,0,thr_wing,0,14
21,11,0.0855504209511696,2,Leka,0,thr_wing,0,14
21,12,0.0796003584846871,3,Vega,0,thr_wing,0,14
21,13,-0.0021099161970488,9,Vikna,0,thr_wing,0,14
21,14,0.0784214061033813,4,Lauvøya,0,thr_wing,0,14
22,1,-0.0620232381618483,13,Myken,0,thr_wing,0,14
22,2,0.0370520406038117,6,Træna,0,thr_wing,0,14
22,3,0.0144424920257093,8,Selvær,0,thr_wing,0,14
22,4,0.0433125514751196,5,Gjerøy,0,thr_wing,0,14
22,5,0.096340578440369,1,Hestmannøy,0,thr_wing,0,14
22,6,-0.0833086306349096,14,Indre Kvarøy,0,thr_wing,0,14
22,7,-0.0051560846395993,10,Onøy og Lurøy,0,thr_wing,0,14
22,8,0.0219564400483468,7,Lovund,0,thr_wing,0,14
22,9,-0.0068754041100225,11,Sleneset,0,thr_wing,0,14
22,10,-0.015435203462947,12,Aldra,0,thr_wing,0,14
22,11,0.0850440988743655,2,Leka,0,thr_wing,0,14
22,12,0.0821328943842517,3,Vega,0,thr_wing,0,14
22,13,-0.0024515803509179,9,Vikna,0,thr_wing,0,14
