trait,model_type,target_island,target_island_name,repeat,repeat_seed,analysis,method,selection_method,lambda_label,lambda_div,order_seed,n_components,n_individuals,corr_eval,mse_adj,avg_grm_target_obj,avg_grm_train_train_obj,objective_obj,diversity_include_diagonal
body_mass,ridge,0,Nesøy,0,632490077,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_1,1.0,-1,,500,0.21632668579518868,1.2931544780731201,0.008751659795400265,0.004065427437277475,0.00468623235812279,True
body_mass,ridge,0,Nesøy,0,632490077,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_1,1.0,-1,,1000,0.22677381050048523,1.2673155069351196,0.006231926074490096,0.0024221725053367852,0.0038097535691533108,True
body_mass,ridge,0,Nesøy,0,632490077,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_1,1.0,-1,,1500,0.2108199647568195,1.2799617052078247,0.004811287516023739,0.0017592922009958699,0.0030519953150278693,True
body_mass,ridge,0,Nesøy,0,632490077,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_1,1.0,-1,,2000,0.1931374470067233,1.2866946458816528,0.0038182038750683243,0.001372453569275464,0.0024457503057928602,True
body_mass,ridge,0,Nesøy,0,632490077,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_1,1.0,-1,,2500,0.17809756266533325,1.295547604560852,0.003047055732747883,0.0011135473616213222,0.001933508371126561,True
body_mass,ridge,0,Nesøy,0,632490077,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_1,1.0,-1,,3000,0.18814744127505934,1.2865477800369263,0.002389886457683446,0.0009143969453310779,0.0014754895123523684,True
body_mass,ridge,0,Nesøy,0,632490077,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_1,1.0,-1,,3500,0.19926391506825678,1.2836987972259521,0.0017689130518696793,0.0007292377983993917,0.0010396752534702876,True
body_mass,ridge,0,Nesøy,0,632490077,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_1,1.0,-1,,4000,0.20768447436456391,1.2775341272354126,0.0011626835507296193,0.0005597249882223456,0.0006029585625072737,True
body_mass,ridge,0,Nesøy,0,632490077,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_1,1.0,-1,,4500,0.21339337051769652,1.277068018913269,0.0005433242421897574,0.0003992022782419655,0.00014412196394779185,True
body_mass,ridge,5,Hestmannøy,0,1191443913,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_1,1.0,-1,,500,0.10400071875668712,1.5988483428955078,0.0032632268779049164,0.00294187334043344,0.00032135353747147653,True
body_mass,ridge,5,Hestmannøy,0,1191443913,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_1,1.0,-1,,1000,0.15246922857441528,1.5824968814849854,0.0019741087785630396,0.001961013802494785,1.3094976068254386e-05,True
body_mass,ridge,5,Hestmannøy,0,1191443913,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_1,1.0,-1,,1500,0.14445216477050668,1.5834739208221436,0.001118467061324307,0.0016056701303092096,-0.0004872030689849027,True
body_mass,ridge,5,Hestmannøy,0,1191443913,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_1,1.0,-1,,2000,0.13245375749929142,1.5855971574783325,0.000393033266392167,0.0013808564817975838,-0.0009878232154054167,True
body_mass,ridge,5,Hestmannøy,0,1191443913,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_1,1.0,-1,,2500,0.12888998415688094,1.58608078956604,-0.00029052037998306883,0.001201779048368188,-0.0014922994283512567,True
body_mass,ridge,5,Hestmannøy,0,1191443913,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_1,1.0,-1,,3000,0.12906925643387576,1.5852546691894531,-0.0009945156113565863,0.0010417883251597748,-0.002036303936516361,True
body_mass,ridge,5,Hestmannøy,0,1191443913,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_1,1.0,-1,,3500,0.1400592563363677,1.5797547101974487,-0.0017939803676574387,0.0008783219900678915,-0.0026723023577253304,True
body_mass,ridge,5,Hestmannøy,0,1191443913,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_1,1.0,-1,,4000,0.1389169119563512,1.5808382034301758,-0.002776862095298661,0.0007360315850968622,-0.0035128936803955233,True
body_mass,ridge,5,Hestmannøy,0,1191443913,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_1,1.0,-1,,4500,0.1381163170627387,1.5811398029327393,-0.0038278062816878315,0.0008612882767263349,-0.004689094558414166,True
body_mass,ridge,10,Aldra,0,1587784369,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_1,1.0,-1,,500,0.0017723793592487951,1.4535568952560425,0.00518174372429818,0.0032052861731618884,0.001976457551136292,True
body_mass,ridge,10,Aldra,0,1587784369,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_1,1.0,-1,,1000,0.16545713450684357,1.4272143840789795,0.0028713349384341656,0.0019397442879745355,0.0009315906504596301,True
body_mass,ridge,10,Aldra,0,1587784369,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_1,1.0,-1,,1500,0.24222721511381895,1.4116696119308472,0.0014724363341217215,0.0014011366138925083,7.129972022921322e-05,True
body_mass,ridge,10,Aldra,0,1587784369,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_1,1.0,-1,,2000,0.23747018195567532,1.4116016626358032,0.0003993404776598381,0.00107554463291786,-0.0006762041552580218,True
body_mass,ridge,10,Aldra,0,1587784369,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_1,1.0,-1,,2500,0.23007258056569788,1.410629391670227,-0.000504711624300876,0.0008364667533403321,-0.001341178377641208,True
body_mass,ridge,10,Aldra,0,1587784369,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_1,1.0,-1,,3000,0.2344258344129439,1.4069757461547852,-0.0012837439513363113,0.0006647209015490388,-0.00194846485288535,True
body_mass,ridge,10,Aldra,0,1587784369,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_1,1.0,-1,,3500,0.3030162997637103,1.3873220682144165,-0.0019931500284577413,0.0005289312598528694,-0.002522081288310611,True
body_mass,ridge,10,Aldra,0,1587784369,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_1,1.0,-1,,4000,0.3268122329245143,1.3811982870101929,-0.002678948693748907,0.0004073980711078509,-0.0030863467648567576,True
