trait,model_type,target_island,target_island_name,analysis,method,selection_method,lambda_label,lambda_div,n_components,n_individuals,corr_mean,corr_std,mse_mean,avg_grm_target_mean,avg_grm_train_train_mean,objective_mean,n_rows
body_mass,ridge,0,Nesøy,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_1,1.0,,500,0.2163266857951886,,1.29315447807312,0.0087516597954002,0.0040654274372774,0.0046862323581227,1
body_mass,ridge,0,Nesøy,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_1,1.0,,1000,0.2267738105004852,,1.2673155069351196,0.00623192607449,0.0024221725053367,0.0038097535691533,1
body_mass,ridge,0,Nesøy,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_1,1.0,,1500,0.2108199647568195,,1.2799617052078247,0.0048112875160237,0.0017592922009958,0.0030519953150278,1
body_mass,ridge,0,Nesøy,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_1,1.0,,2000,0.1931374470067233,,1.2866946458816528,0.0038182038750683,0.0013724535692754,0.0024457503057928,1
body_mass,ridge,0,Nesøy,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_1,1.0,,2500,0.1780975626653332,,1.295547604560852,0.0030470557327478,0.0011135473616213,0.0019335083711265,1
body_mass,ridge,0,Nesøy,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_1,1.0,,3000,0.1881474412750593,,1.2865477800369265,0.0023898864576834,0.000914396945331,0.0014754895123523,1
body_mass,ridge,0,Nesøy,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_1,1.0,,3500,0.1992639150682567,,1.283698797225952,0.0017689130518696,0.0007292377983993,0.0010396752534702,1
body_mass,ridge,0,Nesøy,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_1,1.0,,4000,0.2076844743645639,,1.2775341272354126,0.0011626835507296,0.0005597249882223,0.0006029585625072,1
body_mass,ridge,0,Nesøy,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_1,1.0,,4500,0.2133933705176965,,1.277068018913269,0.0005433242421897,0.0003992022782419,0.0001441219639477,1
body_mass,ridge,5,Hestmannøy,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_1,1.0,,500,0.1040007187566871,,1.5988483428955078,0.0032632268779049,0.0029418733404334,0.0003213535374714,1
body_mass,ridge,5,Hestmannøy,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_1,1.0,,1000,0.1524692285744152,,1.5824968814849854,0.001974108778563,0.0019610138024947,1.3094976068254386e-05,1
body_mass,ridge,5,Hestmannøy,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_1,1.0,,1500,0.1444521647705066,,1.5834739208221436,0.0011184670613243,0.0016056701303092,-0.0004872030689849,1
body_mass,ridge,5,Hestmannøy,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_1,1.0,,2000,0.1324537574992914,,1.5855971574783323,0.0003930332663921,0.0013808564817975,-0.0009878232154054,1
body_mass,ridge,5,Hestmannøy,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_1,1.0,,2500,0.1288899841568809,,1.58608078956604,-0.000290520379983,0.0012017790483681,-0.0014922994283512,1
body_mass,ridge,5,Hestmannøy,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_1,1.0,,3000,0.1290692564338757,,1.5852546691894531,-0.0009945156113565,0.0010417883251597,-0.0020363039365163,1
body_mass,ridge,5,Hestmannøy,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_1,1.0,,3500,0.1400592563363677,,1.5797547101974487,-0.0017939803676574,0.0008783219900678,-0.0026723023577253,1
body_mass,ridge,5,Hestmannøy,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_1,1.0,,4000,0.1389169119563512,,1.5808382034301758,-0.0027768620952986,0.0007360315850968,-0.0035128936803955,1
body_mass,ridge,5,Hestmannøy,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_1,1.0,,4500,0.1381163170627387,,1.5811398029327393,-0.0038278062816878,0.0008612882767263,-0.0046890945584141,1
body_mass,ridge,10,Aldra,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_1,1.0,,500,0.0017723793592487,,1.4535568952560425,0.0051817437242981,0.0032052861731618,0.0019764575511362,1
body_mass,ridge,10,Aldra,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_1,1.0,,1000,0.1654571345068435,,1.4272143840789795,0.0028713349384341,0.0019397442879745,0.0009315906504596,1
body_mass,ridge,10,Aldra,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_1,1.0,,1500,0.2422272151138189,,1.4116696119308472,0.0014724363341217,0.0014011366138925,7.129972022921322e-05,1
body_mass,ridge,10,Aldra,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_1,1.0,,2000,0.2374701819556753,,1.4116016626358032,0.0003993404776598,0.0010755446329178,-0.000676204155258,1
body_mass,ridge,10,Aldra,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_1,1.0,,2500,0.2300725805656978,,1.410629391670227,-0.0005047116243008,0.0008364667533403,-0.0013411783776412,1
body_mass,ridge,10,Aldra,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_1,1.0,,3000,0.2344258344129439,,1.4069757461547852,-0.0012837439513363,0.000664720901549,-0.0019484648528853,1
body_mass,ridge,10,Aldra,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_1,1.0,,3500,0.3030162997637103,,1.3873220682144165,-0.0019931500284577,0.0005289312598528,-0.0025220812883106,1
body_mass,ridge,10,Aldra,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_1,1.0,,4000,0.3268122329245143,,1.3811982870101929,-0.0026789486937489,0.0004073980711078,-0.0030863467648567,1
body_mass,ridge,10,Aldra,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_1,1.0,,4500,0.3435089051680119,,1.3707741498947144,-0.0033659908429214,0.0003013294816027,-0.0036673203245241,1
body_mass,ridge,15,Southern 5,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_1,1.0,,500,0.070157289103479,,0.8869953751564026,0.0194543627730756,0.0100597439653043,0.0093946188077712,1
body_mass,ridge,15,Southern 5,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_1,1.0,,1000,0.0684680493260583,,0.8868270516395569,0.0159197637645312,0.0073219371203923,0.0085978266441388,1
body_mass,ridge,15,Southern 5,ranked_subset,ridge_avggrm_diversity_greedy,avggrm_diversity_greedy,lambda_1,1.0,,1500,0.1175766790265191,,0.8794599771499634,0.0115135440843637,0.0044784505796445,0.0070350935047192,1
