n_islands,n_individuals,corr_eval,mse_adj,method,order_seed,target_island
1,118,-0.012147062947265357,1.0416942834854126,shapley_mean,-1,14
2,320,0.08180313399898545,1.0178788900375366,shapley_mean,-1,14
3,576,0.08756832613719744,1.019934892654419,shapley_mean,-1,14
4,749,0.08915732454737652,1.0181277990341187,shapley_mean,-1,14
5,1146,0.10313787683874964,1.00681734085083,shapley_mean,-1,14
6,1727,0.1718623288319358,0.9944482445716858,shapley_mean,-1,14
7,1878,0.1726984410016899,0.9961676597595215,shapley_mean,-1,14
8,2933,0.1920428615544104,0.9943272471427917,shapley_mean,-1,14
9,3025,0.18894329071321106,0.9960249066352844,shapley_mean,-1,14
10,3216,0.17060469008481544,0.9961158037185669,shapley_mean,-1,14
11,3376,0.1793948221960088,0.995317280292511,shapley_mean,-1,14
12,3662,0.17147372399201677,0.9965924024581909,shapley_mean,-1,14
13,4215,0.15008593430418068,1.003509759902954,shapley_mean,-1,14
14,4798,0.14322863608045353,1.0061619281768799,shapley_mean,-1,14
15,5147,0.1402371121653418,1.0081939697265625,shapley_mean,-1,14
1,118,-0.05841135032873818,1.0573641061782837,random_individual,0,14
2,320,0.016160741718880413,1.0574088096618652,random_individual,0,14
3,576,0.07342318687107001,1.0479475259780884,random_individual,0,14
4,749,0.11269369887272833,1.0384600162506104,random_individual,0,14
5,1146,0.12758771456451215,1.0304555892944336,random_individual,0,14
6,1727,0.1270600809384607,1.0176599025726318,random_individual,0,14
7,1878,0.108428134022197,1.0209819078445435,random_individual,0,14
8,2933,0.1338500569767874,1.020927906036377,random_individual,0,14
9,3025,0.12781464800580858,1.0215710401535034,random_individual,0,14
10,3216,0.12492495564169402,1.025465488433838,random_individual,0,14
11,3376,0.11377307321253617,1.026039481163025,random_individual,0,14
12,3662,0.10671760877263749,1.0196584463119507,random_individual,0,14
13,4215,0.13531841088587887,1.011540174484253,random_individual,0,14
14,4798,0.1350430367927562,1.0071173906326294,random_individual,0,14
15,5147,0.1402371121653418,1.0081939697265625,random_individual,0,14
1,118,-0.12206959851117236,1.0460374355316162,random_individual,1,14
2,320,0.07626884801703211,1.0355571508407593,random_individual,1,14
3,576,0.14369325621373333,1.0259369611740112,random_individual,1,14
4,749,0.1427169136836397,1.0248451232910156,random_individual,1,14
5,1146,0.17172152067656385,1.0120508670806885,random_individual,1,14
6,1727,0.1563071399624394,1.01132333278656,random_individual,1,14
7,1878,0.135781877767018,1.0151315927505493,random_individual,1,14
8,2933,0.1431887753582523,1.0082101821899414,random_individual,1,14
9,3025,0.1391620762522368,1.0096827745437622,random_individual,1,14
10,3216,0.12557157164548,1.0109076499938965,random_individual,1,14
11,3376,0.1303851457989209,1.0116840600967407,random_individual,1,14
12,3662,0.1316334117776044,1.0134257078170776,random_individual,1,14
13,4215,0.13164691021230795,1.0123950242996216,random_individual,1,14
14,4798,0.1483379836292926,1.0082515478134155,random_individual,1,14
15,5147,0.1402371121653418,1.0081939697265625,random_individual,1,14
1,118,0.026302798041142453,1.077957034111023,random_individual,2,14
2,320,0.0820127005301213,1.0447696447372437,random_individual,2,14
3,576,0.005780963834213915,1.045496940612793,random_individual,2,14
4,749,0.06505735699386153,1.0409986972808838,random_individual,2,14
5,1146,0.10150700658165465,1.0242105722427368,random_individual,2,14
6,1727,0.07195480234526398,1.0199265480041504,random_individual,2,14
7,1878,0.08561832927977647,1.0191935300827026,random_individual,2,14
8,2933,0.12110249894981182,1.0138860940933228,random_individual,2,14
9,3025,0.12503086505343608,1.0148582458496094,random_individual,2,14
10,3216,0.13842603278552396,1.0157395601272583,random_individual,2,14
11,3376,0.14999185098524143,1.0146868228912354,random_individual,2,14
12,3662,0.12397686655607199,1.0150575637817383,random_individual,2,14
13,4215,0.11928194072870707,1.0168306827545166,random_individual,2,14
14,4798,0.11646149873405807,1.0099161863327026,random_individual,2,14
15,5147,0.1402371121653418,1.0081939697265625,random_individual,2,14
1,118,-0.07380670319412645,1.046177864074707,random_individual,3,14
2,320,0.030655792738590502,1.0497007369995117,random_individual,3,14
3,576,0.0063019733328098385,1.0426393747329712,random_individual,3,14
4,749,0.013269264633224403,1.0307214260101318,random_individual,3,14
5,1146,0.04804017064870199,1.0273975133895874,random_individual,3,14
6,1727,-0.03492398840054973,1.0448321104049683,random_individual,3,14
7,1878,-0.04075480964760847,1.044287085533142,random_individual,3,14
8,2933,0.02068041699127306,1.0323113203048706,random_individual,3,14
9,3025,0.03861069353600305,1.0298492908477783,random_individual,3,14
