n_islands,n_individuals,corr_eval,mse_adj,method,order_seed,target_island
1,151,0.21114860472219502,1.17863929271698,shapley_mean,-1,3
2,437,0.18372959864558522,1.1076467037200928,shapley_mean,-1,3
3,529,0.26968155458598064,1.0780214071273804,shapley_mean,-1,3
4,689,0.308985436029054,1.057806372642517,shapley_mean,-1,3
5,807,0.28250945022367324,1.0638436079025269,shapley_mean,-1,3
6,1388,0.3017531834656171,1.060187578201294,shapley_mean,-1,3
7,1737,0.24591592310500113,1.0841425657272339,shapley_mean,-1,3
8,1993,0.3138272379840922,1.0463917255401611,shapley_mean,-1,3
9,3048,0.29172197217407103,1.0512621402740479,shapley_mean,-1,3
10,3534,0.2579141109471197,1.066159725189209,shapley_mean,-1,3
11,4117,0.22053156638421204,1.0833581686019897,shapley_mean,-1,3
12,4514,0.19988656029374569,1.083127737045288,shapley_mean,-1,3
13,5067,0.25693823803262494,1.0743907690048218,shapley_mean,-1,3
14,5240,0.2591219100888959,1.0740861892700195,shapley_mean,-1,3
15,5442,0.250330239082142,1.080380916595459,shapley_mean,-1,3
1,151,0.17086082133994956,1.179787278175354,random_individual,0,3
2,437,0.23665351971284954,1.1437835693359375,random_individual,0,3
3,529,0.20856069373533934,1.1558927297592163,random_individual,0,3
4,689,0.15146257699291268,1.1629992723464966,random_individual,0,3
5,807,0.04897256264097529,1.185538649559021,random_individual,0,3
6,1388,0.07506120357199458,1.1765938997268677,random_individual,0,3
7,1737,0.07392373923703845,1.1764483451843262,random_individual,0,3
8,1993,0.047896887649611856,1.1720727682113647,random_individual,0,3
9,3048,0.1484298982436708,1.1433947086334229,random_individual,0,3
10,3534,0.13790524855897193,1.1387767791748047,random_individual,0,3
11,4117,0.22630786923814145,1.100826621055603,random_individual,0,3
12,4514,0.23203999041373383,1.1014363765716553,random_individual,0,3
13,5067,0.22095567883898073,1.0887906551361084,random_individual,0,3
14,5240,0.24108237305800748,1.0799533128738403,random_individual,0,3
15,5442,0.250330239082142,1.080380916595459,random_individual,0,3
1,151,-0.014436530312658792,1.232304573059082,random_individual,1,3
2,437,0.19784470071080812,1.1966240406036377,random_individual,1,3
3,529,0.2707709405160753,1.2059462070465088,random_individual,1,3
4,689,0.2817359007408519,1.178255558013916,random_individual,1,3
