target_island,source_island,source_island_name,phi,phi_per_individual,n_island,rank_full,rank_mean
14,12,Southern 2,0.042626473468312526,0.00010737146969348243,397,1,5
14,5,Hestmannøy,0.03798285157091881,3.600270291082352e-05,1055,2,8
14,7,Onøy og Lurøy,0.03396088343841036,0.00013265970093129047,256,3,3
14,11,Southern 1,0.028927172668775186,4.978859323369223e-05,581,4,6
14,15,Southern 5,0.02808752871026463,0.0001390471718329932,202,5,2
14,0,Nesøy,0.02331575158421104,0.00019759111512043253,118,6,1
14,10,Aldra,0.020412908753946073,0.00011799369221934146,173,7,4
14,8,Lovund,0.0068120610652545495,4.511298718711622e-05,151,8,7
14,3,Selvær,0.004912427262772162,2.5719514464775718e-05,191,9,10
14,1,Myken,0.002697869429788361,2.932466771509088e-05,92,10,9
14,9,Sleneset,0.0007044173874859613,4.4026086717872585e-06,160,11,11
14,2,Træna,-0.005485005474611542,-1.9178340820320078e-05,286,12,12
14,4,Gjerøy,-0.02196025732611663,-3.9711134405274196e-05,553,13,13
14,6,Indre Kvarøy,-0.02492497610904693,-7.141826965342959e-05,349,14,15
14,13,Southern 3,-0.026076213272560326,-4.4727638546415654e-05,583,15,14
