n_islands,n_individuals,corr_eval,mse_adj,method,order_seed,target_island
1,202,0.00820406964341351,1.0248194932937622,shapley_mean,-1,14
2,786,0.001734153105369094,1.0143812894821167,shapley_mean,-1,14
3,1369,0.03406174212892784,1.0116313695907593,shapley_mean,-1,14
4,1725,0.014596268241562245,1.012280821800232,shapley_mean,-1,14
5,1984,0.03001775106123053,1.0105241537094116,shapley_mean,-1,14
6,2157,0.005791140751504437,1.0151487588882446,shapley_mean,-1,14
7,2449,0.000495144108622893,1.0159419775009155,shapley_mean,-1,14
8,2643,0.00844566104351183,1.0144069194793701,shapley_mean,-1,14
9,3201,0.0191573944339105,1.0122301578521729,shapley_mean,-1,14
10,3598,0.07234369335630539,1.003658652305603,shapley_mean,-1,14
11,4676,0.06741470577429085,1.004796028137207,shapley_mean,-1,14
12,4768,0.06143118573181801,1.006464958190918,shapley_mean,-1,14
13,4926,0.07104241441707133,1.0039589405059814,shapley_mean,-1,14
14,5045,0.0711586933140145,1.0025361776351929,shapley_mean,-1,14
15,5211,0.08236399840164932,0.9999082684516907,shapley_mean,-1,14
1,202,0.10450646844088204,1.024180293083191,random_individual,0,14
2,786,0.15292435345711314,0.9982503056526184,random_individual,0,14
3,1369,0.15281760075610504,0.9961230158805847,random_individual,0,14
4,1725,0.12326864355598638,0.9980844855308533,random_individual,0,14
5,1984,0.08948806384594032,1.00341796875,random_individual,0,14
6,2157,0.10696525894050836,1.000379204750061,random_individual,0,14
7,2449,0.10891360655526536,0.9982358813285828,random_individual,0,14
8,2643,0.10841755794594587,0.9971672892570496,random_individual,0,14
9,3201,0.09856778146821464,0.9984517693519592,random_individual,0,14
10,3598,0.07853352372278874,1.0005711317062378,random_individual,0,14
11,4676,0.09872483637645066,0.9963697791099548,random_individual,0,14
12,4768,0.09125143761642275,0.9969457983970642,random_individual,0,14
13,4926,0.09251431423085106,0.9976710081100464,random_individual,0,14
14,5045,0.08043432874645583,0.9996823072433472,random_individual,0,14
15,5211,0.08236399840164932,0.9999082684516907,random_individual,0,14
1,202,-0.0806396461216375,1.0457432270050049,random_individual,1,14
2,786,-0.004247970631270705,1.0174962282180786,random_individual,1,14
3,1369,0.029735803261419714,1.0158014297485352,random_individual,1,14
4,1725,0.058358044659679344,1.0122417211532593,random_individual,1,14
5,1984,0.07338157414036543,1.0071618556976318,random_individual,1,14
6,2157,0.08728743272084216,1.0065346956253052,random_individual,1,14
7,2449,0.09603911331828842,1.0021313428878784,random_individual,1,14
8,2643,0.07805652575922556,1.0036216974258423,random_individual,1,14
9,3201,0.10914375693305832,0.9965158104896545,random_individual,1,14
10,3598,0.10136524351994228,0.99811190366745,random_individual,1,14
11,4676,0.106918877892184,0.9961780309677124,random_individual,1,14
12,4768,0.10848413425398529,0.9954134821891785,random_individual,1,14
13,4926,0.10783881977248973,0.9954277873039246,random_individual,1,14
14,5045,0.1016161100414802,0.9962589740753174,random_individual,1,14
15,5211,0.08236399840164932,0.9999082684516907,random_individual,1,14
1,202,-0.03511408896658955,1.0220284461975098,random_individual,2,14
2,786,0.09458081259734914,1.0074552297592163,random_individual,2,14
3,1369,0.12100910726587902,1.0084882974624634,random_individual,2,14
4,1725,0.1199361191707332,0.9996268153190613,random_individual,2,14
5,1984,0.1331665361380668,0.9929821491241455,random_individual,2,14
6,2157,0.13329345260450112,0.993341326713562,random_individual,2,14
7,2449,0.14435504907444968,0.9924276471138,random_individual,2,14
8,2643,0.15152464875391475,0.9908049702644348,random_individual,2,14
9,3201,0.11676815735253895,0.9977421760559082,random_individual,2,14
10,3598,0.10654560860986063,0.9989873170852661,random_individual,2,14
11,4676,0.08128963507915371,1.0015279054641724,random_individual,2,14
12,4768,0.08342510966051303,1.0015738010406494,random_individual,2,14
13,4926,0.08577922231354411,0.9999486207962036,random_individual,2,14
14,5045,0.08823027226614,0.998853325843811,random_individual,2,14
15,5211,0.08236399840164932,0.9999082684516907,random_individual,2,14
1,202,0.08524130887865186,1.0129278898239136,random_individual,3,14
2,786,0.024839541864242354,1.014559030532837,random_individual,3,14
3,1369,0.018198651920635026,1.019880771636963,random_individual,3,14
4,1725,0.011823348621228153,1.0173190832138062,random_individual,3,14
5,1984,0.0038814312515031693,1.0178889036178589,random_individual,3,14
6,2157,0.010511476186097409,1.017762541770935,random_individual,3,14
7,2449,0.010882762583293348,1.0179401636123657,random_individual,3,14
8,2643,-0.0007187234938139566,1.0189241170883179,random_individual,3,14
9,3201,0.04222356484174203,1.0089913606643677,random_individual,3,14
10,3598,0.07039798334012706,1.0032519102096558,random_individual,3,14
11,4676,0.052512559799098496,1.0057051181793213,random_individual,3,14
12,4768,0.053615576725647436,1.005889892578125,random_individual,3,14
13,4926,0.05595001343268839,1.0067545175552368,random_individual,3,14
14,5045,0.07095960926678796,1.0028131008148193,random_individual,3,14
15,5211,0.08236399840164932,0.9999082684516907,random_individual,3,14
1,202,0.0391161052348427,1.0188273191452026,random_individual,4,14
2,786,0.08904568437025978,1.0141886472702026,random_individual,4,14
3,1369,0.06885390740453243,1.0206767320632935,random_individual,4,14
4,1725,0.07601710108737082,1.017069935798645,random_individual,4,14
5,1984,0.0897545862695851,1.0105770826339722,random_individual,4,14
6,2157,0.08338317337223641,1.0128097534179688,random_individual,4,14
7,2449,0.07800379609055749,1.010469913482666,random_individual,4,14
8,2643,0.06732441663509937,1.0117741823196411,random_individual,4,14
9,3201,0.0864525078492858,1.0077210664749146,random_individual,4,14
10,3598,0.07411966733906401,1.0100927352905273,random_individual,4,14
