target_island,source_island,source_island_name,phi,phi_per_individual,n_island,rank_full,rank_mean
14,13,Southern 3,0.09368746136420647,0.00016042373521268233,584,1,2
14,15,Southern 5,0.07781993308330265,0.0003852471934816963,202,2,1
14,11,Southern 1,0.05311976847850217,9.11145256921135e-05,583,3,3
14,6,Indre Kvarøy,0.02854327096158394,8.017772742017961e-05,356,4,4
14,7,Onøy og Lurøy,0.019487896406710305,7.524284326915175e-05,259,5,5
14,2,Træna,0.007326401465919546,2.5090415979176525e-05,292,6,7
14,10,Aldra,0.0073144133714771725,4.227984607790273e-05,173,7,6
14,4,Gjerøy,0.005142235113094643,9.215475113072837e-06,558,8,9
14,3,Selvær,0.0026012719355054336,1.3408618224254812e-05,194,9,8
14,1,Myken,-0.003596839641169909,-3.909608305619466e-05,92,10,12
14,12,Southern 2,-0.005750761918921223,-1.4485546395267564e-05,397,11,10
14,0,Nesøy,-0.016397095538039863,-0.00013779071880705768,119,12,14
14,8,Lovund,-0.01805719446994395,-0.00011428604094901234,158,13,13
14,5,Hestmannøy,-0.022805266242275482,-2.1155163490051466e-05,1078,14,11
14,9,Sleneset,-0.023809901603258358,-0.00014343314218830336,166,15,15
