target_island,source_island,source_island_name,phi,phi_per_individual,n_island,rank_full,rank_mean
3,2,Træna,0.1123736640050137,0.00038484131508566337,292,1,2
3,8,Lovund,0.06781122631501918,0.0004291849766773366,158,2,1
3,6,Indre Kvarøy,0.04461764325675213,0.0001253304585863824,356,3,3
3,13,Southern 3,0.031677675049214093,5.42425942623529e-05,584,4,9
3,10,Aldra,0.02097853985483224,0.00012126323615509966,173,5,4
3,7,Onøy og Lurøy,0.01574566597012792,6.079407710474101e-05,259,6,8
3,15,Southern 5,0.015243643267956722,7.546358053443922e-05,202,7,6
3,9,Sleneset,0.012176956696102352,7.335516081989369e-05,166,8,7
3,0,Nesøy,0.01066488830722895,8.962091014478109e-05,119,9,5
3,11,Southern 1,0.006659920670403455,1.1423534597604553e-05,583,10,10
3,14,Southern 4,0.0033291573189349246,6.850117940195318e-06,486,11,11
3,5,Hestmannøy,0.0013985961287902955,1.2973990062989754e-06,1078,12,12
3,1,Myken,-0.001831026805342963,-1.990246527546699e-05,92,13,13
3,12,Southern 2,-0.029572136938275487,-7.448900992008939e-05,397,14,14
3,4,Gjerøy,-0.09640381395625837,-0.00017276669167788237,558,15,15
