n_islands,n_individuals,corr_eval,mse_adj,method,order_seed,target_island
1,158,0.3397140989888489,0.6618075370788574,shapley_mean,-1,3
2,450,0.2502321648622774,0.6499201655387878,shapley_mean,-1,3
3,806,0.32003097490728727,0.6428366899490356,shapley_mean,-1,3
4,979,0.3295391219165208,0.6364941000938416,shapley_mean,-1,3
5,1098,0.32864196040181687,0.6369511485099792,shapley_mean,-1,3
6,1300,0.3444832301636294,0.6316044330596924,shapley_mean,-1,3
7,1466,0.3558464958560024,0.6282653212547302,shapley_mean,-1,3
8,1725,0.2760067611496455,0.6375429630279541,shapley_mean,-1,3
9,2309,0.2771809279023033,0.6350104808807373,shapley_mean,-1,3
10,2892,0.2679675739509403,0.6375661492347717,shapley_mean,-1,3
11,3378,0.3038451266767953,0.6266691088676453,shapley_mean,-1,3
12,4456,0.22893596832412344,0.6358411312103271,shapley_mean,-1,3
13,4548,0.2770592170662413,0.6195590496063232,shapley_mean,-1,3
14,4945,0.25170680258502776,0.626129150390625,shapley_mean,-1,3
15,5503,0.2365343118742103,0.623434841632843,shapley_mean,-1,3
1,158,0.12472163040848759,0.6785990595817566,random_individual,0,3
2,450,-0.0160677761399855,0.7132275104522705,random_individual,0,3
3,806,-0.040940715125576344,0.7243184447288513,random_individual,0,3
4,979,0.01942563501781759,0.7164826393127441,random_individual,0,3
5,1098,0.03263357986341402,0.7006670832633972,random_individual,0,3
6,1300,0.10639258592630439,0.6863799691200256,random_individual,0,3
7,1466,0.03791400336184207,0.6887726187705994,random_individual,0,3
8,1725,0.11923079371886051,0.6685848832130432,random_individual,0,3
9,2309,0.18183224563163974,0.6462700366973877,random_individual,0,3
10,2892,0.1719115071572447,0.6440514922142029,random_individual,0,3
11,3378,0.13121319435240097,0.6590681672096252,random_individual,0,3
12,4456,0.19529562158046684,0.6340855956077576,random_individual,0,3
13,4548,0.194950672259061,0.6329019665718079,random_individual,0,3
14,4945,0.21545736165315793,0.6300293803215027,random_individual,0,3
15,5503,0.2365343118742103,0.623434841632843,random_individual,0,3
1,158,0.07194461800002003,0.673816442489624,random_individual,1,3
2,450,0.17783513575731397,0.6582673788070679,random_individual,1,3
3,806,0.14333723880756272,0.6659484505653381,random_individual,1,3
4,979,0.13687207554140088,0.6595692038536072,random_individual,1,3
5,1098,0.12488776632443274,0.6579219102859497,random_individual,1,3
6,1300,0.17582451273758182,0.6499541401863098,random_individual,1,3
