permutation_index,source_island,phi_running,rank_running,source_island_name,target_island
1,0,-0.0064553837952865956,11,Nesøy,5
1,1,0.1688606508395189,1,Myken,5
1,2,-0.021807575781236793,14,Træna,5
1,3,-0.023099957429799034,15,Selvær,5
1,4,0.04690141872274675,2,Gjerøy,5
1,6,0.003689075856396412,8,Indre Kvarøy,5
1,7,0.03161248137121417,3,Onøy og Lurøy,5
1,8,-0.003046929683724303,9,Lovund,5
1,9,-0.019751874046998852,13,Sleneset,5
1,10,-0.003295324200270261,10,Aldra,5
1,11,-0.016574381981786734,12,Southern 1,5
1,12,0.02137005227407565,5,Southern 2,5
1,13,0.0037877476331854842,6,Southern 3,5
1,14,0.02807698886290011,4,Southern 4,5
1,15,0.003765799505667189,7,Southern 5,5
2,0,-0.00528453782442781,11,Nesøy,5
2,1,0.09514654567049288,1,Myken,5
2,2,-0.02152856095303375,15,Træna,5
2,3,-0.02112617046733517,14,Selvær,5
2,4,0.05472507817245091,3,Gjerøy,5
2,6,0.003085631272208636,7,Indre Kvarøy,5
2,7,0.07475803273253859,2,Onøy og Lurøy,5
2,8,0.017960028199755007,6,Lovund,5
2,9,-0.02094273918781424,13,Sleneset,5
2,10,-0.0026777085183456034,10,Aldra,5
2,11,-0.017089698044994037,12,Southern 1,5
2,12,0.022577651622053635,5,Southern 2,5
2,13,0.001040165936444959,9,Southern 3,5
2,14,0.03130732420119345,4,Southern 4,5
2,15,0.0020817453354146365,8,Southern 5,5
3,0,-0.00556529264669009,11,Nesøy,5
3,1,0.09044710247989489,1,Myken,5
3,2,-0.042791063797951945,15,Træna,5
3,3,-0.03303720542395563,14,Selvær,5
3,4,0.06742090488491131,3,Gjerøy,5
3,6,0.0028844830774793773,9,Indre Kvarøy,5
3,7,0.06496294753295244,4,Onøy og Lurøy,5
3,8,0.011612100214646629,6,Lovund,5
3,9,-0.02121086774732131,13,Sleneset,5
3,10,-0.002534193379122011,10,Aldra,5
3,11,-0.01944944797961438,12,Southern 1,5
3,12,0.023835888576026976,5,Southern 2,5
3,13,0.0034327012375681976,7,Southern 3,5
3,14,0.07092575537322741,2,Southern 4,5
3,15,0.00309897574455024,8,Southern 5,5
4,0,-0.005561340020759295,10,Nesøy,5
4,1,0.07438232879767026,2,Myken,5
4,2,-0.040769315400972596,15,Træna,5
4,3,-0.028538260966681217,14,Selvær,5
4,4,0.05799284887555239,4,Gjerøy,5
4,6,0.016974293580096285,6,Indre Kvarøy,5
4,7,0.05897690031496039,3,Onøy og Lurøy,5
4,8,0.007922329236510844,7,Lovund,5
4,9,-0.023352821884714242,13,Sleneset,5
4,10,-0.021485867571289098,12,Aldra,5
4,11,-0.01683553047245708,11,Southern 1,5
4,12,0.02609571542566074,5,Southern 2,5
4,13,0.0024448486254490323,8,Southern 3,5
4,14,0.10427973418086361,1,Southern 4,5
4,15,0.0015069254267120816,9,Southern 5,5
5,0,-0.006664488885538318,10,Nesøy,5
5,1,0.06408906124046979,2,Myken,5
5,2,-0.040429827063772295,15,Træna,5
5,3,-0.031349370582935895,14,Selvær,5
5,4,0.05507744290782742,4,Gjerøy,5
5,6,0.028968086069502776,6,Indre Kvarøy,5
5,7,0.05681831773780814,3,Onøy og Lurøy,5
5,8,0.014131260605855539,7,Lovund,5
5,9,-0.022926815663573536,13,Sleneset,5
5,10,-0.019541747801694466,11,Aldra,5
5,11,-0.02253835729970865,12,Southern 1,5
5,12,0.031034845875097593,5,Southern 2,5
5,13,0.002007437379864424,8,Southern 3,5
5,14,0.10386190267800688,1,Southern 4,5
5,15,0.0014950409493926843,9,Southern 5,5
6,0,-0.008229714037307028,10,Nesøy,5
6,1,0.08155099284031131,2,Myken,5
6,2,-0.03804257234158176,14,Træna,5
6,3,-0.046599143800903374,15,Selvær,5
6,4,0.05313383892934411,4,Gjerøy,5
6,6,0.03400014582908142,5,Indre Kvarøy,5
6,7,0.05423818913453923,3,Onøy og Lurøy,5
6,8,0.013977137449936996,7,Lovund,5
6,9,-0.02470315991087234,13,Sleneset,5
6,10,-0.016923576147622275,11,Aldra,5
6,11,-0.020490577957348526,12,Southern 1,5
6,12,0.030017167926279027,6,Southern 2,5
6,13,0.0013338257144258948,9,Southern 3,5
6,14,0.09921608640971187,1,Southern 4,5
6,15,0.0015541481086075355,8,Southern 5,5
7,0,-0.007845064921230816,10,Nesøy,5
7,1,0.0733345675287563,2,Myken,5
7,2,-0.03622768153460724,14,Træna,5
7,3,-0.04225543590512305,15,Selvær,5
7,4,0.0519927877395278,4,Gjerøy,5
7,6,0.031076015008651304,5,Indre Kvarøy,5
7,7,0.07101777084570807,3,Onøy og Lurøy,5
7,8,0.011829064955510218,7,Lovund,5
7,9,-0.024116190614043315,13,Sleneset,5
7,10,-0.0161495446381088,11,Aldra,5
7,11,-0.018084425959875586,12,Southern 1,5
7,12,0.029403251574806936,6,Southern 2,5
7,13,9.6470700252855e-05,9,Southern 3,5
7,14,0.08860243533569785,1,Southern 4,5
7,15,0.0013587680306795782,8,Southern 5,5
8,0,-0.007518135857964265,10,Nesøy,5
8,1,0.06639506790867014,2,Myken,5
8,2,-0.03404684969308151,14,Træna,5
8,3,-0.03936584004201678,15,Selvær,5
8,4,0.062437376334198116,4,Gjerøy,5
8,6,0.029566745072957056,5,Indre Kvarøy,5
8,7,0.06604366603265711,3,Onøy og Lurøy,5
8,8,0.015221305096475731,7,Lovund,5
8,9,-0.023331356042265515,13,Sleneset,5
8,10,-0.014807415077535533,11,Aldra,5
8,11,-0.01788757603352731,12,Southern 1,5
8,12,0.028722776831414297,6,Southern 2,5
8,13,0.00018929789952342943,9,Southern 3,5
8,14,0.08115842734706823,1,Southern 4,5
8,15,0.0012552983700289105,8,Southern 5,5
9,0,-0.007263646949455634,10,Nesøy,5
9,1,0.060818016801899355,4,Myken,5
9,2,-0.03208539787829828,14,Træna,5
9,3,-0.03943768703285106,15,Selvær,5
9,4,0.06466467300015832,3,Gjerøy,5
9,6,0.026411448979810917,6,Indre Kvarøy,5
9,7,0.06771172689866123,2,Onøy og Lurøy,5
9,8,0.012572330911626076,7,Lovund,5
9,9,-0.022536763694211072,13,Sleneset,5
9,10,-0.015323643933695928,11,Aldra,5
9,11,-0.01657433683987234,12,Southern 1,5
9,12,0.03823366158770872,5,Southern 2,5
9,13,0.0001055368417320315,9,Southern 3,5
9,14,0.0753882467895665,1,Southern 4,5
9,15,0.0013486226638232757,8,Southern 5,5
10,0,-0.007608572250755211,10,Nesøy,5
10,1,0.059005592206421896,4,Myken,5
10,2,-0.030915850011191494,14,Træna,5
10,3,-0.03947209545665893,15,Selvær,5
10,4,0.06253978760383525,3,Gjerøy,5
10,6,0.027550679416567136,6,Indre Kvarøy,5
10,7,0.07213906780220311,1,Onøy og Lurøy,5
10,8,0.012152892862846324,7,Lovund,5
10,9,-0.02324790853737046,13,Sleneset,5
10,10,-0.014174551328052464,11,Aldra,5
10,11,-0.017088051743088396,12,Southern 1,5
10,12,0.03677767618619547,5,Southern 2,5
10,13,0.002908711029974468,8,Southern 3,5
10,14,0.07173304900267521,2,Southern 4,5
