n_islands,n_individuals,corr_eval,mse_adj,method,order_seed,target_island
1,92,0.0687337162386213,1.5861868858337402,shapley_mean,-1,5
2,351,0.0010495043476271787,1.591112732887268,shapley_mean,-1,5
3,909,0.05721768062779358,1.5815035104751587,shapley_mean,-1,5
4,1395,0.05147592929160766,1.5826607942581177,shapley_mean,-1,5
5,1792,0.045530544991106245,1.5850777626037598,shapley_mean,-1,5
6,2148,0.11152156485491908,1.5605583190917969,shapley_mean,-1,5
7,2350,0.10509483270291067,1.5625094175338745,shapley_mean,-1,5
8,2508,0.1123583419587919,1.5588228702545166,shapley_mean,-1,5
9,3092,0.10687569965233942,1.5620125532150269,shapley_mean,-1,5
10,3675,0.11137809379196567,1.5608528852462769,shapley_mean,-1,5
11,3848,0.12494391941945253,1.5555306673049927,shapley_mean,-1,5
12,3967,0.11803133316362158,1.5579262971878052,shapley_mean,-1,5
13,4259,0.12291360729744648,1.5564799308776855,shapley_mean,-1,5
14,4425,0.124906899075408,1.55532705783844,shapley_mean,-1,5
15,4619,0.12342935657160842,1.5569835901260376,shapley_mean,-1,5
1,92,0.0745726245121745,1.6058387756347656,random_individual,0,5
2,351,0.05982607434917343,1.5852237939834595,random_individual,0,5
3,909,0.050640978323230626,1.5871540307998657,random_individual,0,5
4,1395,0.041707018507613214,1.589388132095337,random_individual,0,5
5,1792,0.03086190014817406,1.5912222862243652,random_individual,0,5
6,2148,0.058264134547254126,1.582801342010498,random_individual,0,5
7,2350,0.0724077402052224,1.5789200067520142,random_individual,0,5
8,2508,0.07661578579198766,1.5780251026153564,random_individual,0,5
9,3092,0.06944213456702271,1.5785179138183594,random_individual,0,5
10,3675,0.09719682735709584,1.5672458410263062,random_individual,0,5
11,3848,0.10112360040978197,1.5657734870910645,random_individual,0,5
12,3967,0.11715350892251124,1.5587655305862427,random_individual,0,5
13,4259,0.1326773105585888,1.5537641048431396,random_individual,0,5
14,4425,0.12640698781916598,1.5558916330337524,random_individual,0,5
15,4619,0.12342935657160842,1.5569835901260376,random_individual,0,5
1,92,0.029216949820871283,1.5878304243087769,random_individual,1,5
2,351,0.013969989697504829,1.5880805253982544,random_individual,1,5
3,909,0.10184184121927232,1.5731806755065918,random_individual,1,5
