trait,target_island,method,n_individuals,corr_mean,corr_std,mse_mean,n_rows
body_mass,3,pevmean_ga,1000,0.2725566770139606,,0.8803233504295349,1
body_mass,3,random_individual,1000,0.06582095268374272,0.035151344620824344,0.9200037240982055,5
