target_island,source_island,source_island_name,phi,phi_per_individual,n_island,rank_full,rank_mean
3,1,Myken,0.11484328290645425,0.0012482965533310245,92,1,1
3,8,Lovund,0.044721547860570324,0.0002942207096090153,152,2,2
3,2,Træna,0.0349510975573842,0.00012220663481602868,286,3,4
3,13,Southern 3,0.021735941537136528,3.7282918588570375e-05,583,4,6
3,9,Sleneset,0.021123345596204136,0.00012959107727732598,163,5,3
3,11,Southern 1,0.020072724054148467,3.443005841191847e-05,583,6,7
3,5,Hestmannøy,0.014155969207759477,1.3316998313978812e-05,1063,7,10
3,7,Onøy og Lurøy,0.010704480855007095,4.165167647862683e-05,257,8,5
3,4,Gjerøy,0.005775973231312786,1.0407158975338353e-05,555,9,11
3,10,Aldra,0.004482895028872466,2.591268802816454e-05,173,10,8
3,12,Southern 2,0.0022963384934514435,5.798834579422838e-06,396,11,12
3,0,Nesøy,0.0019064396266662005,1.62943557834718e-05,117,12,9
3,6,Indre Kvarøy,-0.0018980085727204625,-5.4540476227599494e-06,348,13,13
3,15,Southern 5,-0.0069484297703031545,-3.439816717971859e-05,202,14,14
3,14,Southern 4,-0.04176166158003351,-8.592934481488377e-05,486,15,15
