n_removed,n_islands_remaining,n_individuals_remaining,corr_eval,mse_adj,method,order_seed,n_islands,n_individuals,target_island
14,1,117,0.0718139038902146,0.5705487132072449,shapley_mean,-1,1,117,14
13,2,374,0.02812628036381972,0.5547458529472351,shapley_mean,-1,2,374,14
12,3,526,0.052362340430569525,0.5550318956375122,shapley_mean,-1,3,526,14
11,4,922,0.15800929673602454,0.5442484617233276,shapley_mean,-1,4,922,14
10,5,1124,0.12670809347356465,0.5461307764053345,shapley_mean,-1,5,1124,14
9,6,1297,0.12767077996046872,0.5459307432174683,shapley_mean,-1,6,1297,14
8,7,1460,0.13656916968394298,0.5448483824729919,shapley_mean,-1,7,1460,14
7,8,2043,0.1753050425376179,0.540267288684845,shapley_mean,-1,8,2043,14
6,9,2329,0.17032061139188112,0.5410074591636658,shapley_mean,-1,9,2329,14
5,10,2912,0.1422622156294199,0.5437386631965637,shapley_mean,-1,10,2912,14
4,11,3467,0.11171871209731446,0.5476619601249695,shapley_mean,-1,11,3467,14
3,12,4530,0.1308025986505916,0.545410692691803,shapley_mean,-1,12,4530,14
2,13,4622,0.12085262869934774,0.5469002723693848,shapley_mean,-1,13,4622,14
1,14,4816,0.11455450629483419,0.5477240085601807,shapley_mean,-1,14,4816,14
0,15,5164,0.1068183627226499,0.5490599274635315,shapley_mean,-1,15,5164,14
14,1,117,0.039066515511414046,0.5550144910812378,random_individual,0,1,117,14
13,2,374,0.11977122694550227,0.5555159449577332,random_individual,0,2,374,14
12,3,526,0.14893977976900225,0.5556753873825073,random_individual,0,3,526,14
11,4,922,0.13085386061611373,0.5561503171920776,random_individual,0,4,922,14
10,5,1124,0.13927355380995063,0.5536556839942932,random_individual,0,5,1124,14
9,6,1297,0.15805572821813985,0.5511292219161987,random_individual,0,6,1297,14
8,7,1460,0.16232911588539659,0.5470377802848816,random_individual,0,7,1460,14
7,8,2043,0.1547582101902056,0.5471852421760559,random_individual,0,8,2043,14
6,9,2329,0.14974919713877888,0.5476202964782715,random_individual,0,9,2329,14
5,10,2912,0.12834552684570388,0.5453312397003174,random_individual,0,10,2912,14
4,11,3467,0.11705675207485003,0.5467902421951294,random_individual,0,11,3467,14
3,12,4530,0.10932236973485772,0.5493372678756714,random_individual,0,12,4530,14
2,13,4622,0.11139702539579228,0.5491443276405334,random_individual,0,13,4622,14
1,14,4816,0.11795823543414286,0.5479750633239746,random_individual,0,14,4816,14
0,15,5164,0.1068183627226499,0.5490599274635315,random_individual,0,15,5164,14
14,1,117,0.06057360482753959,0.5571176409721375,random_individual,1,1,117,14
13,2,374,0.11173056929708182,0.5545914769172668,random_individual,1,2,374,14
12,3,526,0.11714360230343311,0.5561931133270264,random_individual,1,3,526,14
11,4,922,0.18811425925286615,0.5469797253608704,random_individual,1,4,922,14
10,5,1124,0.16741452325464234,0.5451949238777161,random_individual,1,5,1124,14
9,6,1297,0.18852546714019394,0.5436878204345703,random_individual,1,6,1297,14
8,7,1460,0.16196484429571015,0.5442482233047485,random_individual,1,7,1460,14
7,8,2043,0.16365348545352432,0.5426865816116333,random_individual,1,8,2043,14
6,9,2329,0.1471732644734561,0.5441455841064453,random_individual,1,9,2329,14
5,10,2912,0.15123482152585413,0.5431210398674011,random_individual,1,10,2912,14
4,11,3467,0.13952151608695712,0.5447334051132202,random_individual,1,11,3467,14
3,12,4530,0.11346261034574552,0.5482388734817505,random_individual,1,12,4530,14
2,13,4622,0.10738637756583107,0.5490940809249878,random_individual,1,13,4622,14
1,14,4816,0.11626089864597058,0.5474316477775574,random_individual,1,14,4816,14
0,15,5164,0.1068183627226499,0.5490599274635315,random_individual,1,15,5164,14
14,1,117,0.14450872817276386,0.5618360638618469,random_individual,2,1,117,14
13,2,374,0.1261344241413425,0.5502463579177856,random_individual,2,2,374,14
12,3,526,0.12179947126256158,0.5496425032615662,random_individual,2,3,526,14
11,4,922,0.11090565495217766,0.5509586930274963,random_individual,2,4,922,14
10,5,1124,0.11861434818778815,0.5488246083259583,random_individual,2,5,1124,14
9,6,1297,0.07495475952295831,0.5509669184684753,random_individual,2,6,1297,14
8,7,1460,0.05447183708370916,0.5523362755775452,random_individual,2,7,1460,14
7,8,2043,0.06850458964475811,0.5522072911262512,random_individual,2,8,2043,14
6,9,2329,0.07395807975787398,0.5519630312919617,random_individual,2,9,2329,14
5,10,2912,0.0955070106031747,0.5501305460929871,random_individual,2,10,2912,14
4,11,3467,0.12261297304178873,0.5468651056289673,random_individual,2,11,3467,14
3,12,4530,0.10725913946806584,0.5486651659011841,random_individual,2,12,4530,14
2,13,4622,0.11225945058028715,0.5482441782951355,random_individual,2,13,4622,14
1,14,4816,0.1057382293581301,0.5491536855697632,random_individual,2,14,4816,14
0,15,5164,0.1068183627226499,0.5490599274635315,random_individual,2,15,5164,14
14,1,117,0.051371477795921335,0.558486819267273,random_individual,3,1,117,14
13,2,374,0.005349419658147915,0.5549343824386597,random_individual,3,2,374,14
12,3,526,0.03212198090652022,0.5534592270851135,random_individual,3,3,526,14
11,4,922,0.10525744727773055,0.5503367185592651,random_individual,3,4,922,14
10,5,1124,0.08132277968593957,0.55430668592453,random_individual,3,5,1124,14
9,6,1297,0.10731464971670963,0.5512058734893799,random_individual,3,6,1297,14
8,7,1460,0.07974484086484605,0.5534471273422241,random_individual,3,7,1460,14
7,8,2043,0.12246485097659965,0.550456166267395,random_individual,3,8,2043,14
6,9,2329,0.12199136222223622,0.5504508018493652,random_individual,3,9,2329,14
5,10,2912,0.12113322154364073,0.5494206547737122,random_individual,3,10,2912,14
4,11,3467,0.10689380083943971,0.5513920783996582,random_individual,3,11,3467,14
3,12,4530,0.11284594858836713,0.5478734374046326,random_individual,3,12,4530,14
2,13,4622,0.11207316351774842,0.5482832789421082,random_individual,3,13,4622,14
1,14,4816,0.10861087774132762,0.5487538576126099,random_individual,3,14,4816,14
0,15,5164,0.1068183627226499,0.5490599274635315,random_individual,3,15,5164,14
14,1,117,0.09779726338965769,0.5531222224235535,random_individual,4,1,117,14
13,2,374,0.051079979065288675,0.552767276763916,random_individual,4,2,374,14
12,3,526,0.10696840435407161,0.5500973463058472,random_individual,4,3,526,14
11,4,922,0.09780259943628658,0.550521731376648,random_individual,4,4,922,14
10,5,1124,0.0928590331216437,0.550830602645874,random_individual,4,5,1124,14
9,6,1297,0.09711263493288912,0.5499876737594604,random_individual,4,6,1297,14
8,7,1460,0.12687670872698933,0.5479862093925476,random_individual,4,7,1460,14
7,8,2043,0.13026769266589464,0.5478971600532532,random_individual,4,8,2043,14
6,9,2329,0.1435881477436269,0.5473037958145142,random_individual,4,9,2329,14
5,10,2912,0.15514090741162695,0.5447453260421753,random_individual,4,10,2912,14
4,11,3467,0.1785727386658039,0.5407969355583191,random_individual,4,11,3467,14
3,12,4530,0.14941694359775162,0.54267418384552,random_individual,4,12,4530,14
2,13,4622,0.1420162361390503,0.5438680052757263,random_individual,4,13,4622,14
1,14,4816,0.12213941691351651,0.5468894243240356,random_individual,4,14,4816,14
0,15,5164,0.1068183627226499,0.5490599274635315,random_individual,4,15,5164,14
