target_island,source_island,source_island_name,phi,phi_per_individual,n_island,rank_full,rank_mean
14,7,Onøy og Lurøy,0.06818721619537825,0.00026531990737501266,257,1,2
14,12,Southern 2,0.056982081232478506,0.00014389414452646088,396,2,4
14,0,Nesøy,0.04836634009553104,0.000413387522184026,117,3,1
14,11,Southern 1,0.04154382392128883,7.125870312399456e-05,583,4,8
14,8,Lovund,0.026068564570791312,0.0001715037142815218,152,5,3
14,15,Southern 5,0.025409050703308192,0.0001257873797193475,202,6,5
14,13,Southern 3,0.021205736541880363,3.637347605811383e-05,583,7,10
14,10,Aldra,0.02086958003246444,0.00012063341059227999,173,8,6
14,9,Sleneset,0.01540093750866636,9.448427919427215e-05,163,9,7
14,2,Træna,0.010653492317116436,3.724997313677075e-05,286,10,9
14,1,Myken,-0.005199357767989146,-5.651475834770811e-05,92,11,13
14,4,Gjerøy,-0.011758195661030688,-2.118593812798322e-05,555,12,11
14,5,Hestmannøy,-0.024343010708765753,-2.2900292294229308e-05,1063,13,12
14,3,Selvær,-0.029999197379728195,-0.00015463503803983606,194,14,14
14,6,Indre Kvarøy,-0.056418338953661974,-0.0001621216636599482,348,15,15
