n_removed,n_islands_remaining,n_individuals_remaining,corr_eval,mse_adj,method,order_seed,n_islands,n_individuals,target_island
14,1,92,0.07076435945517702,0.5845927596092224,shapley_mean,-1,1,92,5
13,2,349,0.09572712693628116,0.582190752029419,shapley_mean,-1,2,349,5
12,3,501,0.10178327807800926,0.5796748995780945,shapley_mean,-1,3,501,5
11,4,695,0.09650822077963411,0.5794062614440918,shapley_mean,-1,4,695,5
10,5,1250,0.17592369717823897,0.5702441930770874,shapley_mean,-1,5,1250,5
9,6,1598,0.22040147846654184,0.5627797245979309,shapley_mean,-1,6,1598,5
8,7,1715,0.22670684650040993,0.5618247985839844,shapley_mean,-1,7,1715,5
7,8,1917,0.22414343854857594,0.562014102935791,shapley_mean,-1,8,1917,5
6,9,2500,0.21836366266474794,0.562728762626648,shapley_mean,-1,9,2500,5
5,10,2896,0.21284343599669675,0.5632766485214233,shapley_mean,-1,10,2896,5
4,11,3382,0.21220029364859302,0.5635865926742554,shapley_mean,-1,11,3382,5
3,12,3965,0.2042272903318882,0.5639635324478149,shapley_mean,-1,12,3965,5
2,13,4128,0.21462376675863254,0.5617149472236633,shapley_mean,-1,13,4128,5
1,14,4414,0.22324046544473738,0.5599452257156372,shapley_mean,-1,14,4414,5
0,15,4587,0.22454690105180777,0.5598539113998413,shapley_mean,-1,15,4587,5
14,1,92,0.06922984642319778,0.587788462638855,random_individual,0,1,92,5
13,2,349,0.09838073594156108,0.5836402177810669,random_individual,0,2,349,5
12,3,501,0.0998206792047069,0.579718291759491,random_individual,0,3,501,5
11,4,695,0.09507614926810032,0.579075813293457,random_individual,0,4,695,5
10,5,1250,0.12605380166955102,0.5764739513397217,random_individual,0,5,1250,5
9,6,1598,0.18541385980385094,0.5702324509620667,random_individual,0,6,1598,5
8,7,1715,0.19755423576732525,0.568892240524292,random_individual,0,7,1715,5
7,8,1917,0.20468987391436008,0.567870020866394,random_individual,0,8,1917,5
6,9,2500,0.23415294892553207,0.5629571676254272,random_individual,0,9,2500,5
5,10,2896,0.2322762686819596,0.5612074732780457,random_individual,0,10,2896,5
4,11,3382,0.21664252064823475,0.5619903206825256,random_individual,0,11,3382,5
3,12,3965,0.20548598627610276,0.5632578134536743,random_individual,0,12,3965,5
