target_island,source_island,source_island_name,phi,phi_per_individual,n_island,rank_full,rank_mean
4,10,Aldra,0.05930593583346793,0.00034280887765010364,173,1,1
4,2,Træna,0.05014286639755434,0.0001717221451971039,292,2,5
4,8,Lovund,0.049508332126598414,0.0003133438742189773,158,3,3
4,6,Indre Kvarøy,0.04624746712853966,0.00012990861552960578,356,4,6
4,0,Nesøy,0.03992199596459564,0.00033547895768567767,119,5,2
4,9,Sleneset,0.03619601205340948,0.00021804826538198482,166,6,4
4,11,Southern 1,0.03359210290669265,5.7619387490038854e-05,583,7,8
4,7,Onøy og Lurøy,0.030729749791180695,0.00011864768259143126,259,8,7
4,1,Myken,0.005155554243615325,5.603863308277527e-05,92,9,9
4,13,Southern 3,0.0028903860272566227,4.94929114256271e-06,584,10,11
4,3,Selvær,0.002516285571625472,1.2970544183636453e-05,194,11,10
4,14,Southern 4,-0.000754941414438838,-1.5533773959646874e-06,486,12,12
4,5,Hestmannøy,-0.009079069673356246,-8.42214255413381e-06,1078,13,13
4,15,Southern 5,-0.009403693180343935,-4.6552936536356114e-05,202,14,15
4,12,Southern 2,-0.0184280855352773,-4.6418351474250124e-05,397,15,14
