n_islands,n_individuals,corr_eval,mse_adj,method,order_seed,target_island
1,259,-0.03685658282438109,1.6019468307495117,shapley_mean,-1,5
2,351,0.017406079292190735,1.5959984064102173,shapley_mean,-1,5
3,517,0.019114177967509458,1.5959938764572144,shapley_mean,-1,5
4,1075,0.07878128271207434,1.5829452276229858,shapley_mean,-1,5
5,1233,0.09185692019785302,1.5789408683776855,shapley_mean,-1,5
6,1525,0.0919230035217468,1.5787453651428223,shapley_mean,-1,5
7,1698,0.10874671758278594,1.5738903284072876,shapley_mean,-1,5
8,2184,0.10642923012569823,1.5739095211029053,shapley_mean,-1,5
9,2767,0.10379273980900128,1.575071096420288,shapley_mean,-1,5
10,3164,0.10607280428849702,1.5749613046646118,shapley_mean,-1,5
11,3358,0.10137383067050801,1.5771855115890503,shapley_mean,-1,5
12,3714,0.15937675521517036,1.5505539178848267,shapley_mean,-1,5
13,4298,0.15587343260152742,1.5529152154922485,shapley_mean,-1,5
14,4417,0.1482694400512775,1.5554550886154175,shapley_mean,-1,5
15,4619,0.14495095683503675,1.5565342903137207,shapley_mean,-1,5
1,259,0.03250105485526513,1.5964497327804565,random_individual,0,5
2,351,0.03995413856012445,1.5989079475402832,random_individual,0,5
3,517,0.05063596972221851,1.598259449005127,random_individual,0,5
4,1075,0.0405905089595485,1.595026969909668,random_individual,0,5
5,1233,0.05077311497670605,1.5915077924728394,random_individual,0,5
6,1525,0.04702159552570736,1.5938094854354858,random_individual,0,5
7,1698,0.059171340517540076,1.5901707410812378,random_individual,0,5
8,2184,0.08949393514670381,1.580167531967163,random_individual,0,5
9,2767,0.11409628890335555,1.5718976259231567,random_individual,0,5
10,3164,0.1239680423139944,1.56858491897583,random_individual,0,5
11,3358,0.12514318291228116,1.5668402910232544,random_individual,0,5
12,3714,0.1223849085389317,1.568362832069397,random_individual,0,5
13,4298,0.14620541732944567,1.557948350906372,random_individual,0,5
14,4417,0.14775002643607613,1.5567148923873901,random_individual,0,5
15,4619,0.14495095683503675,1.5565342903137207,random_individual,0,5
1,259,0.07661658336859932,1.5905444622039795,random_individual,1,5
2,351,0.05210205321996118,1.5935531854629517,random_individual,1,5
3,517,0.042413257200544265,1.5939620733261108,random_individual,1,5
4,1075,0.057448770456423826,1.5941463708877563,random_individual,1,5
5,1233,0.05798454533371061,1.5926711559295654,random_individual,1,5
6,1525,0.0709773416347637,1.5872600078582764,random_individual,1,5
7,1698,0.07087495421929721,1.5877052545547485,random_individual,1,5
8,2184,0.08628455475396357,1.5825484991073608,random_individual,1,5
9,2767,0.11000295767239389,1.574277639389038,random_individual,1,5
10,3164,0.12580748251411983,1.5704079866409302,random_individual,1,5
11,3358,0.1302864990133765,1.569029450416565,random_individual,1,5
12,3714,0.13250939527221567,1.5657597780227661,random_individual,1,5
13,4298,0.13710545242988867,1.5608620643615723,random_individual,1,5
14,4417,0.13805799757051773,1.560447335243225,random_individual,1,5
15,4619,0.14495095683503675,1.5565342903137207,random_individual,1,5
1,259,0.06665825154272197,1.5900635719299316,random_individual,2,5
2,351,0.07395932021819923,1.587936282157898,random_individual,2,5
3,517,0.06664032241859061,1.5873464345932007,random_individual,2,5
4,1075,0.0868240734549608,1.5837448835372925,random_individual,2,5
5,1233,0.09988307433504624,1.5774372816085815,random_individual,2,5
6,1525,0.09633260719927943,1.5796558856964111,random_individual,2,5
7,1698,0.08629278545643466,1.5823259353637695,random_individual,2,5
8,2184,0.12785149414890074,1.5686616897583008,random_individual,2,5
