n_removed,n_islands_remaining,n_individuals_remaining,corr_eval,mse_adj,method,order_seed,n_islands,n_individuals,target_island
14,1,158,-0.03783407671568966,1.1097140312194824,shapley_mean,-1,1,158,3
13,2,450,0.22452895741815068,1.0726875066757202,shapley_mean,-1,2,450,3
12,3,806,0.19146969643151854,1.0836447477340698,shapley_mean,-1,3,806,3
11,4,979,0.2006924020754717,1.0849552154541016,shapley_mean,-1,4,979,3
10,5,1181,0.19290124669635944,1.0880368947982788,shapley_mean,-1,5,1181,3
9,6,1347,0.19527611056758754,1.0846081972122192,shapley_mean,-1,6,1347,3
8,7,1466,0.19791859570319523,1.0811867713928223,shapley_mean,-1,7,1466,3
7,8,1725,0.14587982291529428,1.106046199798584,shapley_mean,-1,8,1725,3
6,9,2309,0.16736750866171243,1.0991551876068115,shapley_mean,-1,9,2309,3
5,10,2892,0.13859302228848064,1.110026478767395,shapley_mean,-1,10,2892,3
4,11,3970,0.10992538183733476,1.127383828163147,shapley_mean,-1,11,3970,3
3,12,4456,0.12693563709064343,1.1219491958618164,shapley_mean,-1,12,4456,3
2,13,4548,0.1480493143998577,1.1152255535125732,shapley_mean,-1,13,4548,3
1,14,4945,0.13677176846627706,1.1243159770965576,shapley_mean,-1,14,4945,3
0,15,5503,0.10925992377634688,1.1411601305007935,shapley_mean,-1,15,5503,3
14,1,158,0.07773085430857513,1.0949511528015137,random_individual,0,1,158,3
13,2,450,0.07684620562529829,1.0890978574752808,random_individual,0,2,450,3
12,3,806,0.193808606403279,1.0810776948928833,random_individual,0,3,806,3
11,4,979,0.11997223508217889,1.0892735719680786,random_individual,0,4,979,3
10,5,1181,0.191501396805773,1.077115774154663,random_individual,0,5,1181,3
9,6,1347,0.23052563358799613,1.0693529844284058,random_individual,0,6,1347,3
8,7,1466,0.19978638567144974,1.0841542482376099,random_individual,0,7,1466,3
7,8,1725,0.21626422309767646,1.083132266998291,random_individual,0,8,1725,3
6,9,2309,0.21186158165237431,1.0873043537139893,random_individual,0,9,2309,3
5,10,2892,0.15375867243973274,1.110302448272705,random_individual,0,10,2892,3
4,11,3970,0.16761555503113054,1.110355019569397,random_individual,0,11,3970,3
3,12,4456,0.15242064636481106,1.1224122047424316,random_individual,0,12,4456,3
2,13,4548,0.15119640702273965,1.121526837348938,random_individual,0,13,4548,3
1,14,4945,0.17329656543934174,1.111457347869873,random_individual,0,14,4945,3
0,15,5503,0.10925992377634688,1.1411601305007935,random_individual,0,15,5503,3
14,1,158,-0.058454892786784646,1.112834095954895,random_individual,1,1,158,3
13,2,450,-0.0755959008758316,1.1253623962402344,random_individual,1,2,450,3
12,3,806,0.09236118808949781,1.1062564849853516,random_individual,1,3,806,3
11,4,979,-0.02614177315383888,1.124451756477356,random_individual,1,4,979,3
10,5,1181,0.10222985553794432,1.0971388816833496,random_individual,1,5,1181,3
9,6,1347,0.07388345337229245,1.1093508005142212,random_individual,1,6,1347,3
8,7,1466,0.1139290083900584,1.099079966545105,random_individual,1,7,1466,3
7,8,1725,0.046560172082079604,1.1139086484909058,random_individual,1,8,1725,3
6,9,2309,0.08886410408834367,1.1078591346740723,random_individual,1,9,2309,3
5,10,2892,0.03325088356767046,1.1447409391403198,random_individual,1,10,2892,3
4,11,3970,0.08610247948028998,1.133774757385254,random_individual,1,11,3970,3
3,12,4456,0.052738155399538474,1.1440602540969849,random_individual,1,12,4456,3
2,13,4548,0.04515477229048002,1.1499574184417725,random_individual,1,13,4548,3
1,14,4945,0.029332488739846778,1.161083698272705,random_individual,1,14,4945,3
0,15,5503,0.10925992377634688,1.1411601305007935,random_individual,1,15,5503,3
14,1,158,-0.024084398452270752,1.0916587114334106,random_individual,2,1,158,3
13,2,450,0.03641033549521338,1.094985842704773,random_individual,2,2,450,3
12,3,806,0.09730598194258705,1.0874059200286865,random_individual,2,3,806,3
11,4,979,0.15045719989154244,1.078439712524414,random_individual,2,4,979,3
10,5,1181,0.07360070662068745,1.1038119792938232,random_individual,2,5,1181,3
9,6,1347,0.0800617088957632,1.1008191108703613,random_individual,2,6,1347,3
8,7,1466,0.14329275281408227,1.0863524675369263,random_individual,2,7,1466,3
7,8,1725,0.1686301427104662,1.0892481803894043,random_individual,2,8,1725,3
6,9,2309,0.1906317439107453,1.091159701347351,random_individual,2,9,2309,3
5,10,2892,0.17714137111410871,1.0898176431655884,random_individual,2,10,2892,3
4,11,3970,0.06597056206669823,1.126397728919983,random_individual,2,11,3970,3
3,12,4456,0.027754202891015035,1.1530553102493286,random_individual,2,12,4456,3
2,13,4548,0.013846754985468458,1.1605252027511597,random_individual,2,13,4548,3
1,14,4945,0.02697789235592154,1.1655864715576172,random_individual,2,14,4945,3
0,15,5503,0.10925992377634688,1.1411601305007935,random_individual,2,15,5503,3
14,1,158,0.1655855923241591,1.0861341953277588,random_individual,3,1,158,3
13,2,450,0.19248030683954445,1.098844051361084,random_individual,3,2,450,3
12,3,806,0.13311849360980477,1.1007076501846313,random_individual,3,3,806,3
11,4,979,0.13152965367857639,1.0954861640930176,random_individual,3,4,979,3
10,5,1181,0.05964224195177335,1.1107912063598633,random_individual,3,5,1181,3
9,6,1347,0.08816532982581446,1.1027545928955078,random_individual,3,6,1347,3
8,7,1466,0.07964245221311078,1.0973410606384277,random_individual,3,7,1466,3
7,8,1725,0.023660829396665382,1.1045109033584595,random_individual,3,8,1725,3
6,9,2309,0.11048713233587978,1.1063727140426636,random_individual,3,9,2309,3
5,10,2892,0.12891872267736776,1.1212841272354126,random_individual,3,10,2892,3
4,11,3970,0.14731539497957694,1.1023684740066528,random_individual,3,11,3970,3
3,12,4456,0.07175487371208751,1.1299700736999512,random_individual,3,12,4456,3
2,13,4548,0.0823774872143564,1.1281108856201172,random_individual,3,13,4548,3
1,14,4945,0.08375337452574504,1.1431180238723755,random_individual,3,14,4945,3
0,15,5503,0.10925992377634688,1.1411601305007935,random_individual,3,15,5503,3
14,1,158,0.028548825640509336,1.1094813346862793,random_individual,4,1,158,3
13,2,450,0.04933731067612795,1.0920294523239136,random_individual,4,2,450,3
12,3,806,-0.03911270600749952,1.1156028509140015,random_individual,4,3,806,3
11,4,979,-0.04271212526168557,1.127179741859436,random_individual,4,4,979,3
10,5,1181,-0.01289854796178111,1.128527283668518,random_individual,4,5,1181,3
9,6,1347,-0.017191831802859606,1.130007266998291,random_individual,4,6,1347,3
8,7,1466,-0.006863139352292583,1.1323634386062622,random_individual,4,7,1466,3
7,8,1725,0.06621056981059048,1.1185210943222046,random_individual,4,8,1725,3
6,9,2309,0.1077934263122229,1.1218245029449463,random_individual,4,9,2309,3
5,10,2892,0.10743983798924413,1.1332557201385498,random_individual,4,10,2892,3
4,11,3970,0.19731855850956834,1.1031910181045532,random_individual,4,11,3970,3
3,12,4456,0.15239685562203267,1.1160800457000732,random_individual,4,12,4456,3
2,13,4548,0.1480814099631034,1.1200380325317383,random_individual,4,13,4548,3
1,14,4945,0.10129825863692474,1.1430798768997192,random_individual,4,14,4945,3
0,15,5503,0.10925992377634688,1.1411601305007935,random_individual,4,15,5503,3
