target_island,source_island,source_island_name,phi,phi_per_individual,n_island,rank_full,rank_mean
14,15,Southern 5,0.06659146341948026,0.000329660709997427,202,1,1
14,4,Gjerøy,0.061773717382461575,0.00011070558670692038,558,2,3
14,12,Southern 2,0.04474923018090411,0.00011271846393174839,397,3,2
14,3,Selvær,0.009937653421371076,5.122501763593338e-05,194,4,4
14,11,Southern 1,0.0023593874931911035,4.046976832231738e-06,583,5,5
14,1,Myken,-0.0012281734815618142,-1.3349711756106676e-05,92,6,6
14,0,Nesøy,-0.0034033079220859687,-2.8599226236016546e-05,119,7,8
14,9,Sleneset,-0.012098177291914635,-7.288058609587129e-05,166,8,10
14,8,Lovund,-0.012739827014239459,-8.063181654581936e-05,158,9,12
14,10,Aldra,-0.016732587338945396,-9.67201580285861e-05,173,10,13
14,5,Hestmannøy,-0.017536845093108877,-1.6267945355388567e-05,1078,11,7
14,13,Southern 3,-0.017780146528549402,-3.0445456384502402e-05,584,12,9
14,2,Træna,-0.021405207655248278,-7.330550566865849e-05,292,13,11
14,7,Onøy og Lurøy,-0.03832614744116738,-0.0001479774032477505,259,14,15
14,6,Indre Kvarøy,-0.05073873095475268,-0.00014252452515379967,356,15,14
