target_island,n_cal_samples,permutation_index,source_island,source_island_name,rank_mean,rank_std,phi_per_ind_mean,n_repeats
5,80.0,1,6,Indre Kvarøy,3.4,2.6749870196985173,0.0002800554977622132,10
5,80.0,1,2,Træna,5.0,4.0276819911981905,0.000148631721631836,10
5,80.0,1,0,Nesøy,6.4,4.718756898449704,8.537584301770691e-05,10
5,80.0,1,3,Selvær,7.2,5.452828012447608,0.00018838321905099672,10
5,80.0,1,4,Gjerøy,7.3,3.267686915507325,2.454524621911269e-05,10
5,80.0,1,7,Onøy og Lurøy,7.3,4.9452558635075246,0.0001077160448745968,10
5,80.0,1,14,Southern 4,7.6,3.062315754094894,4.2081710666906087e-05,10
5,80.0,1,10,Aldra,7.7,4.9899899799498595,0.00010789038619928933,10
5,80.0,1,11,Southern 1,7.8,2.250925735484551,2.3798304517834327e-05,10
5,80.0,1,8,Lovund,8.9,4.012480529547776,-4.6909950064364326e-05,10
5,80.0,1,12,Southern 2,9.4,3.0983866769659336,-6.434611813502995e-05,10
5,80.0,1,9,Sleneset,10.2,4.7093288033198295,-9.638741881005009e-05,10
5,80.0,1,15,Southern 5,10.2,3.4896672875473063,-4.7939559432712445e-05,10
5,80.0,1,1,Myken,10.7,5.229191567005787,-0.00014087986717011784,10
5,80.0,1,13,Southern 3,10.9,2.0248456731316584,-6.48034590182445e-05,10
5,80.0,2,6,Indre Kvarøy,4.3,3.198958163736021,0.00022425835846610274,10
5,80.0,2,2,Træna,5.5,3.9791121287711073,0.00014749394866968687,10
5,80.0,2,0,Nesøy,6.1,4.998888765404656,0.00021641049777479447,10
5,80.0,2,3,Selvær,6.7,4.498147766951785,0.00015007313590043362,10
5,80.0,2,4,Gjerøy,7.1,3.2472210341220142,2.126811014974134e-05,10
5,80.0,2,7,Onøy og Lurøy,7.2,5.094659513211413,0.00012641248969738205,10
5,80.0,2,10,Aldra,7.2,5.245103536738919,9.675628300974206e-05,10
5,80.0,2,11,Southern 1,7.3,2.2135943621178655,3.1492298189771624e-05,10
5,80.0,2,14,Southern 4,7.9,3.178049716414141,3.053014796054075e-05,10
5,80.0,2,8,Lovund,8.6,5.399588461684423,-2.9910027680415892e-05,10
5,80.0,2,12,Southern 2,9.7,2.79085809185793,-5.182948325415817e-05,10
