target_island,n_cal_samples,permutation_index,source_island,source_island_name,rank_mean,rank_std,phi_per_ind_mean,n_repeats
5,20.0,1,7,Onøy og Lurøy,4.5,3.064129385141706,0.0002638376094713092,10
5,20.0,1,4,Gjerøy,5.9,4.581363212940979,0.00014153850738118812,10
5,20.0,1,0,Nesøy,6.4,5.738757124441958,0.00038159053639698863,10
5,20.0,1,2,Træna,6.4,3.438345855527367,6.875103442220531e-05,10
5,20.0,1,14,Southern 4,6.7,3.1287200080686173,0.00010170450413925991,10
5,20.0,1,9,Sleneset,7.0,4.876246279442598,-7.734757609378877e-05,10
5,20.0,1,15,Southern 5,7.4,3.9496835316263,0.00020511706138658572,10
5,20.0,1,11,Southern 1,7.9,2.078995483935023,-5.721274315905484e-06,10
5,20.0,1,6,Indre Kvarøy,8.6,4.526465385804788,-2.2028684645292813e-06,10
5,20.0,1,8,Lovund,8.6,3.5023801430836525,-1.1876234960703035e-05,10
5,20.0,1,12,Southern 2,8.7,3.8600518131237562,-4.619715261213375e-05,10
5,20.0,1,1,Myken,9.7,5.2925524193068805,-0.00023879262423459564,10
5,20.0,1,3,Selvær,9.7,5.207899981971833,-3.607791756866384e-05,10
5,20.0,1,13,Southern 3,10.1,3.478505426185217,-8.875562420612788e-05,10
5,20.0,1,10,Aldra,12.4,2.412928142780514,-0.0003656765498202924,10
5,20.0,2,7,Onøy og Lurøy,4.3,4.001388647846033,0.00022844122195130962,10
5,20.0,2,2,Træna,6.0,3.7712361663282534,6.837030747020846e-05,10
5,20.0,2,14,Southern 4,6.0,3.8297084310253524,0.00010538194572864313,10
5,20.0,2,4,Gjerøy,7.1,4.3576242252962665,8.939762064790808e-05,10
5,20.0,2,9,Sleneset,7.2,4.516635916254486,5.924839974938474e-06,10
5,20.0,2,0,Nesøy,7.4,5.796550698475775,0.00037603205111370945,10
5,20.0,2,15,Southern 5,7.6,3.893013685508382,9.182082912452046e-05,10
5,20.0,2,11,Southern 1,7.8,1.3984117975602022,-5.539891667905299e-08,10
5,20.0,2,12,Southern 2,8.3,3.591656999213594,-5.977320455850023e-06,10
5,20.0,2,1,Myken,8.7,5.121848624601603,-0.00011490531244486353,10
5,20.0,2,6,Indre Kvarøy,8.8,4.516635916254486,1.441386280862131e-05,10
5,20.0,2,8,Lovund,9.0,3.7712361663282534,-6.679830987019322e-05,10
5,20.0,2,3,Selvær,9.8,4.802776974487434,-5.536716856987946e-05,10
5,20.0,2,13,Southern 3,10.3,3.0930028559098792,-8.49512616602671e-05,10
5,20.0,2,10,Aldra,11.7,4.029061098237818,-0.000251579968952254,10
5,20.0,3,7,Onøy og Lurøy,4.0,3.5276684147527875,0.00026080252941966894,10
5,20.0,3,14,Southern 4,5.8,3.583914681524163,8.798839918161955e-05,10
5,20.0,3,2,Træna,6.4,3.596294389136314,5.6375303137966316e-05,10
5,20.0,3,4,Gjerøy,6.5,4.27525177946022,9.037008859636512e-05,10
5,20.0,3,9,Sleneset,6.9,4.332051092342595,3.7517255555997954e-05,10
5,20.0,3,0,Nesøy,7.6,6.397916327472041,0.0003117341276145257,10
5,20.0,3,15,Southern 5,7.7,3.8887301554906357,0.00014546929952232495,10
5,20.0,3,11,Southern 1,7.8,1.9888578520235063,-1.1313939937959815e-05,10
5,20.0,3,8,Lovund,8.2,4.131182235954578,4.661435992795705e-06,10
5,20.0,3,12,Southern 2,8.6,3.339993346633426,7.738460051879104e-06,10
5,20.0,3,6,Indre Kvarøy,8.7,4.522781838156198,-1.985105026787375e-06,10
5,20.0,3,3,Selvær,9.9,4.886489310105751,-6.293609675183978e-05,10
5,20.0,3,1,Myken,10.1,4.794672969962486,-0.00012338350108472191,10
