n_permutations,n_cal_samples,method,n_removed,corr_mean,corr_std,mse_mean,mse_std,n_rows
10,10,random_individual,0,0.15200942615037694,0.0129112426026455,1.2947540163993836,0.02215429161444559,50
10,10,random_individual,1,0.14979950912655948,0.014496526802895955,1.2953197360038757,0.021504286679005582,50
10,10,random_individual,2,0.1498669797100872,0.016059450408078893,1.2950642371177674,0.022512359326120248,50
10,10,random_individual,3,0.14679622788862345,0.01678728707469153,1.296596953868866,0.023230212351103414,50
10,10,random_individual,4,0.14476397971724292,0.015399419257798712,1.297546272277832,0.022834962174250677,50
10,10,random_individual,5,0.14075130868295305,0.018471514460694657,1.2984406018257142,0.02260670846403479,50
10,10,random_individual,6,0.13572716778790064,0.023635664303221865,1.3003546810150146,0.021985247156255695,50
10,10,random_individual,7,0.13048052516059047,0.026194683862922306,1.3031681656837464,0.022210726934073697,50
10,10,random_individual,8,0.12638491934365825,0.026782131105756193,1.30531387090683,0.022336150986073035,50
10,10,random_individual,9,0.11970442735608057,0.030760860377414944,1.308131811618805,0.0216983718579749,50
10,10,random_individual,10,0.11270957030688654,0.03394093098006276,1.3108175277709961,0.022279659708647793,50
10,10,random_individual,11,0.10776443852975927,0.03388387857700639,1.3130486726760864,0.0226151434757235,50
10,10,random_individual,12,0.09673598030870542,0.04112861725711485,1.316442484855652,0.02126211247507065,50
10,10,random_individual,13,0.07817423567357148,0.04922721129379579,1.3215436029434204,0.022834724453171456,50
10,10,random_individual,14,0.05163879345026604,0.04877941565148771,1.3297642636299134,0.02155811664937758,50
10,10,shapley_mean,0,0.15200942615037694,0.013472860862303098,1.2947540163993836,0.023117967620185066,10
10,10,shapley_mean,1,0.14767331606499462,0.010243145070959633,1.2975114703178405,0.024058106301439668,10
10,10,shapley_mean,2,0.14237661072766516,0.013200106051523282,1.3004972338676453,0.024813110580300432,10
10,10,shapley_mean,3,0.13920935885464972,0.010754884391517396,1.2993605017662049,0.025136174061111235,10
10,10,shapley_mean,4,0.13531894913469894,0.011749010553961972,1.3008872866630554,0.024319486464869932,10
10,10,shapley_mean,5,0.12308901024906924,0.018895157145317264,1.3062871456146241,0.02417770667838346,10
10,10,shapley_mean,6,0.1255409857402626,0.01670313528130731,1.3035863637924194,0.025646224127072948,10
10,10,shapley_mean,7,0.12199540963622502,0.016602990898861757,1.3056535243988037,0.02266615262102511,10
