target_island,n_cal_samples,permutation_index,source_island,source_island_name,rank_mean,rank_std,phi_per_ind_mean,n_repeats
5,150.0,1,6,Indre Kvarøy,4.0,3.9721250959376615,0.0001499920247899962,10
5,150.0,1,7,Onøy og Lurøy,4.0,2.8284271247461903,0.00019331977586439498,10
5,150.0,1,10,Aldra,5.9,3.3813212407775355,0.00010751924176654506,10
5,150.0,1,0,Nesøy,6.7,5.250396810400779,0.00018118444413087995,10
5,150.0,1,3,Selvær,7.1,3.9846929339382946,7.26371813410805e-05,10
5,150.0,1,14,Southern 4,7.1,2.4244128727957572,4.059143176076698e-05,10
5,150.0,1,9,Sleneset,7.5,5.380004130522991,0.00011260360138722919,10
5,150.0,1,2,Træna,7.7,4.595891885393108,4.8307359911459004e-05,10
5,150.0,1,4,Gjerøy,8.7,3.7431418769679454,2.654893978027959e-05,10
5,150.0,1,11,Southern 1,8.9,1.9692073983655909,1.747438517658347e-05,10
5,150.0,1,12,Southern 2,9.4,3.6270588023294517,1.7789619443570482e-05,10
5,150.0,1,8,Lovund,9.5,5.104464277037851,-0.0001469130342761607,10
5,150.0,1,15,Southern 5,10.3,4.056544780420347,-7.53727814410635e-06,10
5,150.0,1,1,Myken,11.1,3.3813212407775355,-5.352214111316136e-05,10
5,150.0,1,13,Southern 3,12.1,2.378141197564929,-6.368808625126763e-05,10
5,150.0,2,6,Indre Kvarøy,3.9,3.9285281382896238,0.00014848307979574047,10
5,150.0,2,7,Onøy og Lurøy,4.1,3.6953424138441564,0.00021433760541017757,10
5,150.0,2,10,Aldra,5.8,2.8982753492378874,9.274061986345146e-05,10
5,150.0,2,2,Træna,6.2,4.638007234913623,6.682781082362039e-05,10
5,150.0,2,0,Nesøy,6.5,5.1478150704935,0.0001192781474466992,10
5,150.0,2,9,Sleneset,6.5,5.212165257037297,9.363106241444269e-05,10
5,150.0,2,14,Southern 4,7.0,2.788866755113585,3.858592233171469e-05,10
5,150.0,2,3,Selvær,8.6,3.204163957519444,4.292021676038579e-05,10
5,150.0,2,4,Gjerøy,9.2,3.910100879630715,1.5210824358954353e-05,10
5,150.0,2,11,Southern 1,9.4,1.8378731669453625,1.7417139270417538e-05,10
5,150.0,2,12,Southern 2,9.4,3.3065591380365986,1.41265362685521e-05,10
5,150.0,2,8,Lovund,9.7,4.9899899799498595,-9.214070848851584e-05,10
5,150.0,2,15,Southern 5,10.1,3.446415206816755,-5.489163794524428e-06,10
5,150.0,2,1,Myken,11.5,3.2058973436118907,-6.701599886849023e-05,10
5,150.0,2,13,Southern 3,12.1,2.5144029554194813,-4.703001854913879e-05,10
5,150.0,3,6,Indre Kvarøy,3.5,3.5668224265054493,0.00015791857422297543,10
5,150.0,3,7,Onøy og Lurøy,4.2,3.8528488738133038,0.00019480746569419026,10
5,150.0,3,10,Aldra,5.7,2.71006354989038,8.192558665969332e-05,10
5,150.0,3,0,Nesøy,6.1,5.546770832355224,0.00011014682157024415,10
5,150.0,3,2,Træna,6.6,3.864367132317183,6.454208787914562e-05,10
5,150.0,3,14,Southern 4,6.6,2.4585451886114367,4.3600132145039414e-05,10
5,150.0,3,9,Sleneset,7.7,4.643992535164831,4.8251678026832205e-05,10
5,150.0,3,11,Southern 1,8.2,3.32665998663324,2.790447945629197e-05,10
5,150.0,3,3,Selvær,8.4,3.9496835316262997,6.361380592073739e-05,10
5,150.0,3,4,Gjerøy,9.3,3.6224607965059086,1.1956765954571957e-05,10
5,150.0,3,15,Southern 5,9.4,3.835506630304673,-2.2728934463906135e-06,10
5,150.0,3,12,Southern 2,9.9,3.4140233677518315,7.83606647664974e-06,10
5,150.0,3,8,Lovund,10.3,4.2176876234364356,-7.601769543628903e-05,10
5,150.0,3,1,Myken,11.9,3.1073389830457114,-7.237597217862819e-05,10
5,150.0,3,13,Southern 3,12.2,2.394437999475729,-4.3954916841706234e-05,10
5,150.0,4,6,Indre Kvarøy,3.9,3.7549966711037173,0.000166859092048144,10
5,150.0,4,7,Onøy og Lurøy,4.1,3.2128215360057304,0.00019315574284518307,10
5,150.0,4,10,Aldra,5.3,2.9458068127047605,9.355557130646228e-05,10
5,150.0,4,0,Nesøy,6.1,5.48634668973808,0.00010556442147455211,10
5,150.0,4,14,Southern 4,6.8,2.485513584307633,4.1474636979700034e-05,10
5,150.0,4,2,Træna,7.1,4.094712037087183,6.458929310823686e-05,10
5,150.0,4,3,Selvær,7.7,4.001388647846033,6.23549745466816e-05,10
5,150.0,4,9,Sleneset,7.9,5.065131346328104,4.6304405631490164e-05,10
5,150.0,4,11,Southern 1,8.3,3.529242915351047,2.3788103981690496e-05,10
5,150.0,4,15,Southern 5,9.5,4.377975178854566,1.0384914085625935e-05,10
5,150.0,4,12,Southern 2,9.7,3.3015148038438356,7.261276337978259e-06,10
5,150.0,4,4,Gjerøy,9.8,3.823901439919996,2.0669013377721465e-06,10
5,150.0,4,8,Lovund,10.1,4.067486256208427,-8.195929411891765e-05,10
5,150.0,4,1,Myken,11.7,2.584139659108574,-5.766472720315158e-05,10
5,150.0,4,13,Southern 3,12.0,2.3094010767585034,-3.9703463604915615e-05,10
5,150.0,5,6,Indre Kvarøy,3.7,3.8600518131237562,0.0001790075098386205,10
5,150.0,5,7,Onøy og Lurøy,4.1,3.178049716414141,0.00020188366238244604,10
5,150.0,5,10,Aldra,5.0,2.7080128015453204,0.00010173750622126292,10
5,150.0,5,0,Nesøy,5.9,5.606543795720616,0.00011587295078230803,10
5,150.0,5,14,Southern 4,7.0,2.403700850309326,3.941985283160582e-05,10
5,150.0,5,2,Træna,7.2,4.263540521418529,5.840888392450162e-05,10
5,150.0,5,3,Selvær,8.1,4.012480529547776,5.17332052938992e-05,10
5,150.0,5,9,Sleneset,8.3,4.715223571935199,2.302363224349756e-05,10
5,150.0,5,11,Southern 1,8.5,3.0641293851417055,2.2717502771454494e-05,10
5,150.0,5,12,Southern 2,9.6,3.1692971530679235,6.6928192924798406e-06,10
5,150.0,5,15,Southern 5,9.6,4.402019738458447,1.032584445765715e-05,10
5,150.0,5,4,Gjerøy,9.7,3.713339317768966,6.276747206163571e-07,10
5,150.0,5,8,Lovund,10.2,4.391911757866827,-8.558674961289768e-05,10
5,150.0,5,1,Myken,11.0,3.39934634239519,-5.107106711192892e-05,10
5,150.0,5,13,Southern 3,12.1,2.0248456731316584,-3.797014015991338e-05,10
