target_island,n_cal_samples,permutation_index,source_island,source_island_name,rank_mean,rank_std,phi_per_ind_mean,n_repeats
5,10.0,1,3,Selvær,5.4,4.3256341860022225,0.00045616130846575935,10
5,10.0,1,6,Indre Kvarøy,6.7,5.229191567005788,0.00020751294696459157,10
5,10.0,1,9,Sleneset,6.8,3.7947331922020546,0.00015363170438481284,10
5,10.0,1,2,Træna,7.6,4.005551702879947,8.729029161999989e-05,10
5,10.0,1,8,Lovund,7.8,5.223876806442595,0.0005651162263304065,10
5,10.0,1,1,Myken,8.1,4.629614814791111,-7.891263899861346e-06,10
5,10.0,1,15,Southern 5,8.1,3.4785054261852175,1.2809896374425588e-05,10
5,10.0,1,7,Onøy og Lurøy,8.3,5.056349144063003,-9.867654117759628e-05,10
5,10.0,1,11,Southern 1,8.3,3.1640339933558095,-3.205253159179634e-05,10
5,10.0,1,14,Southern 4,8.3,3.4009802508492557,-2.8385003241408003e-05,10
5,10.0,1,4,Gjerøy,8.4,4.3256341860022225,-1.680487487781558e-05,10
5,10.0,1,0,Nesøy,8.7,4.877385456255112,-0.0001460961839640801,10
5,10.0,1,13,Southern 3,8.8,3.2930904093942583,-2.7642082232311334e-05,10
5,10.0,1,10,Aldra,9.0,5.773502691896258,0.00015766985841003125,10
5,10.0,1,12,Southern 2,9.7,4.762119042797836,-0.00022136882038249528,10
5,10.0,2,3,Selvær,5.2,4.638007234913623,0.00036478690378977785,10
5,10.0,2,2,Træna,6.8,3.5839146815241634,0.00013650214510190658,10
5,10.0,2,15,Southern 5,7.0,3.9440531887330774,0.00010775135657167263,10
5,10.0,2,6,Indre Kvarøy,7.3,4.667856991049414,0.0001533747101080813,10
5,10.0,2,8,Lovund,7.4,5.037636129950017,0.0002819802490305853,10
5,10.0,2,9,Sleneset,7.7,4.83160888777687,8.163797293707682e-05,10
5,10.0,2,11,Southern 1,7.9,2.330951164939612,2.03353166595005e-06,10
5,10.0,2,1,Myken,8.2,4.917090377222873,-1.3986743519456301e-05,10
5,10.0,2,7,Onøy og Lurøy,8.2,4.638007234913623,-6.791590189481056e-05,10
5,10.0,2,10,Aldra,8.4,5.985166849990251,0.0001492982253709894,10
5,10.0,2,13,Southern 3,8.6,2.9888682361946524,-3.8627403914198266e-05,10
5,10.0,2,14,Southern 4,8.7,4.083843505544474,-1.6848265254457804e-06,10
5,10.0,2,4,Gjerøy,8.8,4.157990967870047,1.269440184898567e-06,10
5,10.0,2,0,Nesøy,9.4,4.4522154285504,-0.00017076407450690591,10
5,10.0,2,12,Southern 2,10.4,4.247875285886398,-0.00017592614469774906,10
5,10.0,3,3,Selvær,5.1,4.931756504757937,0.0003556772903358653,10
5,10.0,3,8,Lovund,6.4,4.623610902506587,0.0003615549661820299,10
5,10.0,3,2,Træna,6.7,4.270050741306634,0.0002087988500787278,10
5,10.0,3,15,Southern 5,7.1,3.6953424138441564,0.00010946726860910324,10
5,10.0,3,6,Indre Kvarøy,7.3,4.164666186436128,0.00014242636260840264,10
5,10.0,3,1,Myken,8.1,4.605552204797066,4.9349586357394786e-06,10
5,10.0,3,9,Sleneset,8.1,5.486346689738082,2.5930584214228942e-05,10
5,10.0,3,11,Southern 1,8.2,2.043961295567452,1.222169250349204e-05,10
5,10.0,3,0,Nesøy,8.3,3.8600518131237562,-0.00012405031652810744,10
5,10.0,3,7,Onøy og Lurøy,8.4,4.501851470969102,-6.001007144873962e-05,10
5,10.0,3,4,Gjerøy,8.5,4.06201920231798,1.1381860102129697e-05,10
5,10.0,3,14,Southern 4,8.7,3.7727090178455764,1.0560748518658653e-05,10
5,10.0,3,10,Aldra,8.9,6.279596590015423,-3.963244469571166e-05,10
5,10.0,3,13,Southern 3,9.3,3.0568684048294332,-3.882223711294837e-05,10
5,10.0,3,12,Southern 2,10.9,4.1486276177925525,-0.00020742821167985095,10
5,10.0,4,3,Selvær,5.1,4.998888765404656,0.00045017476118862034,10
5,10.0,4,8,Lovund,6.0,4.371625682868,0.00034169924862587065,10
5,10.0,4,2,Træna,7.0,3.9440531887330774,0.0001906529908682574,10
5,10.0,4,6,Indre Kvarøy,7.5,4.377975178854566,0.00010944437289608332,10
5,10.0,4,11,Southern 1,7.6,2.7968235951204043,1.6932804421755444e-05,10
5,10.0,4,15,Southern 5,7.6,3.134042472944842,7.914245149626469e-05,10
5,10.0,4,0,Nesøy,7.7,4.110960958218893,-5.0851865718990884e-05,10
5,10.0,4,9,Sleneset,8.1,5.78215646046813,7.358915612387398e-05,10
5,10.0,4,1,Myken,8.4,4.718756898449704,9.590378178250168e-05,10
5,10.0,4,4,Gjerøy,8.5,3.8369548110737792,1.2796547390554326e-05,10
5,10.0,4,14,Southern 4,8.6,3.777124126457412,-8.721284543473293e-06,10
5,10.0,4,7,Onøy og Lurøy,8.9,4.863697724525605,-9.33882371281499e-05,10
5,10.0,4,10,Aldra,9.1,6.081849134012525,1.1240441700953843e-06,10
5,10.0,4,13,Southern 3,9.2,2.973961069759395,-4.268522940133108e-05,10
5,10.0,4,12,Southern 2,10.7,3.8887301554906353,-0.0002257129182147932,10
5,10.0,5,3,Selvær,4.8,5.138093031466052,0.0004389655628460506,10
5,10.0,5,8,Lovund,5.9,4.532597979574677,0.00033880742927275135,10
5,10.0,5,2,Træna,7.0,4.0276819911981905,0.0001961223379447932,10
5,10.0,5,15,Southern 5,7.2,3.552776691859794,0.00011866912480472822,10
5,10.0,5,6,Indre Kvarøy,7.4,4.273952113286562,0.00011138781637081677,10
5,10.0,5,11,Southern 1,7.7,2.2135943621178655,2.3383967339925314e-05,10
5,10.0,5,1,Myken,7.9,4.332051092342595,9.313351576087112e-05,10
5,10.0,5,9,Sleneset,8.1,5.506561742341788,9.405531216554166e-05,10
5,10.0,5,0,Nesøy,8.4,4.273952113286562,-6.475560067464831e-05,10
5,10.0,5,7,Onøy og Lurøy,8.6,4.835057163858332,-6.745420703255802e-05,10
5,10.0,5,14,Southern 4,8.6,3.565264521898917,-3.054654297469273e-05,10
5,10.0,5,4,Gjerøy,8.8,3.552776691859793,7.543277078397829e-06,10
5,10.0,5,10,Aldra,9.1,6.081849134012525,1.7301776304222913e-05,10
5,10.0,5,13,Southern 3,9.4,3.0983866769659336,-4.7885345382030464e-05,10
5,10.0,5,12,Southern 2,11.1,3.8715486421958962,-0.00023999635531612223,10
5,10.0,6,3,Selvær,4.9,5.0431471655438855,0.00041558065699132867,10
5,10.0,6,8,Lovund,6.0,4.521553322083512,0.0003504335447766257,10
5,10.0,6,2,Træna,7.0,3.7416573867739413,0.00017296043259430665,10
5,10.0,6,6,Indre Kvarøy,7.1,4.067486256208427,0.0001278836085383198,10
5,10.0,6,11,Southern 1,7.2,2.573367875415838,5.62634132379632e-05,10
5,10.0,6,15,Southern 5,7.4,3.3399933466334266,0.00010934498778747508,10
5,10.0,6,9,Sleneset,7.7,5.437523946307424,0.00011138052023958,10
5,10.0,6,1,Myken,7.8,4.589843860815601,0.00012336770020555344,10
5,10.0,6,0,Nesøy,8.6,4.599516882842757,-0.000143675078073632,10
5,10.0,6,7,Onøy og Lurøy,8.8,4.685675570881488,-7.11841742634024e-05,10
5,10.0,6,14,Southern 4,8.8,3.794733192202056,-3.365507353746566e-05,10
5,10.0,6,4,Gjerøy,8.9,3.3482997343593826,-7.697437474727269e-06,10
5,10.0,6,10,Aldra,9.0,5.981452814975453,3.1582733400579325e-05,10
5,10.0,6,13,Southern 3,9.4,2.836272984824353,-4.595056910400391e-05,10
5,10.0,6,12,Southern 2,11.4,4.060651288757616,-0.0002465131382160753,10
5,10.0,7,3,Selvær,4.9,5.0431471655438855,0.0003976907431579348,10
5,10.0,7,8,Lovund,5.8,4.638007234913623,0.00031968956326468555,10
5,10.0,7,2,Træna,6.9,3.842742076521227,0.0001701375371757839,10
5,10.0,7,11,Southern 1,7.4,2.6749870196985173,4.74760602871703e-05,10
5,10.0,7,15,Southern 5,7.4,3.2041639575194436,0.00011636219592159426,10
5,10.0,7,6,Indre Kvarøy,7.5,4.169998667732268,0.00010681747731246676,10
5,10.0,7,1,Myken,7.8,4.263540521418529,0.00017848522231098942,10
5,10.0,7,9,Sleneset,7.9,5.342700108039421,0.00012030546741547332,10
5,10.0,7,0,Nesøy,8.5,4.428443418528808,-0.00011309550594258751,10
5,10.0,7,4,Gjerøy,8.7,3.4334951418181574,1.2342095235385578e-05,10
5,10.0,7,7,Onøy og Lurøy,8.8,4.9396356140913875,-6.800432903307122e-05,10
5,10.0,7,10,Aldra,8.8,6.124631508189788,7.4044371724434e-06,10
5,10.0,7,14,Southern 4,8.8,3.5839146815241634,-3.0532905974536336e-05,10
5,10.0,7,13,Southern 3,9.4,2.836272984824353,-5.2157216559114075e-05,10
5,10.0,7,12,Southern 2,11.4,4.141926551202418,-0.00023596510074360772,10
5,10.0,8,3,Selvær,4.8,5.116422361159971,0.0003987694202582552,10
5,10.0,8,8,Lovund,6.1,4.748099034818507,0.0003600603804977154,10
5,10.0,8,2,Træna,6.7,3.7133393177689658,0.00016948780578406026,10
5,10.0,8,15,Southern 5,7.4,3.4383458555273667,8.821391228140904e-05,10
5,10.0,8,6,Indre Kvarøy,7.5,4.27525177946022,0.00010030165731856229,10
5,10.0,8,11,Southern 1,7.5,2.505549396395485,4.811607949793412e-05,10
5,10.0,8,1,Myken,7.9,4.2282121254470875,0.0001455468742158752,10
5,10.0,8,9,Sleneset,7.9,5.342700108039421,0.00011579639364312931,10
5,10.0,8,0,Nesøy,8.2,4.732863826479693,-5.696727195511459e-05,10
5,10.0,8,7,Onøy og Lurøy,8.6,4.718756898449704,-4.42016479421346e-05,10
5,10.0,8,4,Gjerøy,8.7,3.4334951418181574,8.524391316215015e-06,10
5,10.0,8,14,Southern 4,8.9,3.4785054261852175,-4.304211831325296e-05,10
5,10.0,8,10,Aldra,9.2,6.106462878695726,-1.1406605768886606e-05,10
5,10.0,8,13,Southern 3,9.3,2.8693785622209798,-5.733583801940457e-05,10
5,10.0,8,12,Southern 2,11.3,4.001388647846033,-0.0002184053984159968,10
5,10.0,9,3,Selvær,4.9,5.130518708885313,0.0003857682729008461,10
5,10.0,9,8,Lovund,6.1,4.701063709417263,0.0003782440303580102,10
5,10.0,9,2,Træna,7.0,4.189935029992179,0.0001479611561422704,10
5,10.0,9,11,Southern 1,7.0,2.4037008503093262,5.077302380292444e-05,10
5,10.0,9,6,Indre Kvarøy,7.5,4.1163630117428225,0.00010286788988243252,10
5,10.0,9,15,Southern 5,7.5,3.6285901761795403,0.00011335945063133045,10
5,10.0,9,9,Sleneset,7.8,5.308274463305168,0.00011305111809450173,10
5,10.0,9,1,Myken,7.9,4.483302354291979,0.00011704519099783464,10
5,10.0,9,0,Nesøy,8.2,4.732863826479693,-5.24933466576226e-05,10
5,10.0,9,7,Onøy og Lurøy,8.7,4.738729318662921,-5.32534908420661e-05,10
5,10.0,9,14,Southern 4,8.7,3.198958163736021,-3.1687834083069834e-05,10
5,10.0,9,4,Gjerøy,8.9,3.414023367751831,3.0927977938221054e-06,10
