n_removed,n_islands_remaining,n_individuals_remaining,corr_eval,mse_adj,method,order_seed,n_islands,n_individuals,target_island,target_island_name,repeat,split_seed,n_permutations,trait,cal_fraction,n_cal_samples
14,1,117,-0.04813698290651186,0.42411157488822937,shapley_mean,-1,1,117,3,Selvær,3,427761801,10,tarsus,0.05154639175257732,10
13,2,269,0.1453153107910468,0.3914153277873993,shapley_mean,-1,2,269,3,Selvær,3,427761801,10,tarsus,0.05154639175257732,10
12,3,617,0.2636987864221167,0.37631529569625854,shapley_mean,-1,3,617,3,Selvær,3,427761801,10,tarsus,0.05154639175257732,10
11,4,1172,0.13888492965293014,0.38683462142944336,shapley_mean,-1,4,1172,3,Selvær,3,427761801,10,tarsus,0.05154639175257732,10
10,5,1658,0.210907106900683,0.3785493075847626,shapley_mean,-1,5,1658,3,Selvær,3,427761801,10,tarsus,0.05154639175257732,10
9,6,2721,0.1988736687468251,0.37835559248924255,shapley_mean,-1,6,2721,3,Selvær,3,427761801,10,tarsus,0.05154639175257732,10
8,7,3304,0.2006449194572608,0.3732772171497345,shapley_mean,-1,7,3304,3,Selvær,3,427761801,10,tarsus,0.05154639175257732,10
7,8,3590,0.12942153553685726,0.38684386014938354,shapley_mean,-1,8,3590,3,Selvær,3,427761801,10,tarsus,0.05154639175257732,10
6,9,3986,0.1414527057099192,0.38473960757255554,shapley_mean,-1,9,3986,3,Selvær,3,427761801,10,tarsus,0.05154639175257732,10
5,10,4569,0.0891886283016013,0.39238718152046204,shapley_mean,-1,10,4569,3,Selvær,3,427761801,10,tarsus,0.05154639175257732,10
4,11,4742,0.07609746776503593,0.39440762996673584,shapley_mean,-1,11,4742,3,Selvær,3,427761801,10,tarsus,0.05154639175257732,10
3,12,4944,0.07455848596947386,0.39363476634025574,shapley_mean,-1,12,4944,3,Selvær,3,427761801,10,tarsus,0.05154639175257732,10
2,13,5107,0.08247373315239535,0.3925473988056183,shapley_mean,-1,13,5107,3,Selvær,3,427761801,10,tarsus,0.05154639175257732,10
1,14,5364,0.10679368892891672,0.38566768169403076,shapley_mean,-1,14,5364,3,Selvær,3,427761801,10,tarsus,0.05154639175257732,10
0,15,5456,0.2421711299327066,0.3618451654911041,shapley_mean,-1,15,5456,3,Selvær,3,427761801,10,tarsus,0.05154639175257732,10
14,1,117,0.03459475529982934,0.46529150009155273,random_individual,0,1,117,3,Selvær,3,427761801,10,tarsus,0.05154639175257732,10
13,2,269,0.2062620853030001,0.39808419346809387,random_individual,0,2,269,3,Selvær,3,427761801,10,tarsus,0.05154639175257732,10
12,3,617,0.19254022769307777,0.387075811624527,random_individual,0,3,617,3,Selvær,3,427761801,10,tarsus,0.05154639175257732,10
11,4,1172,0.13030294920355792,0.38559091091156006,random_individual,0,4,1172,3,Selvær,3,427761801,10,tarsus,0.05154639175257732,10
10,5,1658,0.05180402145664243,0.3837116062641144,random_individual,0,5,1658,3,Selvær,3,427761801,10,tarsus,0.05154639175257732,10
9,6,2721,0.20329583145642116,0.3655106723308563,random_individual,0,6,2721,3,Selvær,3,427761801,10,tarsus,0.05154639175257732,10
8,7,3304,0.21240965866971626,0.36588433384895325,random_individual,0,7,3304,3,Selvær,3,427761801,10,tarsus,0.05154639175257732,10
7,8,3590,0.1913518907158941,0.3714463412761688,random_individual,0,8,3590,3,Selvær,3,427761801,10,tarsus,0.05154639175257732,10
6,9,3986,0.20548390674276845,0.36900103092193604,random_individual,0,9,3986,3,Selvær,3,427761801,10,tarsus,0.05154639175257732,10
5,10,4569,0.1426185459932485,0.37876570224761963,random_individual,0,10,4569,3,Selvær,3,427761801,10,tarsus,0.05154639175257732,10
4,11,4742,0.15441899194006242,0.3780684173107147,random_individual,0,11,4742,3,Selvær,3,427761801,10,tarsus,0.05154639175257732,10
3,12,4944,0.14339130145113418,0.3810531795024872,random_individual,0,12,4944,3,Selvær,3,427761801,10,tarsus,0.05154639175257732,10
2,13,5107,0.14644517590164421,0.38031885027885437,random_individual,0,13,5107,3,Selvær,3,427761801,10,tarsus,0.05154639175257732,10
1,14,5364,0.24126883080543196,0.3616064488887787,random_individual,0,14,5364,3,Selvær,3,427761801,10,tarsus,0.05154639175257732,10
0,15,5456,0.2421711299327066,0.3618451654911041,random_individual,0,15,5456,3,Selvær,3,427761801,10,tarsus,0.05154639175257732,10
14,1,117,0.05541327664629714,0.3755701184272766,random_individual,1,1,117,3,Selvær,3,427761801,10,tarsus,0.05154639175257732,10
13,2,269,0.29771938620743543,0.37019941210746765,random_individual,1,2,269,3,Selvær,3,427761801,10,tarsus,0.05154639175257732,10
12,3,617,-0.056352642896239126,0.3926779627799988,random_individual,1,3,617,3,Selvær,3,427761801,10,tarsus,0.05154639175257732,10
11,4,1172,0.19258885830045253,0.3700634241104126,random_individual,1,4,1172,3,Selvær,3,427761801,10,tarsus,0.05154639175257732,10
10,5,1658,0.17433313398317943,0.37206676602363586,random_individual,1,5,1658,3,Selvær,3,427761801,10,tarsus,0.05154639175257732,10
9,6,2721,0.26739557100196343,0.3598582446575165,random_individual,1,6,2721,3,Selvær,3,427761801,10,tarsus,0.05154639175257732,10
8,7,3304,0.20488578052252754,0.37025725841522217,random_individual,1,7,3304,3,Selvær,3,427761801,10,tarsus,0.05154639175257732,10
7,8,3590,0.18872881277442907,0.36949414014816284,random_individual,1,8,3590,3,Selvær,3,427761801,10,tarsus,0.05154639175257732,10
6,9,3986,0.19112442910245286,0.37308427691459656,random_individual,1,9,3986,3,Selvær,3,427761801,10,tarsus,0.05154639175257732,10
5,10,4569,0.3036033654647903,0.35415521264076233,random_individual,1,10,4569,3,Selvær,3,427761801,10,tarsus,0.05154639175257732,10
4,11,4742,0.31453579747201627,0.35270464420318604,random_individual,1,11,4742,3,Selvær,3,427761801,10,tarsus,0.05154639175257732,10
3,12,4944,0.2963340355309722,0.3550681173801422,random_individual,1,12,4944,3,Selvær,3,427761801,10,tarsus,0.05154639175257732,10
2,13,5107,0.2678191221727936,0.3595843017101288,random_individual,1,13,5107,3,Selvær,3,427761801,10,tarsus,0.05154639175257732,10
1,14,5364,0.23844664560260168,0.3620404899120331,random_individual,1,14,5364,3,Selvær,3,427761801,10,tarsus,0.05154639175257732,10
0,15,5456,0.2421711299327066,0.3618451654911041,random_individual,1,15,5456,3,Selvær,3,427761801,10,tarsus,0.05154639175257732,10
