n_removed,n_islands_remaining,n_individuals_remaining,corr_eval,mse_adj,method,order_seed,n_islands,n_individuals,target_island
14,1,92,0.04289137128458329,1.033443808555603,random_individual,3,1,92,9
13,2,286,0.12310916677705436,0.9715101718902588,random_individual,3,2,286,9
12,3,642,0.2703163016661207,0.9349120855331421,random_individual,3,3,642,9
11,4,761,0.27482551228953384,0.935905396938324,random_individual,3,4,761,9
10,5,1247,0.25883353914438456,0.9308887720108032,random_individual,3,5,1247,9
9,6,1644,0.2695558040330566,0.9225718379020691,random_individual,3,6,1644,9
8,7,2722,0.2776826073779281,0.9106835126876831,random_individual,3,7,2722,9
7,8,2880,0.25694021686533036,0.9129705429077148,random_individual,3,8,2880,9
6,9,3082,0.2392611400026941,0.9145430326461792,random_individual,3,9,3082,9
5,10,3665,0.24443839794127978,0.9111322164535522,random_individual,3,10,3665,9
4,11,4223,0.26378784171124814,0.905934751033783,random_individual,3,11,4223,9
3,12,4515,0.22348748516286115,0.9094324111938477,random_individual,3,12,4515,9
2,13,5099,0.19391692433352112,0.9145777225494385,random_individual,3,13,5099,9
1,14,5272,0.17967499964966133,0.9189951419830322,random_individual,3,14,5272,9
0,15,5531,0.1682514181333898,0.9214255809783936,random_individual,3,15,5531,9
14,1,92,0.12458070810731786,0.984582781791687,random_individual,4,1,92,9
13,2,286,0.10371465695027757,0.9565865397453308,random_individual,4,2,286,9
12,3,642,-0.00796650478081322,0.9726551175117493,random_individual,4,3,642,9
11,4,761,-0.036125991198888104,0.9753180146217346,random_individual,4,4,761,9
10,5,1247,0.08872149919195738,0.9602490663528442,random_individual,4,5,1247,9
9,6,1644,0.09222889523403922,0.9552457928657532,random_individual,4,6,1644,9
8,7,2722,0.15730423178526792,0.9375649690628052,random_individual,4,7,2722,9
7,8,2880,0.16824445354069142,0.9342789649963379,random_individual,4,8,2880,9
6,9,3082,0.17555756229648178,0.9305870532989502,random_individual,4,9,3082,9
5,10,3665,0.20333471172075082,0.9181508421897888,random_individual,4,10,3665,9
4,11,4223,0.1615824027437364,0.9284611940383911,random_individual,4,11,4223,9
3,12,4515,0.17817042122729077,0.9229823350906372,random_individual,4,12,4515,9
2,13,5099,0.13448412051144498,0.9320772886276245,random_individual,4,13,5099,9
1,14,5272,0.1371349627234939,0.9304089546203613,random_individual,4,14,5272,9
0,15,5531,0.1682514181333898,0.9214255809783936,random_individual,4,15,5531,9
