target_island,target_island_name,repeat,split_seed,player_index,source_pool_index,source_id,source_island,source_island_name,phi,rank_phi,v_full,n_permutations,n_evals
7,Onøy og Lurøy,5,5014,5154,5154,8939360,5,Hestmannøy,0.009044411411951635,1,-0.17428896796805593,300,166
7,Onøy og Lurøy,5,5014,4974,4974,8887450,5,Hestmannøy,0.0072213299059057144,2,-0.17428896796805593,300,162
7,Onøy og Lurøy,5,5014,4739,4739,8800331,9,Sleneset,0.004531163550313329,3,-0.17428896796805593,300,163
7,Onøy og Lurøy,5,5014,4345,4345,8681409,5,Hestmannøy,0.003939375834373654,4,-0.17428896796805593,300,160
7,Onøy og Lurøy,5,5014,2736,2736,8N42715,4,Gjerøy,0.003617544146057401,5,-0.17428896796805593,300,153
7,Onøy og Lurøy,5,5014,4106,4106,8168617,8,Lovund,0.0028810486144986787,6,-0.17428896796805593,300,163
7,Onøy og Lurøy,5,5014,5199,5199,8939746,5,Hestmannøy,0.0026731345126438668,7,-0.17428896796805593,300,169
7,Onøy og Lurøy,5,5014,4237,4237,8651799,2,Træna,0.002580834811816272,8,-0.17428896796805593,300,149
7,Onøy og Lurøy,5,5014,4241,4241,8651870,5,Hestmannøy,0.0025486070231819126,9,-0.17428896796805593,300,160
7,Onøy og Lurøy,5,5014,4649,4649,8747872,6,Indre Kvarøy,0.002516588321840491,10,-0.17428896796805593,300,163
7,Onøy og Lurøy,5,5014,2575,2575,8N28695,5,Hestmannøy,0.0022243121538921174,11,-0.17428896796805593,300,165
7,Onøy og Lurøy,5,5014,2673,2673,8N42289,5,Hestmannøy,0.0019643942922023274,12,-0.17428896796805593,300,169
7,Onøy og Lurøy,5,5014,4943,4943,8887342,5,Hestmannøy,0.0019026100046320082,13,-0.17428896796805593,300,158
7,Onøy og Lurøy,5,5014,1562,1562,8N05713,6,Indre Kvarøy,0.0019006711880055478,14,-0.17428896796805593,300,161
7,Onøy og Lurøy,5,5014,5121,5121,8939093,10,Aldra,0.0018256525594579675,15,-0.17428896796805593,300,163
7,Onøy og Lurøy,5,5014,390,390,8L52961,6,Indre Kvarøy,0.0017957002996650954,16,-0.17428896796805593,300,165
7,Onøy og Lurøy,5,5014,164,164,8L30851,2,Træna,0.0017941272072910007,17,-0.17428896796805593,300,154
7,Onøy og Lurøy,5,5014,460,460,8L64272,5,Hestmannøy,0.0017477499900762875,18,-0.17428896796805593,300,163
7,Onøy og Lurøy,5,5014,528,528,8L89202,5,Hestmannøy,0.001647504587476791,19,-0.17428896796805593,300,167
7,Onøy og Lurøy,5,5014,4816,4816,8816486,5,Hestmannøy,0.0016271461724485974,20,-0.17428896796805593,300,172
7,Onøy og Lurøy,5,5014,3168,3168,8N73546,5,Hestmannøy,0.0015984120719070346,21,-0.17428896796805593,300,150
7,Onøy og Lurøy,5,5014,4954,4954,8887368,5,Hestmannøy,0.0015817458056227153,22,-0.17428896796805593,300,162
7,Onøy og Lurøy,5,5014,2473,2473,8N27894,6,Indre Kvarøy,0.0015745471270204473,23,-0.17428896796805593,300,162
7,Onøy og Lurøy,5,5014,2708,2708,8N42531,4,Gjerøy,0.0015130575148403272,24,-0.17428896796805593,300,157
7,Onøy og Lurøy,5,5014,4514,4514,8747118,5,Hestmannøy,0.001509300320618323,25,-0.17428896796805593,300,159
7,Onøy og Lurøy,5,5014,5323,5323,8981156,12,Vega,0.0014902266185806631,26,-0.17428896796805593,300,165
7,Onøy og Lurøy,5,5014,1553,1553,8N05704,5,Hestmannøy,0.0014775788606818318,27,-0.17428896796805593,300,152
7,Onøy og Lurøy,5,5014,5100,5100,8934820,8,Lovund,0.0014772135000316394,28,-0.17428896796805593,300,163
7,Onøy og Lurøy,5,5014,5393,5393,8981714,10,Aldra,0.0014576244861047535,29,-0.17428896796805593,300,163
7,Onøy og Lurøy,5,5014,4164,4164,8309287,5,Hestmannøy,0.0014440837641957194,30,-0.17428896796805593,300,162
7,Onøy og Lurøy,5,5014,584,584,8L89436,5,Hestmannøy,0.001442198707487282,31,-0.17428896796805593,300,165
7,Onøy og Lurøy,5,5014,1439,1439,8N05445,6,Indre Kvarøy,0.0014231735760912194,32,-0.17428896796805593,300,162
7,Onøy og Lurøy,5,5014,1136,1136,8M72659,0,Nesøy,0.001413797412959259,33,-0.17428896796805593,300,167
7,Onøy og Lurøy,5,5014,4976,4976,8887462,1,Myken,0.001413007313150017,34,-0.17428896796805593,300,157
7,Onøy og Lurøy,5,5014,4761,4761,8800436,6,Indre Kvarøy,0.0013961832528104603,35,-0.17428896796805593,300,173
7,Onøy og Lurøy,5,5014,3835,3835,8P11561,14,Lauvøya,0.0013925128072191531,36,-0.17428896796805593,300,174
7,Onøy og Lurøy,5,5014,2831,2831,8N72519,4,Gjerøy,0.0013588792479702278,37,-0.17428896796805593,300,167
7,Onøy og Lurøy,5,5014,2737,2737,8N42716,4,Gjerøy,0.001354933167875779,38,-0.17428896796805593,300,164
7,Onøy og Lurøy,5,5014,3409,3409,8N87114,4,Gjerøy,0.0013418573737434467,39,-0.17428896796805593,300,151
7,Onøy og Lurøy,5,5014,4705,4705,8800066,4,Gjerøy,0.0013392204854644223,40,-0.17428896796805593,300,157
7,Onøy og Lurøy,5,5014,4683,4683,8794353,1,Myken,0.0013375960796259178,41,-0.17428896796805593,300,162
7,Onøy og Lurøy,5,5014,4730,4730,8800179,6,Indre Kvarøy,0.0013272746023969596,42,-0.17428896796805593,300,157
7,Onøy og Lurøy,5,5014,4242,4242,8651875,5,Hestmannøy,0.0013245134763959362,43,-0.17428896796805593,300,161
7,Onøy og Lurøy,5,5014,195,195,8L48418,5,Hestmannøy,0.0013236736558534562,44,-0.17428896796805593,300,166
7,Onøy og Lurøy,5,5014,1560,1560,8N05711,5,Hestmannøy,0.0013129198298846775,45,-0.17428896796805593,300,160
7,Onøy og Lurøy,5,5014,1697,1697,8N06493,12,Vega,0.0013097982393504121,46,-0.17428896796805593,300,173
7,Onøy og Lurøy,5,5014,62,62,8L26528,6,Indre Kvarøy,0.0013041049881054865,47,-0.17428896796805593,300,168
7,Onøy og Lurøy,5,5014,2807,2807,8N72354,6,Indre Kvarøy,0.001301939829450119,48,-0.17428896796805593,300,162
7,Onøy og Lurøy,5,5014,2695,2695,8N42510,5,Hestmannøy,0.0012607642999449746,49,-0.17428896796805593,300,165
7,Onøy og Lurøy,5,5014,206,206,8L48455,5,Hestmannøy,0.0012363788830847629,50,-0.17428896796805593,300,162
7,Onøy og Lurøy,5,5014,931,931,8M71301,6,Indre Kvarøy,0.001235390086714054,51,-0.17428896796805593,300,169
7,Onøy og Lurøy,5,5014,4635,4635,8747760,5,Hestmannøy,0.0011869776413662304,52,-0.17428896796805593,300,162
7,Onøy og Lurøy,5,5014,5211,5211,8939824,3,Selvær,0.0011805320355104286,53,-0.17428896796805593,300,156
7,Onøy og Lurøy,5,5014,2962,2962,8N72965,2,Træna,0.001178990912260876,54,-0.17428896796805593,300,160
7,Onøy og Lurøy,5,5014,2692,2692,8N42505,5,Hestmannøy,0.0011786386619507558,55,-0.17428896796805593,300,159
7,Onøy og Lurøy,5,5014,731,731,8M31356,5,Hestmannøy,0.0011730410718372984,56,-0.17428896796805593,300,165
7,Onøy og Lurøy,5,5014,5166,5166,8939494,0,Nesøy,0.00116366795756453,57,-0.17428896796805593,300,159
7,Onøy og Lurøy,5,5014,203,203,8L48451,5,Hestmannøy,0.0011606863834492667,58,-0.17428896796805593,300,165
7,Onøy og Lurøy,5,5014,3171,3171,8N73573,6,Indre Kvarøy,0.0011585901653680616,59,-0.17428896796805593,300,169
7,Onøy og Lurøy,5,5014,2340,2340,8N14959,5,Hestmannøy,0.0011497565175092662,60,-0.17428896796805593,300,163
7,Onøy og Lurøy,5,5014,4078,4078,8P26525,9,Sleneset,0.0011439446938803306,61,-0.17428896796805593,300,162
7,Onøy og Lurøy,5,5014,926,926,8M71294,6,Indre Kvarøy,0.0011341449122357018,62,-0.17428896796805593,300,158
7,Onøy og Lurøy,5,5014,4948,4948,8887352,5,Hestmannøy,0.001133799276019583,63,-0.17428896796805593,300,154
7,Onøy og Lurøy,5,5014,41,41,8L19930,10,Aldra,0.0011270846157565703,64,-0.17428896796805593,300,150
7,Onøy og Lurøy,5,5014,61,61,8L26526,9,Sleneset,0.0011181707370837924,65,-0.17428896796805593,300,162
7,Onøy og Lurøy,5,5014,2358,2358,8N27070,14,Lauvøya,0.001112097463523095,66,-0.17428896796805593,300,158
7,Onøy og Lurøy,5,5014,4966,4966,8887421,6,Indre Kvarøy,0.001101561008504104,67,-0.17428896796805593,300,168
7,Onøy og Lurøy,5,5014,3288,3288,8N73831,5,Hestmannøy,0.0010997411693584175,68,-0.17428896796805593,300,167
7,Onøy og Lurøy,5,5014,3339,3339,8N73950,12,Vega,0.0010984578942405843,69,-0.17428896796805593,300,152
7,Onøy og Lurøy,5,5014,1840,1840,8N06920,5,Hestmannøy,0.0010922928131784355,70,-0.17428896796805593,300,175
7,Onøy og Lurøy,5,5014,582,582,8L89432,5,Hestmannøy,0.0010831248478352059,71,-0.17428896796805593,300,156
7,Onøy og Lurøy,5,5014,4184,4184,8573603,5,Hestmannøy,0.0010794477826300281,72,-0.17428896796805593,300,165
7,Onøy og Lurøy,5,5014,833,833,8M31873,5,Hestmannøy,0.00106188330246367,73,-0.17428896796805593,300,169
7,Onøy og Lurøy,5,5014,790,790,8M31713,5,Hestmannøy,0.0010529424339457314,74,-0.17428896796805593,300,160
7,Onøy og Lurøy,5,5014,1884,1884,8N13423,9,Sleneset,0.0010467476237043887,75,-0.17428896796805593,300,160
7,Onøy og Lurøy,5,5014,20,20,8L19729,4,Gjerøy,0.0010459361091625602,76,-0.17428896796805593,300,157
7,Onøy og Lurøy,5,5014,2462,2462,8N27864,6,Indre Kvarøy,0.0010446270508554796,77,-0.17428896796805593,300,156
7,Onøy og Lurøy,5,5014,4873,4873,8857405,5,Hestmannøy,0.0010422411809839496,78,-0.17428896796805593,300,155
7,Onøy og Lurøy,5,5014,0,0,8L19505,3,Selvær,0.0010337957416313216,79,-0.17428896796805593,300,155
7,Onøy og Lurøy,5,5014,5406,5406,8981802,5,Hestmannøy,0.0010267757457470196,80,-0.17428896796805593,300,159
7,Onøy og Lurøy,5,5014,3877,3877,8P11947,5,Hestmannøy,0.0010158717134953745,81,-0.17428896796805593,300,163
7,Onøy og Lurøy,5,5014,4641,4641,8747805,6,Indre Kvarøy,0.001009529325451553,82,-0.17428896796805593,300,156
7,Onøy og Lurøy,5,5014,564,564,8L89372,5,Hestmannøy,0.0010025977757825459,83,-0.17428896796805593,300,146
7,Onøy og Lurøy,5,5014,3479,3479,8N87536,11,Leka,0.0010013118443174562,84,-0.17428896796805593,300,154
7,Onøy og Lurøy,5,5014,2480,2480,8N27907,6,Indre Kvarøy,0.001000749248681528,85,-0.17428896796805593,300,167
7,Onøy og Lurøy,5,5014,198,198,8L48440,5,Hestmannøy,0.0010002611988553917,86,-0.17428896796805593,300,158
7,Onøy og Lurøy,5,5014,4368,4368,8730417,4,Gjerøy,0.0009885252785474994,87,-0.17428896796805593,300,151
7,Onøy og Lurøy,5,5014,5307,5307,8981026,5,Hestmannøy,0.0009833282180340187,88,-0.17428896796805593,300,166
7,Onøy og Lurøy,5,5014,727,727,8M31337,5,Hestmannøy,0.0009708926892027864,89,-0.17428896796805593,300,171
7,Onøy og Lurøy,5,5014,438,438,8L64142,8,Lovund,0.0009665096915564869,90,-0.17428896796805593,300,164
7,Onøy og Lurøy,5,5014,5009,5009,8917962,8,Lovund,0.0009621511425833581,91,-0.17428896796805593,300,152
7,Onøy og Lurøy,5,5014,3892,3892,8P14063,5,Hestmannøy,0.0009516624972500775,92,-0.17428896796805593,300,165
7,Onøy og Lurøy,5,5014,3937,3937,8P14585,8,Lovund,0.0009501361469657582,93,-0.17428896796805593,300,153
7,Onøy og Lurøy,5,5014,791,791,8M31716,6,Indre Kvarøy,0.0009498293776648635,94,-0.17428896796805593,300,172
7,Onøy og Lurøy,5,5014,1456,1456,8N05567,3,Selvær,0.0009476606962818745,95,-0.17428896796805593,300,159
7,Onøy og Lurøy,5,5014,4731,4731,8800181,6,Indre Kvarøy,0.0009417802107703016,96,-0.17428896796805593,300,147
7,Onøy og Lurøy,5,5014,2477,2477,8N27904,6,Indre Kvarøy,0.0009302518239927405,97,-0.17428896796805593,300,161
7,Onøy og Lurøy,5,5014,529,529,8L89211,5,Hestmannøy,0.0009294908993656729,98,-0.17428896796805593,300,153
7,Onøy og Lurøy,5,5014,2487,2487,8N27932,5,Hestmannøy,0.0009250064968708984,99,-0.17428896796805593,300,152
7,Onøy og Lurøy,5,5014,2099,2099,8N14227,5,Hestmannøy,0.0009151165511944602,100,-0.17428896796805593,300,149
7,Onøy og Lurøy,5,5014,4256,4256,8651998,5,Hestmannøy,0.000910191666785482,101,-0.17428896796805593,300,153
7,Onøy og Lurøy,5,5014,2089,2089,8N14176,6,Indre Kvarøy,0.0009039440476655212,102,-0.17428896796805593,300,163
7,Onøy og Lurøy,5,5014,2754,2754,8N42791,4,Gjerøy,0.0009025918081813952,103,-0.17428896796805593,300,160
7,Onøy og Lurøy,5,5014,5368,5368,8981354,11,Leka,0.0009009922186071846,104,-0.17428896796805593,300,155
7,Onøy og Lurøy,5,5014,3228,3228,8N73654,13,Vikna,0.0008955548640884037,105,-0.17428896796805593,300,174
7,Onøy og Lurøy,5,5014,3988,3988,8P14856,14,Lauvøya,0.0008926601242276727,106,-0.17428896796805593,300,160
7,Onøy og Lurøy,5,5014,4492,4492,8732685,5,Hestmannøy,0.0008924123120002684,107,-0.17428896796805593,300,153
7,Onøy og Lurøy,5,5014,5129,5129,8939122,4,Gjerøy,0.000887779551501322,108,-0.17428896796805593,300,156
7,Onøy og Lurøy,5,5014,4403,4403,8730547,3,Selvær,0.0008838352439227316,109,-0.17428896796805593,300,170
7,Onøy og Lurøy,5,5014,4380,4380,8730451,1,Myken,0.0008811376602390171,110,-0.17428896796805593,300,174
7,Onøy og Lurøy,5,5014,3434,3434,8N87271,8,Lovund,0.0008793455418662496,111,-0.17428896796805593,300,163
7,Onøy og Lurøy,5,5014,216,216,8L48479,4,Gjerøy,0.0008780410951723494,112,-0.17428896796805593,300,170
7,Onøy og Lurøy,5,5014,5345,5345,8981270,5,Hestmannøy,0.0008690552812579583,113,-0.17428896796805593,300,158
7,Onøy og Lurøy,5,5014,4774,4774,8800489,10,Aldra,0.0008642916254717557,114,-0.17428896796805593,300,154
7,Onøy og Lurøy,5,5014,85,85,8L30249,10,Aldra,0.0008516541143713652,115,-0.17428896796805593,300,161
7,Onøy og Lurøy,5,5014,578,578,8L89399,6,Indre Kvarøy,0.0008514636744129706,116,-0.17428896796805593,300,161
7,Onøy og Lurøy,5,5014,1453,1453,8N05534,5,Hestmannøy,0.000850445539919913,117,-0.17428896796805593,300,164
7,Onøy og Lurøy,5,5014,3716,3716,8N87937,13,Vikna,0.0008459622372069785,118,-0.17428896796805593,300,164
7,Onøy og Lurøy,5,5014,4719,4719,8800146,9,Sleneset,0.0008344317074713226,119,-0.17428896796805593,300,165
7,Onøy og Lurøy,5,5014,1341,1341,8N05220,12,Vega,0.000833272495902317,120,-0.17428896796805593,300,152
7,Onøy og Lurøy,5,5014,928,928,8M71296,5,Hestmannøy,0.0008190918460901814,121,-0.17428896796805593,300,162
7,Onøy og Lurøy,5,5014,847,847,8M31936,4,Gjerøy,0.0008121778059440521,122,-0.17428896796805593,300,163
7,Onøy og Lurøy,5,5014,2646,2646,8N42114,8,Lovund,0.0008111997602480318,123,-0.17428896796805593,300,161
7,Onøy og Lurøy,5,5014,2144,2144,8N14528,11,Leka,0.0008107746389351246,124,-0.17428896796805593,300,163
7,Onøy og Lurøy,5,5014,4270,4270,8681028,5,Hestmannøy,0.0008076083524743848,125,-0.17428896796805593,300,162
7,Onøy og Lurøy,5,5014,1207,1207,8M72987,4,Gjerøy,0.0008063644048401551,126,-0.17428896796805593,300,146
7,Onøy og Lurøy,5,5014,4308,4308,8681069,9,Sleneset,0.000805950563750947,127,-0.17428896796805593,300,159
7,Onøy og Lurøy,5,5014,1064,1064,8M72292,2,Træna,0.0007742191768588071,128,-0.17428896796805593,300,166
7,Onøy og Lurøy,5,5014,5065,5065,8934403,8,Lovund,0.0007728091110596454,129,-0.17428896796805593,300,157
7,Onøy og Lurøy,5,5014,3255,3255,8N73681,13,Vikna,0.0007725357959199993,130,-0.17428896796805593,300,176
7,Onøy og Lurøy,5,5014,3757,3757,8N87978,13,Vikna,0.000765341242809538,131,-0.17428896796805593,300,170
7,Onøy og Lurøy,5,5014,5015,5015,8934028,6,Indre Kvarøy,0.0007631199850578374,132,-0.17428896796805593,300,161
7,Onøy og Lurøy,5,5014,5052,5052,8934343,10,Aldra,0.0007626099605100765,133,-0.17428896796805593,300,155
7,Onøy og Lurøy,5,5014,2811,2811,8N72376,4,Gjerøy,0.000752223937228972,134,-0.17428896796805593,300,162
7,Onøy og Lurøy,5,5014,1832,1832,8N06895,14,Lauvøya,0.0007519783437233645,135,-0.17428896796805593,300,168
