n_removed,n_islands_remaining,n_individuals_remaining,corr_eval,mse_adj,method,order_seed,n_islands,n_individuals,target_island,target_island_name,repeat,split_seed,n_permutations,trait,cal_fraction,n_cal_samples
14,1,92,0.11442002204781675,1.1482324600219727,shapley_mean,-1,1,92,3,Selvær,8,497587336,10,wing,0.05235602094240838,10
13,2,243,0.21562641001759816,1.1205884218215942,shapley_mean,-1,2,243,3,Selvær,8,497587336,10,wing,0.05235602094240838,10
12,3,403,0.18961263010708468,1.1159178018569946,shapley_mean,-1,3,403,3,Selvær,8,497587336,10,wing,0.05235602094240838,10
11,4,659,0.2412102868353027,1.1080069541931152,shapley_mean,-1,4,659,3,Selvær,8,497587336,10,wing,0.05235602094240838,10
10,5,777,0.2330497174976158,1.1032028198242188,shapley_mean,-1,5,777,3,Selvær,8,497587336,10,wing,0.05235602094240838,10
9,6,1174,0.22682620207556906,1.1064608097076416,shapley_mean,-1,6,1174,3,Selvær,8,497587336,10,wing,0.05235602094240838,10
8,7,1523,0.09507447706212561,1.0920687913894653,shapley_mean,-1,7,1523,3,Selvær,8,497587336,10,wing,0.05235602094240838,10
7,8,1696,0.08781994912680256,1.0983779430389404,shapley_mean,-1,8,1696,3,Selvær,8,497587336,10,wing,0.05235602094240838,10
6,9,2277,0.12711626019773387,1.0819518566131592,shapley_mean,-1,9,2277,3,Selvær,8,497587336,10,wing,0.05235602094240838,10
5,10,2860,0.11795306190754704,1.0871965885162354,shapley_mean,-1,10,2860,3,Selvær,8,497587336,10,wing,0.05235602094240838,10
4,11,3915,0.18289310988028462,1.1159179210662842,shapley_mean,-1,11,3915,3,Selvær,8,497587336,10,wing,0.05235602094240838,10
3,12,4401,0.18668209347464404,1.1196273565292358,shapley_mean,-1,12,4401,3,Selvær,8,497587336,10,wing,0.05235602094240838,10
2,13,4687,0.20732872222258883,1.0977076292037964,shapley_mean,-1,13,4687,3,Selvær,8,497587336,10,wing,0.05235602094240838,10
1,14,5240,0.18607571012638527,1.1023621559143066,shapley_mean,-1,14,5240,3,Selvær,8,497587336,10,wing,0.05235602094240838,10
0,15,5442,0.1778138480401389,1.107512354850769,shapley_mean,-1,15,5442,3,Selvær,8,497587336,10,wing,0.05235602094240838,10
14,1,92,0.2602543310535742,1.1800509691238403,random_individual,0,1,92,3,Selvær,8,497587336,10,wing,0.05235602094240838,10
13,2,243,0.12161800610295867,1.1363525390625,random_individual,0,2,243,3,Selvær,8,497587336,10,wing,0.05235602094240838,10
12,3,403,0.05447359307672299,1.1354495286941528,random_individual,0,3,403,3,Selvær,8,497587336,10,wing,0.05235602094240838,10
11,4,659,0.12362080187972661,1.1553007364273071,random_individual,0,4,659,3,Selvær,8,497587336,10,wing,0.05235602094240838,10
10,5,777,0.1310661618832428,1.1256552934646606,random_individual,0,5,777,3,Selvær,8,497587336,10,wing,0.05235602094240838,10
9,6,1174,0.22766736233808538,1.1240071058273315,random_individual,0,6,1174,3,Selvær,8,497587336,10,wing,0.05235602094240838,10
8,7,1523,0.15746523695187242,1.1656203269958496,random_individual,0,7,1523,3,Selvær,8,497587336,10,wing,0.05235602094240838,10
7,8,1696,0.07078929946041962,1.2045300006866455,random_individual,0,8,1696,3,Selvær,8,497587336,10,wing,0.05235602094240838,10
6,9,2277,0.22389441528819926,1.1547454595565796,random_individual,0,9,2277,3,Selvær,8,497587336,10,wing,0.05235602094240838,10
5,10,2860,0.312612201961525,1.1074644327163696,random_individual,0,10,2860,3,Selvær,8,497587336,10,wing,0.05235602094240838,10
