n_individuals,corr_eval,mse_adj,method,order_seed,pevmean_obj,target_island,target_island_name,repeat,repeat_seed,trait
2500,0.09640687751463553,1.2409093379974365,pevmean_ga,-1,53637.38440223067,2,Træna,0,405385771,body_mass
4000,0.152313515172372,1.2262994050979614,pevmean_ga,-1,51317.8932563462,2,Træna,0,405385771,body_mass
2000,0.27451366165454705,1.4761770963668823,pevmean_ga,-1,52927.30534333311,6,Indre Kvarøy,0,2036077539,body_mass
4000,0.27693586562989747,1.4665453433990479,pevmean_ga,-1,49888.77191701577,6,Indre Kvarøy,0,2036077539,body_mass
3500,0.14571286338784775,1.4208284616470337,pevmean_ga,-1,63476.1839606275,10,Aldra,0,2138453555,body_mass
500,0.05377828557825993,0.9843675494194031,pevmean_ga,-1,65926.83502009463,14,Southern 4,0,1319110456,body_mass
1500,0.08981994835961157,0.9784140586853027,pevmean_ga,-1,64034.92670999595,14,Southern 4,0,1319110456,body_mass
